Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-06-18 16:27:44,0.001,2024,6,18,16,27,44,0 days 00:17:16,0.0,0.0
111,2024-06-18 16:27:45,10.414,2024,6,18,16,27,45,,0.002893,1.0
111,2024-06-18 16:27:46,10.414,2024,6,18,16,27,46,,0.005786,1.0
111,2024-06-18 16:27:47,10.414,2024,6,18,16,27,47,,0.008678,1.0
111,2024-06-18 16:27:48,10.414,2024,6,18,16,27,48,,0.011571,1.0
111,2024-06-18 16:27:49,10.414,2024,6,18,16,27,49,,0.014464,1.0
111,2024-06-18 16:27:50,10.415,2024,6,18,16,27,50,,0.017357,1.0
111,2024-06-18 16:27:51,10.414,2024,6,18,16,27,51,,0.02025,1.0
111,2024-06-18 16:27:52,10.414,2024,6,18,16,27,52,,0.023142,1.0
111,2024-06-18 16:27:53,10.414,2024,6,18,16,27,53,,0.026035,1.0
111,2024-06-18 16:27:54,10.414,2024,6,18,16,27,54,,0.028928,1.0
111,2024-06-18 16:27:55,10.414,2024,6,18,16,27,55,,0.031821,1.0
111,2024-06-18 16:27:56,10.414,2024,6,18,16,27,56,,0.034714,1.0
111,2024-06-18 16:27:57,10.414,2024,6,18,16,27,57,,0.037606,1.0
111,2024-06-18 16:27:58,10.414,2024,6,18,16,27,58,,0.040499,1.0
111,2024-06-18 16:27:59,10.414,2024,6,18,16,27,59,,0.043392,1.0
111,2024-06-18 16:28:00,10.414,2024,6,18,16,28,0,,0.046285,1.0
111,2024-06-18 16:28:01,10.414,2024,6,18,16,28,1,,0.049177,1.0
111,2024-06-18 16:28:02,10.414,2024,6,18,16,28,2,,0.05207,1.0
111,2024-06-18 16:28:03,10.414,2024,6,18,16,28,3,,0.054963,1.0
111,2024-06-18 16:28:04,10.415,2024,6,18,16,28,4,,0.057856,1.0
111,2024-06-18 16:28:05,10.414,2024,6,18,16,28,5,,0.060749,1.0
111,2024-06-18 16:28:06,10.414,2024,6,18,16,28,6,,0.063642,1.0
111,2024-06-18 16:28:07,10.414,2024,6,18,16,28,7,,0.066534,1.0
111,2024-06-18 16:28:08,10.414,2024,6,18,16,28,8,,0.069427,1.0
111,2024-06-18 16:28:09,10.414,2024,6,18,16,28,9,,0.07232,1.0
111,2024-06-18 16:28:10,10.414,2024,6,18,16,28,10,,0.075213,1.0
111,2024-06-18 16:28:11,10.414,2024,6,18,16,28,11,,0.078106,1.0
111,2024-06-18 16:28:12,10.414,2024,6,18,16,28,12,,0.080998,1.0
111,2024-06-18 16:28:13,10.414,2024,6,18,16,28,13,,0.083891,1.0
111,2024-06-18 16:28:14,10.414,2024,6,18,16,28,14,,0.086784,1.0
111,2024-06-18 16:28:15,10.414,2024,6,18,16,28,15,,0.089677,1.0
111,2024-06-18 16:28:16,10.414,2024,6,18,16,28,16,,0.092569,1.0
111,2024-06-18 16:28:17,10.413,2024,6,18,16,28,17,,0.095462,1.0
111,2024-06-18 16:28:18,10.414,2024,6,18,16,28,18,,0.098355,1.0
111,2024-06-18 16:28:19,10.413,2024,6,18,16,28,19,,0.101247,1.0
111,2024-06-18 16:28:20,10.414,2024,6,18,16,28,20,,0.10414,1.0
111,2024-06-18 16:28:21,10.414,2024,6,18,16,28,21,,0.107033,1.0
111,2024-06-18 16:28:22,10.414,2024,6,18,16,28,22,,0.109926,1.0
111,2024-06-18 16:28:23,10.413,2024,6,18,16,28,23,,0.112818,1.0
111,2024-06-18 16:28:24,10.414,2024,6,18,16,28,24,,0.115711,1.0
111,2024-06-18 16:28:25,10.415,2024,6,18,16,28,25,,0.118604,1.0
111,2024-06-18 16:28:26,10.414,2024,6,18,16,28,26,,0.121497,1.0
111,2024-06-18 16:28:27,10.414,2024,6,18,16,28,27,,0.124389,1.0
111,2024-06-18 16:28:28,10.414,2024,6,18,16,28,28,,0.127282,1.0
111,2024-06-18 16:28:29,10.414,2024,6,18,16,28,29,,0.130175,1.0
111,2024-06-18 16:28:30,10.414,2024,6,18,16,28,30,,0.133068,1.0
111,2024-06-18 16:28:31,10.414,2024,6,18,16,28,31,,0.135961,1.0
111,2024-06-18 16:28:32,10.414,2024,6,18,16,28,32,,0.138853,1.0
111,2024-06-18 16:28:33,10.414,2024,6,18,16,28,33,,0.141746,1.0
111,2024-06-18 16:28:34,10.415,2024,6,18,16,28,34,,0.144639,1.0
111,2024-06-18 16:28:35,10.415,2024,6,18,16,28,35,,0.147532,1.0
111,2024-06-18 16:28:36,10.414,2024,6,18,16,28,36,,0.150425,1.0
111,2024-06-18 16:28:37,10.414,2024,6,18,16,28,37,,0.153318,1.0
111,2024-06-18 16:28:38,10.414,2024,6,18,16,28,38,,0.156211,1.0
111,2024-06-18 16:28:39,10.414,2024,6,18,16,28,39,,0.159103,1.0
111,2024-06-18 16:28:40,10.414,2024,6,18,16,28,40,,0.161996,1.0
111,2024-06-18 16:28:41,10.413,2024,6,18,16,28,41,,0.164889,1.0
