Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-06-16 13:23:59,0.002,2024,6,16,13,23,59,0 days 00:48:21,0.0,0.0
111,2024-06-16 13:24:00,5.211,2024,6,16,13,24,0,,0.001448,1.0
111,2024-06-16 13:24:01,5.211,2024,6,16,13,24,1,,0.002895,1.0
111,2024-06-16 13:24:02,5.211,2024,6,16,13,24,2,,0.004342,1.0
111,2024-06-16 13:24:03,5.211,2024,6,16,13,24,3,,0.00579,1.0
111,2024-06-16 13:24:04,5.211,2024,6,16,13,24,4,,0.007238,1.0
111,2024-06-16 13:24:05,5.21,2024,6,16,13,24,5,,0.008685,1.0
111,2024-06-16 13:24:06,5.21,2024,6,16,13,24,6,,0.010132,1.0
111,2024-06-16 13:24:07,5.21,2024,6,16,13,24,7,,0.011579,1.0
111,2024-06-16 13:24:08,5.21,2024,6,16,13,24,8,,0.013026,1.0
111,2024-06-16 13:24:09,5.21,2024,6,16,13,24,9,,0.014474,1.0
111,2024-06-16 13:24:10,5.21,2024,6,16,13,24,10,,0.015921,1.0
111,2024-06-16 13:24:11,5.21,2024,6,16,13,24,11,,0.017368,1.0
111,2024-06-16 13:24:12,5.21,2024,6,16,13,24,12,,0.018815,1.0
111,2024-06-16 13:24:13,5.21,2024,6,16,13,24,13,,0.020262,1.0
111,2024-06-16 13:24:14,5.21,2024,6,16,13,24,14,,0.02171,1.0
111,2024-06-16 13:24:15,5.21,2024,6,16,13,24,15,,0.023157,1.0
111,2024-06-16 13:24:16,5.21,2024,6,16,13,24,16,,0.024604,1.0
111,2024-06-16 13:24:17,5.2090000000000005,2024,6,16,13,24,17,,0.026051,1.0
111,2024-06-16 13:24:18,5.21,2024,6,16,13,24,18,,0.027498,1.0
111,2024-06-16 13:24:19,5.21,2024,6,16,13,24,19,,0.028946,1.0
111,2024-06-16 13:24:20,5.21,2024,6,16,13,24,20,,0.030393,1.0
111,2024-06-16 13:24:21,5.2090000000000005,2024,6,16,13,24,21,,0.03184,1.0
111,2024-06-16 13:24:22,5.2090000000000005,2024,6,16,13,24,22,,0.033287,1.0
111,2024-06-16 13:24:23,5.21,2024,6,16,13,24,23,,0.034734,1.0
111,2024-06-16 13:24:24,5.2090000000000005,2024,6,16,13,24,24,,0.036181,1.0
111,2024-06-16 13:24:25,5.21,2024,6,16,13,24,25,,0.037628,1.0
111,2024-06-16 13:24:26,5.21,2024,6,16,13,24,26,,0.039075,1.0
111,2024-06-16 13:24:27,5.21,2024,6,16,13,24,27,,0.040522,1.0
111,2024-06-16 13:24:28,5.21,2024,6,16,13,24,28,,0.04197,1.0
111,2024-06-16 13:24:29,5.21,2024,6,16,13,24,29,,0.043417,1.0
111,2024-06-16 13:24:30,5.21,2024,6,16,13,24,30,,0.044864,1.0
111,2024-06-16 13:24:31,5.2090000000000005,2024,6,16,13,24,31,,0.046311,1.0
111,2024-06-16 13:24:32,5.21,2024,6,16,13,24,32,,0.047758,1.0
111,2024-06-16 13:24:33,5.21,2024,6,16,13,24,33,,0.049206,1.0
111,2024-06-16 13:24:34,5.21,2024,6,16,13,24,34,,0.050653,1.0
111,2024-06-16 13:24:35,5.2090000000000005,2024,6,16,13,24,35,,0.0521,1.0
111,2024-06-16 13:24:36,5.2090000000000005,2024,6,16,13,24,36,,0.053547,1.0
111,2024-06-16 13:24:37,5.21,2024,6,16,13,24,37,,0.054994,1.0
111,2024-06-16 13:24:38,5.21,2024,6,16,13,24,38,,0.056441,1.0
111,2024-06-16 13:24:39,5.2090000000000005,2024,6,16,13,24,39,,0.057888,1.0
111,2024-06-16 13:24:40,5.21,2024,6,16,13,24,40,,0.059335,1.0
111,2024-06-16 13:24:41,5.21,2024,6,16,13,24,41,,0.060783,1.0
111,2024-06-16 13:24:42,5.21,2024,6,16,13,24,42,,0.06223,1.0
111,2024-06-16 13:24:43,5.21,2024,6,16,13,24,43,,0.063677,1.0
111,2024-06-16 13:24:44,5.21,2024,6,16,13,24,44,,0.065124,1.0
111,2024-06-16 13:24:45,5.208,2024,6,16,13,24,45,,0.066571,1.0
111,2024-06-16 13:24:46,5.21,2024,6,16,13,24,46,,0.068018,1.0
111,2024-06-16 13:24:47,5.21,2024,6,16,13,24,47,,0.069465,1.0
111,2024-06-16 13:24:48,5.21,2024,6,16,13,24,48,,0.070913,1.0
111,2024-06-16 13:24:49,5.21,2024,6,16,13,24,49,,0.07236,1.0
111,2024-06-16 13:24:50,5.21,2024,6,16,13,24,50,,0.073807,1.0
111,2024-06-16 13:24:51,5.21,2024,6,16,13,24,51,,0.075254,1.0
111,2024-06-16 13:24:52,5.21,2024,6,16,13,24,52,,0.076701,1.0
111,2024-06-16 13:24:53,5.21,2024,6,16,13,24,53,,0.078149,1.0
111,2024-06-16 13:24:54,5.21,2024,6,16,13,24,54,,0.079596,1.0
111,2024-06-16 13:24:55,5.21,2024,6,16,13,24,55,,0.081043,1.0
111,2024-06-16 13:24:56,5.2090000000000005,2024,6,16,13,24,56,,0.08249,1.0
111,2024-06-16 13:24:57,5.21,2024,6,16,13,24,57,,0.083937,1.0
111,2024-06-16 13:24:58,5.2090000000000005,2024,6,16,13,24,58,,0.085384,1.0
111,2024-06-16 13:24:59,5.21,2024,6,16,13,24,59,,0.086831,1.0
111,2024-06-16 13:25:00,5.21,2024,6,16,13,25,0,,0.088279,1.0
111,2024-06-16 13:25:01,5.21,2024,6,16,13,25,1,,0.089726,1.0
111,2024-06-16 13:25:02,5.2090000000000005,2024,6,16,13,25,2,,0.091173,1.0
111,2024-06-16 13:25:03,5.21,2024,6,16,13,25,3,,0.09262,1.0
111,2024-06-16 13:25:04,5.21,2024,6,16,13,25,4,,0.094067,1.0
111,2024-06-16 13:25:05,5.21,2024,6,16,13,25,5,,0.095514,1.0
111,2024-06-16 13:25:06,5.21,2024,6,16,13,25,6,,0.096962,1.0
111,2024-06-16 13:25:07,5.21,2024,6,16,13,25,7,,0.098409,1.0
111,2024-06-16 13:25:08,5.21,2024,6,16,13,25,8,,0.099856,1.0
111,2024-06-16 13:25:09,5.2090000000000005,2024,6,16,13,25,9,,0.101303,1.0
111,2024-06-16 13:25:10,5.21,2024,6,16,13,25,10,,0.10275,1.0
111,2024-06-16 13:25:11,5.2090000000000005,2024,6,16,13,25,11,,0.104197,1.0
111,2024-06-16 13:25:12,5.21,2024,6,16,13,25,12,,0.105644,1.0
111,2024-06-16 13:25:13,5.21,2024,6,16,13,25,13,,0.107092,1.0
111,2024-06-16 13:25:14,5.21,2024,6,16,13,25,14,,0.108539,1.0
111,2024-06-16 13:25:15,5.21,2024,6,16,13,25,15,,0.109986,1.0
111,2024-06-16 13:25:16,5.21,2024,6,16,13,25,16,,0.111433,1.0
111,2024-06-16 13:25:17,5.21,2024,6,16,13,25,17,,0.112881,1.0
111,2024-06-16 13:25:18,5.2090000000000005,2024,6,16,13,25,18,,0.114327,1.0
111,2024-06-16 13:25:19,5.21,2024,6,16,13,25,19,,0.115775,1.0
111,2024-06-16 13:25:20,5.21,2024,6,16,13,25,20,,0.117222,1.0
111,2024-06-16 13:25:21,5.21,2024,6,16,13,25,21,,0.118669,1.0
111,2024-06-16 13:25:22,5.21,2024,6,16,13,25,22,,0.120116,1.0
111,2024-06-16 13:25:23,5.21,2024,6,16,13,25,23,,0.121564,1.0
111,2024-06-16 13:25:24,5.21,2024,6,16,13,25,24,,0.123011,1.0
