Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-07-21 15:06:42,0.002,2024,7,21,15,6,42,0 days 00:05:22,0.0,0.0
111,2024-07-21 15:06:43,18.225,2024,7,21,15,6,43,,0.005062,1.0
111,2024-07-21 15:06:44,18.225,2024,7,21,15,6,44,,0.010125,1.0
111,2024-07-21 15:06:45,18.224,2024,7,21,15,6,45,,0.015187,1.0
111,2024-07-21 15:06:46,18.225,2024,7,21,15,6,46,,0.02025,1.0
111,2024-07-21 15:06:47,18.225,2024,7,21,15,6,47,,0.025312,1.0
111,2024-07-21 15:06:48,18.224,2024,7,21,15,6,48,,0.030374,1.0
111,2024-07-21 15:06:49,18.224,2024,7,21,15,6,49,,0.035437,1.0
111,2024-07-21 15:06:50,18.224,2024,7,21,15,6,50,,0.040499,1.0
111,2024-07-21 15:06:51,18.225,2024,7,21,15,6,51,,0.045561,1.0
111,2024-07-21 15:06:52,18.225,2024,7,21,15,6,52,,0.050624,1.0
111,2024-07-21 15:06:53,18.225,2024,7,21,15,6,53,,0.055686,1.0
111,2024-07-21 15:06:54,18.224,2024,7,21,15,6,54,,0.060749,1.0
111,2024-07-21 15:06:55,18.225,2024,7,21,15,6,55,,0.065811,1.0
111,2024-07-21 15:06:56,18.225,2024,7,21,15,6,56,,0.070874,1.0
111,2024-07-21 15:06:57,18.225,2024,7,21,15,6,57,,0.075936,1.0
111,2024-07-21 15:06:58,18.224,2024,7,21,15,6,58,,0.080998,1.0
111,2024-07-21 15:06:59,18.224,2024,7,21,15,6,59,,0.086061,1.0
111,2024-07-21 15:07:00,18.225,2024,7,21,15,7,0,,0.091123,1.0
111,2024-07-21 15:07:01,18.225,2024,7,21,15,7,1,,0.096186,1.0
111,2024-07-21 15:07:02,18.225,2024,7,21,15,7,2,,0.101248,1.0
111,2024-07-21 15:07:03,18.225,2024,7,21,15,7,3,,0.106311,1.0
111,2024-07-21 15:07:04,18.225,2024,7,21,15,7,4,,0.111373,1.0
111,2024-07-21 15:07:05,18.225,2024,7,21,15,7,5,,0.116436,1.0
111,2024-07-21 15:07:06,18.224,2024,7,21,15,7,6,,0.121498,1.0
111,2024-07-21 15:07:07,18.225,2024,7,21,15,7,7,,0.12656,1.0
111,2024-07-21 15:07:08,18.225,2024,7,21,15,7,8,,0.131623,1.0
111,2024-07-21 15:07:09,18.225,2024,7,21,15,7,9,,0.136685,1.0
111,2024-07-21 15:07:10,18.225,2024,7,21,15,7,10,,0.141748,1.0
111,2024-07-21 15:07:11,18.225,2024,7,21,15,7,11,,0.14681,1.0
111,2024-07-21 15:07:12,18.225,2024,7,21,15,7,12,,0.151873,1.0
111,2024-07-21 15:07:13,18.225,2024,7,21,15,7,13,,0.156935,1.0
111,2024-07-21 15:07:14,18.225,2024,7,21,15,7,14,,0.161998,1.0
111,2024-07-21 15:07:15,18.226,2024,7,21,15,7,15,,0.167061,1.0
111,2024-07-21 15:07:16,18.225,2024,7,21,15,7,16,,0.172123,1.0
111,2024-07-21 15:07:17,18.225,2024,7,21,15,7,17,,0.177186,1.0
111,2024-07-21 15:07:18,18.226,2024,7,21,15,7,18,,0.182248,1.0
111,2024-07-21 15:07:19,18.225,2024,7,21,15,7,19,,0.187311,1.0
