Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-07-20 19:29:17,0.002,2024,7,20,19,29,17,0 days 00:05:22,0.0,0.0
111,2024-07-20 19:29:18,18.225,2024,7,20,19,29,18,,0.005062,1.0
111,2024-07-20 19:29:19,18.224,2024,7,20,19,29,19,,0.010125,1.0
111,2024-07-20 19:29:20,18.225,2024,7,20,19,29,20,,0.015187,1.0
111,2024-07-20 19:29:21,18.224,2024,7,20,19,29,21,,0.020249,1.0
111,2024-07-20 19:29:22,18.224,2024,7,20,19,29,22,,0.025312,1.0
111,2024-07-20 19:29:23,18.224,2024,7,20,19,29,23,,0.030374,1.0
111,2024-07-20 19:29:24,18.224,2024,7,20,19,29,24,,0.035436,1.0
111,2024-07-20 19:29:25,18.224,2024,7,20,19,29,25,,0.040498,1.0
111,2024-07-20 19:29:26,18.224,2024,7,20,19,29,26,,0.045561,1.0
111,2024-07-20 19:29:27,18.224,2024,7,20,19,29,27,,0.050623,1.0
111,2024-07-20 19:29:28,18.224,2024,7,20,19,29,28,,0.055685,1.0
111,2024-07-20 19:29:29,18.224,2024,7,20,19,29,29,,0.060747,1.0
111,2024-07-20 19:29:30,18.224,2024,7,20,19,29,30,,0.065809,1.0
111,2024-07-20 19:29:31,18.224,2024,7,20,19,29,31,,0.070872,1.0
111,2024-07-20 19:29:32,18.224,2024,7,20,19,29,32,,0.075934,1.0
111,2024-07-20 19:29:33,18.224,2024,7,20,19,29,33,,0.080996,1.0
111,2024-07-20 19:29:34,18.224,2024,7,20,19,29,34,,0.086058,1.0
111,2024-07-20 19:29:35,18.224,2024,7,20,19,29,35,,0.091121,1.0
111,2024-07-20 19:29:36,18.224,2024,7,20,19,29,36,,0.096183,1.0
111,2024-07-20 19:29:37,18.224,2024,7,20,19,29,37,,0.101245,1.0
111,2024-07-20 19:29:38,18.224,2024,7,20,19,29,38,,0.106307,1.0
111,2024-07-20 19:29:39,18.225,2024,7,20,19,29,39,,0.11137,1.0
111,2024-07-20 19:29:40,18.224,2024,7,20,19,29,40,,0.116432,1.0
111,2024-07-20 19:29:41,18.224,2024,7,20,19,29,41,,0.121494,1.0
111,2024-07-20 19:29:42,18.225,2024,7,20,19,29,42,,0.126557,1.0
111,2024-07-20 19:29:43,18.225,2024,7,20,19,29,43,,0.131619,1.0
111,2024-07-20 19:29:44,18.224,2024,7,20,19,29,44,,0.136681,1.0
111,2024-07-20 19:29:45,18.224,2024,7,20,19,29,45,,0.141744,1.0
111,2024-07-20 19:29:46,18.224,2024,7,20,19,29,46,,0.146806,1.0
111,2024-07-20 19:29:47,18.225,2024,7,20,19,29,47,,0.151868,1.0
111,2024-07-20 19:29:48,18.225,2024,7,20,19,29,48,,0.156931,1.0
111,2024-07-20 19:29:49,18.225,2024,7,20,19,29,49,,0.161993,1.0
111,2024-07-20 19:29:50,18.225,2024,7,20,19,29,50,,0.167056,1.0
111,2024-07-20 19:29:51,18.225,2024,7,20,19,29,51,,0.172118,1.0
111,2024-07-20 19:29:52,18.224,2024,7,20,19,29,52,,0.177181,1.0
111,2024-07-20 19:29:53,18.225,2024,7,20,19,29,53,,0.182243,1.0
111,2024-07-20 19:29:54,18.225,2024,7,20,19,29,54,,0.187306,1.0
111,2024-07-20 19:29:55,18.225,2024,7,20,19,29,55,,0.192368,1.0
111,2024-07-20 19:29:56,18.225,2024,7,20,19,29,56,,0.197431,1.0
111,2024-07-20 19:29:57,18.225,2024,7,20,19,29,57,,0.202493,1.0
111,2024-07-20 19:29:58,18.225,2024,7,20,19,29,58,,0.207556,1.0
111,2024-07-20 19:29:59,18.225,2024,7,20,19,29,59,,0.212618,1.0
111,2024-07-20 19:30:00,18.225,2024,7,20,19,30,0,,0.217681,1.0
111,2024-07-20 19:30:01,18.225,2024,7,20,19,30,1,,0.222743,1.0
111,2024-07-20 19:30:02,18.225,2024,7,20,19,30,2,,0.227806,1.0
111,2024-07-20 19:30:03,18.225,2024,7,20,19,30,3,,0.232868,1.0
111,2024-07-20 19:30:04,18.225,2024,7,20,19,30,4,,0.237931,1.0
111,2024-07-20 19:30:05,18.225,2024,7,20,19,30,5,,0.242993,1.0
111,2024-07-20 19:30:06,18.226,2024,7,20,19,30,6,,0.248056,1.0
111,2024-07-20 19:30:07,18.226,2024,7,20,19,30,7,,0.253119,1.0
111,2024-07-20 19:30:08,18.226,2024,7,20,19,30,8,,0.258181,1.0
111,2024-07-20 19:30:09,18.225,2024,7,20,19,30,9,,0.263244,1.0
111,2024-07-20 19:30:10,18.225,2024,7,20,19,30,10,,0.268306,1.0
111,2024-07-20 19:30:11,18.226,2024,7,20,19,30,11,,0.273369,1.0
111,2024-07-20 19:30:12,18.226,2024,7,20,19,30,12,,0.278432,1.0
111,2024-07-20 19:30:13,18.225,2024,7,20,19,30,13,,0.283494,1.0
111,2024-07-20 19:30:14,18.225,2024,7,20,19,30,14,,0.288557,1.0
111,2024-07-20 19:30:15,18.226,2024,7,20,19,30,15,,0.29362,1.0
111,2024-07-20 19:30:16,18.226,2024,7,20,19,30,16,,0.298683,1.0
111,2024-07-20 19:30:17,18.225,2024,7,20,19,30,17,,0.303745,1.0
111,2024-07-20 19:30:18,18.226,2024,7,20,19,30,18,,0.308808,1.0
111,2024-07-20 19:30:19,18.226,2024,7,20,19,30,19,,0.313871,1.0
111,2024-07-20 19:30:20,18.226,2024,7,20,19,30,20,,0.318933,1.0
111,2024-07-20 19:30:21,18.226,2024,7,20,19,30,21,,0.323996,1.0
111,2024-07-20 19:30:22,18.226,2024,7,20,19,30,22,,0.329059,1.0
111,2024-07-20 19:30:23,18.226,2024,7,20,19,30,23,,0.334122,1.0
111,2024-07-20 19:30:24,18.226,2024,7,20,19,30,24,,0.339184,1.0
111,2024-07-20 19:30:25,18.226,2024,7,20,19,30,25,,0.344247,1.0
111,2024-07-20 19:30:26,18.227,2024,7,20,19,30,26,,0.34931,1.0
111,2024-07-20 19:30:27,18.226,2024,7,20,19,30,27,,0.354373,1.0
111,2024-07-20 19:30:28,18.226,2024,7,20,19,30,28,,0.359436,1.0
111,2024-07-20 19:30:29,18.226,2024,7,20,19,30,29,,0.364499,1.0
111,2024-07-20 19:30:30,18.226,2024,7,20,19,30,30,,0.369561,1.0
111,2024-07-20 19:30:31,18.226,2024,7,20,19,30,31,,0.374624,1.0
111,2024-07-20 19:30:32,18.226,2024,7,20,19,30,32,,0.379687,1.0
111,2024-07-20 19:30:33,18.226,2024,7,20,19,30,33,,0.38475,1.0
111,2024-07-20 19:30:34,18.226,2024,7,20,19,30,34,,0.389813,1.0
111,2024-07-20 19:30:35,18.227,2024,7,20,19,30,35,,0.394876,1.0
111,2024-07-20 19:30:36,18.226,2024,7,20,19,30,36,,0.399938,1.0
111,2024-07-20 19:30:37,18.226,2024,7,20,19,30,37,,0.405001,1.0
111,2024-07-20 19:30:38,18.226,2024,7,20,19,30,38,,0.410064,1.0
111,2024-07-20 19:30:39,18.227,2024,7,20,19,30,39,,0.415127,1.0
111,2024-07-20 19:30:40,18.227,2024,7,20,19,30,40,,0.42019,1.0
111,2024-07-20 19:30:41,18.227,2024,7,20,19,30,41,,0.425253,1.0
