Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-06-21 09:45:27,0.002,2024,6,21,9,45,27,0 days 00:07:39,0.0,0.0
111,2024-06-21 09:45:28,15.627,2024,6,21,9,45,28,,0.004341,1.0
111,2024-06-21 09:45:29,15.628,2024,6,21,9,45,29,,0.008682,1.0
111,2024-06-21 09:45:30,15.626,2024,6,21,9,45,30,,0.013022,1.0
111,2024-06-21 09:45:31,15.626,2024,6,21,9,45,31,,0.017363,1.0
111,2024-06-21 09:45:32,15.626,2024,6,21,9,45,32,,0.021704,1.0
111,2024-06-21 09:45:33,15.626,2024,6,21,9,45,33,,0.026044,1.0
111,2024-06-21 09:45:34,15.627,2024,6,21,9,45,34,,0.030385,1.0
111,2024-06-21 09:45:35,15.626,2024,6,21,9,45,35,,0.034726,1.0
111,2024-06-21 09:45:36,15.626,2024,6,21,9,45,36,,0.039066,1.0
111,2024-06-21 09:45:37,15.626,2024,6,21,9,45,37,,0.043407,1.0
111,2024-06-21 09:45:38,15.626,2024,6,21,9,45,38,,0.047747,1.0
111,2024-06-21 09:45:39,15.626,2024,6,21,9,45,39,,0.052088,1.0
111,2024-06-21 09:45:40,15.626,2024,6,21,9,45,40,,0.056428,1.0
111,2024-06-21 09:45:41,15.626,2024,6,21,9,45,41,,0.060769,1.0
111,2024-06-21 09:45:42,15.626,2024,6,21,9,45,42,,0.065109,1.0
111,2024-06-21 09:45:43,15.626,2024,6,21,9,45,43,,0.06945,1.0
111,2024-06-21 09:45:44,15.626,2024,6,21,9,45,44,,0.073791,1.0
111,2024-06-21 09:45:45,15.626,2024,6,21,9,45,45,,0.078131,1.0
111,2024-06-21 09:45:46,15.626,2024,6,21,9,45,46,,0.082472,1.0
111,2024-06-21 09:45:47,15.625,2024,6,21,9,45,47,,0.086812,1.0
111,2024-06-21 09:45:48,15.626,2024,6,21,9,45,48,,0.091152,1.0
111,2024-06-21 09:45:49,15.626,2024,6,21,9,45,49,,0.095493,1.0
111,2024-06-21 09:45:50,15.626,2024,6,21,9,45,50,,0.099834,1.0
111,2024-06-21 09:45:51,15.626,2024,6,21,9,45,51,,0.104174,1.0
111,2024-06-21 09:45:52,15.626,2024,6,21,9,45,52,,0.108515,1.0
111,2024-06-21 09:45:53,15.626,2024,6,21,9,45,53,,0.112855,1.0
111,2024-06-21 09:45:54,15.626,2024,6,21,9,45,54,,0.117196,1.0
111,2024-06-21 09:45:55,15.626,2024,6,21,9,45,55,,0.121536,1.0
111,2024-06-21 09:45:56,15.626,2024,6,21,9,45,56,,0.125877,1.0
111,2024-06-21 09:45:57,15.626,2024,6,21,9,45,57,,0.130217,1.0
111,2024-06-21 09:45:58,15.626,2024,6,21,9,45,58,,0.134558,1.0
111,2024-06-21 09:45:59,15.626,2024,6,21,9,45,59,,0.138899,1.0
111,2024-06-21 09:46:00,15.626,2024,6,21,9,46,0,,0.143239,1.0
111,2024-06-21 09:46:01,15.626,2024,6,21,9,46,1,,0.14758,1.0
111,2024-06-21 09:46:02,15.627,2024,6,21,9,46,2,,0.151921,1.0
111,2024-06-21 09:46:03,15.626,2024,6,21,9,46,3,,0.156261,1.0
111,2024-06-21 09:46:04,15.626,2024,6,21,9,46,4,,0.160602,1.0
111,2024-06-21 09:46:05,15.626,2024,6,21,9,46,5,,0.164942,1.0
111,2024-06-21 09:46:06,15.626,2024,6,21,9,46,6,,0.169283,1.0
111,2024-06-21 09:46:07,15.626,2024,6,21,9,46,7,,0.173623,1.0
111,2024-06-21 09:46:08,15.626,2024,6,21,9,46,8,,0.177964,1.0
111,2024-06-21 09:46:09,15.627,2024,6,21,9,46,9,,0.182305,1.0
111,2024-06-21 09:46:10,15.627,2024,6,21,9,46,10,,0.186646,1.0
111,2024-06-21 09:46:11,15.626,2024,6,21,9,46,11,,0.190986,1.0
111,2024-06-21 09:46:12,15.626,2024,6,21,9,46,12,,0.195327,1.0
111,2024-06-21 09:46:13,15.626,2024,6,21,9,46,13,,0.199667,1.0
111,2024-06-21 09:46:14,15.627,2024,6,21,9,46,14,,0.204008,1.0
111,2024-06-21 09:46:15,15.626,2024,6,21,9,46,15,,0.208349,1.0
111,2024-06-21 09:46:16,15.627,2024,6,21,9,46,16,,0.212689,1.0
111,2024-06-21 09:46:17,15.626,2024,6,21,9,46,17,,0.21703,1.0
111,2024-06-21 09:46:18,15.627,2024,6,21,9,46,18,,0.221371,1.0
111,2024-06-21 09:46:19,15.626,2024,6,21,9,46,19,,0.225711,1.0
111,2024-06-21 09:46:20,15.626,2024,6,21,9,46,20,,0.230052,1.0
111,2024-06-21 09:46:21,15.627,2024,6,21,9,46,21,,0.234393,1.0
111,2024-06-21 09:46:22,15.626,2024,6,21,9,46,22,,0.238733,1.0
111,2024-06-21 09:46:23,15.627,2024,6,21,9,46,23,,0.243074,1.0
111,2024-06-21 09:46:24,15.627,2024,6,21,9,46,24,,0.247415,1.0
111,2024-06-21 09:46:25,15.627,2024,6,21,9,46,25,,0.251756,1.0
111,2024-06-21 09:46:26,15.627,2024,6,21,9,46,26,,0.256097,1.0
111,2024-06-21 09:46:27,15.626,2024,6,21,9,46,27,,0.260437,1.0
111,2024-06-21 09:46:28,15.627,2024,6,21,9,46,28,,0.264778,1.0
111,2024-06-21 09:46:29,15.626,2024,6,21,9,46,29,,0.269119,1.0
111,2024-06-21 09:46:30,15.627,2024,6,21,9,46,30,,0.273459,1.0
111,2024-06-21 09:46:31,15.626,2024,6,21,9,46,31,,0.2778,1.0
111,2024-06-21 09:46:32,15.627,2024,6,21,9,46,32,,0.282141,1.0
111,2024-06-21 09:46:33,15.626,2024,6,21,9,46,33,,0.286481,1.0
111,2024-06-21 09:46:34,15.627,2024,6,21,9,46,34,,0.290822,1.0
111,2024-06-21 09:46:35,15.626,2024,6,21,9,46,35,,0.295163,1.0
111,2024-06-21 09:46:36,15.626,2024,6,21,9,46,36,,0.299503,1.0
111,2024-06-21 09:46:37,15.627,2024,6,21,9,46,37,,0.303844,1.0
