Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-07-20 15:26:40,0.002,2024,7,20,15,26,40,0 days 00:05:05,0.0,0.0
111,2024-07-20 15:26:41,18.223,2024,7,20,15,26,41,,0.005062,1.0
111,2024-07-20 15:26:42,18.223,2024,7,20,15,26,42,,0.010124,1.0
111,2024-07-20 15:26:43,18.222,2024,7,20,15,26,43,,0.015186,1.0
111,2024-07-20 15:26:44,18.222,2024,7,20,15,26,44,,0.020247,1.0
111,2024-07-20 15:26:45,18.222,2024,7,20,15,26,45,,0.025309,1.0
111,2024-07-20 15:26:46,18.222,2024,7,20,15,26,46,,0.030371,1.0
111,2024-07-20 15:26:47,18.222,2024,7,20,15,26,47,,0.035432,1.0
111,2024-07-20 15:26:48,18.222,2024,7,20,15,26,48,,0.040494,1.0
111,2024-07-20 15:26:49,18.223,2024,7,20,15,26,49,,0.045556,1.0
111,2024-07-20 15:26:50,18.222,2024,7,20,15,26,50,,0.050618,1.0
111,2024-07-20 15:26:51,18.223,2024,7,20,15,26,51,,0.055679,1.0
111,2024-07-20 15:26:52,18.222,2024,7,20,15,26,52,,0.060741,1.0
111,2024-07-20 15:26:53,18.222,2024,7,20,15,26,53,,0.065803,1.0
111,2024-07-20 15:26:54,18.222,2024,7,20,15,26,54,,0.070864,1.0
111,2024-07-20 15:26:55,18.222,2024,7,20,15,26,55,,0.075926,1.0
111,2024-07-20 15:26:56,18.221,2024,7,20,15,26,56,,0.080988,1.0
111,2024-07-20 15:26:57,18.222,2024,7,20,15,26,57,,0.086049,1.0
111,2024-07-20 15:26:58,18.222,2024,7,20,15,26,58,,0.091111,1.0
111,2024-07-20 15:26:59,18.222,2024,7,20,15,26,59,,0.096172,1.0
111,2024-07-20 15:27:00,18.222,2024,7,20,15,27,0,,0.101234,1.0
111,2024-07-20 15:27:01,18.222,2024,7,20,15,27,1,,0.106296,1.0
111,2024-07-20 15:27:02,18.222,2024,7,20,15,27,2,,0.111357,1.0
111,2024-07-20 15:27:03,18.222,2024,7,20,15,27,3,,0.116419,1.0
111,2024-07-20 15:27:04,18.223,2024,7,20,15,27,4,,0.121481,1.0
111,2024-07-20 15:27:05,18.222,2024,7,20,15,27,5,,0.126543,1.0
111,2024-07-20 15:27:06,18.223,2024,7,20,15,27,6,,0.131605,1.0
111,2024-07-20 15:27:07,18.222,2024,7,20,15,27,7,,0.136666,1.0
111,2024-07-20 15:27:08,18.222,2024,7,20,15,27,8,,0.141728,1.0
111,2024-07-20 15:27:09,18.222,2024,7,20,15,27,9,,0.14679,1.0
111,2024-07-20 15:27:10,18.222,2024,7,20,15,27,10,,0.151851,1.0
111,2024-07-20 15:27:11,18.223,2024,7,20,15,27,11,,0.156913,1.0
111,2024-07-20 15:27:12,18.222,2024,7,20,15,27,12,,0.161975,1.0
111,2024-07-20 15:27:13,18.222,2024,7,20,15,27,13,,0.167037,1.0
111,2024-07-20 15:27:14,18.222,2024,7,20,15,27,14,,0.172098,1.0
111,2024-07-20 15:27:15,18.223,2024,7,20,15,27,15,,0.17716,1.0
111,2024-07-20 15:27:16,18.222,2024,7,20,15,27,16,,0.182222,1.0
111,2024-07-20 15:27:17,18.222,2024,7,20,15,27,17,,0.187284,1.0
111,2024-07-20 15:27:18,18.223,2024,7,20,15,27,18,,0.192346,1.0
111,2024-07-20 15:27:19,18.222,2024,7,20,15,27,19,,0.197407,1.0
111,2024-07-20 15:27:20,18.223,2024,7,20,15,27,20,,0.202469,1.0
111,2024-07-20 15:27:21,18.223,2024,7,20,15,27,21,,0.207531,1.0
111,2024-07-20 15:27:22,18.222,2024,7,20,15,27,22,,0.212593,1.0
111,2024-07-20 15:27:23,18.222,2024,7,20,15,27,23,,0.217654,1.0
111,2024-07-20 15:27:24,18.222,2024,7,20,15,27,24,,0.222716,1.0
111,2024-07-20 15:27:25,18.223,2024,7,20,15,27,25,,0.227778,1.0
