Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-06-18 08:45:00,0.001,2024,6,18,8,45,0,0 days 00:48:24,0.0,0.0
111,2024-06-18 08:45:01,5.21,2024,6,18,8,45,1,,0.001447,1.0
111,2024-06-18 08:45:02,5.21,2024,6,18,8,45,2,,0.002894,1.0
111,2024-06-18 08:45:03,5.211,2024,6,18,8,45,3,,0.004342,1.0
111,2024-06-18 08:45:04,5.21,2024,6,18,8,45,4,,0.005789,1.0
111,2024-06-18 08:45:05,5.21,2024,6,18,8,45,5,,0.007236,1.0
111,2024-06-18 08:45:06,5.21,2024,6,18,8,45,6,,0.008684,1.0
111,2024-06-18 08:45:07,5.21,2024,6,18,8,45,7,,0.010131,1.0
111,2024-06-18 08:45:08,5.21,2024,6,18,8,45,8,,0.011578,1.0
111,2024-06-18 08:45:09,5.21,2024,6,18,8,45,9,,0.013025,1.0
111,2024-06-18 08:45:10,5.21,2024,6,18,8,45,10,,0.014473,1.0
111,2024-06-18 08:45:11,5.21,2024,6,18,8,45,11,,0.01592,1.0
111,2024-06-18 08:45:12,5.21,2024,6,18,8,45,12,,0.017367,1.0
111,2024-06-18 08:45:13,5.21,2024,6,18,8,45,13,,0.018814,1.0
111,2024-06-18 08:45:14,5.21,2024,6,18,8,45,14,,0.020261,1.0
111,2024-06-18 08:45:15,5.21,2024,6,18,8,45,15,,0.021709,1.0
111,2024-06-18 08:45:16,5.21,2024,6,18,8,45,16,,0.023156,1.0
111,2024-06-18 08:45:17,5.21,2024,6,18,8,45,17,,0.024603,1.0
111,2024-06-18 08:45:18,5.21,2024,6,18,8,45,18,,0.02605,1.0
111,2024-06-18 08:45:19,5.21,2024,6,18,8,45,19,,0.027497,1.0
111,2024-06-18 08:45:20,5.21,2024,6,18,8,45,20,,0.028945,1.0
111,2024-06-18 08:45:21,5.21,2024,6,18,8,45,21,,0.030392,1.0
111,2024-06-18 08:45:22,5.21,2024,6,18,8,45,22,,0.031839,1.0
111,2024-06-18 08:45:23,5.21,2024,6,18,8,45,23,,0.033286,1.0
111,2024-06-18 08:45:24,5.21,2024,6,18,8,45,24,,0.034734,1.0
111,2024-06-18 08:45:25,5.21,2024,6,18,8,45,25,,0.036181,1.0
111,2024-06-18 08:45:26,5.21,2024,6,18,8,45,26,,0.037628,1.0
111,2024-06-18 08:45:27,5.21,2024,6,18,8,45,27,,0.039075,1.0
111,2024-06-18 08:45:28,5.2090000000000005,2024,6,18,8,45,28,,0.040522,1.0
111,2024-06-18 08:45:29,5.21,2024,6,18,8,45,29,,0.041969,1.0
111,2024-06-18 08:45:30,5.21,2024,6,18,8,45,30,,0.043417,1.0
111,2024-06-18 08:45:31,5.21,2024,6,18,8,45,31,,0.044864,1.0
111,2024-06-18 08:45:32,5.21,2024,6,18,8,45,32,,0.046311,1.0
111,2024-06-18 08:45:33,5.2090000000000005,2024,6,18,8,45,33,,0.047758,1.0
111,2024-06-18 08:45:34,5.21,2024,6,18,8,45,34,,0.049205,1.0
111,2024-06-18 08:45:35,5.2090000000000005,2024,6,18,8,45,35,,0.050652,1.0
111,2024-06-18 08:45:36,5.21,2024,6,18,8,45,36,,0.052099,1.0
111,2024-06-18 08:45:37,5.21,2024,6,18,8,45,37,,0.053547,1.0
111,2024-06-18 08:45:38,5.21,2024,6,18,8,45,38,,0.054994,1.0
111,2024-06-18 08:45:39,5.21,2024,6,18,8,45,39,,0.056441,1.0
111,2024-06-18 08:45:40,5.2090000000000005,2024,6,18,8,45,40,,0.057888,1.0
111,2024-06-18 08:45:41,5.21,2024,6,18,8,45,41,,0.059335,1.0
111,2024-06-18 08:45:42,5.21,2024,6,18,8,45,42,,0.060783,1.0
111,2024-06-18 08:45:43,5.21,2024,6,18,8,45,43,,0.06223,1.0
111,2024-06-18 08:45:44,5.21,2024,6,18,8,45,44,,0.063677,1.0
111,2024-06-18 08:45:45,5.2090000000000005,2024,6,18,8,45,45,,0.065124,1.0
111,2024-06-18 08:45:46,5.2090000000000005,2024,6,18,8,45,46,,0.066571,1.0
111,2024-06-18 08:45:47,5.21,2024,6,18,8,45,47,,0.068018,1.0
111,2024-06-18 08:45:48,5.21,2024,6,18,8,45,48,,0.069465,1.0
