Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity,TimeDelta
111,2024-06-19 14:25:21,0.002,2024,6,19,14,25,21,0 days 00:17:10,0.0,0.0
111,2024-06-19 14:25:22,10.415,2024,6,19,14,25,22,,0.002893,1.0
111,2024-06-19 14:25:23,10.415,2024,6,19,14,25,23,,0.005786,1.0
111,2024-06-19 14:25:24,10.415,2024,6,19,14,25,24,,0.008679,1.0
111,2024-06-19 14:25:25,10.415,2024,6,19,14,25,25,,0.011572,1.0
111,2024-06-19 14:25:26,10.414,2024,6,19,14,25,26,,0.014465,1.0
111,2024-06-19 14:25:27,10.415,2024,6,19,14,25,27,,0.017358,1.0
111,2024-06-19 14:25:28,10.414,2024,6,19,14,25,28,,0.020251,1.0
111,2024-06-19 14:25:29,10.415,2024,6,19,14,25,29,,0.023144,1.0
111,2024-06-19 14:25:30,10.414,2024,6,19,14,25,30,,0.026037,1.0
111,2024-06-19 14:25:31,10.414,2024,6,19,14,25,31,,0.028929,1.0
111,2024-06-19 14:25:32,10.415,2024,6,19,14,25,32,,0.031822,1.0
111,2024-06-19 14:25:33,10.415,2024,6,19,14,25,33,,0.034716,1.0
111,2024-06-19 14:25:34,10.415,2024,6,19,14,25,34,,0.037609,1.0
111,2024-06-19 14:25:35,10.415,2024,6,19,14,25,35,,0.040502,1.0
111,2024-06-19 14:25:36,10.414,2024,6,19,14,25,36,,0.043394,1.0
111,2024-06-19 14:25:37,10.415,2024,6,19,14,25,37,,0.046287,1.0
111,2024-06-19 14:25:38,10.414,2024,6,19,14,25,38,,0.04918,1.0
111,2024-06-19 14:25:39,10.415,2024,6,19,14,25,39,,0.052073,1.0
111,2024-06-19 14:25:40,10.414,2024,6,19,14,25,40,,0.054966,1.0
111,2024-06-19 14:25:41,10.415,2024,6,19,14,25,41,,0.057859,1.0
111,2024-06-19 14:25:42,10.414,2024,6,19,14,25,42,,0.060752,1.0
111,2024-06-19 14:25:43,10.414,2024,6,19,14,25,43,,0.063645,1.0
111,2024-06-19 14:25:44,10.415,2024,6,19,14,25,44,,0.066538,1.0
