Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time
111,2024-07-21 11:24:01,0.008,2024,07,21,11,24,1,0 days 01:28:51
111,2024-07-21 11:24:02,5.226,2024,07,21,11,24,2,
111,2024-07-21 11:24:03,5.227,2024,07,21,11,24,3,
111,2024-07-21 11:24:04,5.228,2024,07,21,11,24,4,
111,2024-07-21 11:24:05,5.228,2024,07,21,11,24,5,
111,2024-07-21 11:24:06,5.229,2024,07,21,11,24,6,
111,2024-07-21 11:24:07,5.229,2024,07,21,11,24,7,
111,2024-07-21 11:24:08,5.229,2024,07,21,11,24,8,
111,2024-07-21 11:24:09,5.229,2024,07,21,11,24,9,
111,2024-07-21 11:24:10,5.229,2024,07,21,11,24,10,
111,2024-07-21 11:24:11,5.229,2024,07,21,11,24,11,
111,2024-07-21 11:24:12,5.229,2024,07,21,11,24,12,
111,2024-07-21 11:24:13,5.229,2024,07,21,11,24,13,
111,2024-07-21 11:24:14,5.229,2024,07,21,11,24,14,
111,2024-07-21 11:24:15,5.229,2024,07,21,11,24,15,
111,2024-07-21 11:24:16,5.229,2024,07,21,11,24,16,
111,2024-07-21 11:24:17,5.229,2024,07,21,11,24,17,
111,2024-07-21 11:24:18,5.229,2024,07,21,11,24,18,
111,2024-07-21 11:24:19,5.23,2024,07,21,11,24,19,
111,2024-07-21 11:24:20,5.23,2024,07,21,11,24,20,
111,2024-07-21 11:24:21,5.229,2024,07,21,11,24,21,
111,2024-07-21 11:24:22,5.23,2024,07,21,11,24,22,
111,2024-07-21 11:24:23,5.23,2024,07,21,11,24,23,
111,2024-07-21 11:24:24,5.23,2024,07,21,11,24,24,
111,2024-07-21 11:24:25,5.229,2024,07,21,11,24,25,
111,2024-07-21 11:24:26,5.229,2024,07,21,11,24,26,
111,2024-07-21 11:24:27,5.23,2024,07,21,11,24,27,
111,2024-07-21 11:24:28,5.229,2024,07,21,11,24,28,
111,2024-07-21 11:24:29,5.229,2024,07,21,11,24,29,
111,2024-07-21 11:24:30,5.23,2024,07,21,11,24,30,
111,2024-07-21 11:24:31,5.23,2024,07,21,11,24,31,
111,2024-07-21 11:24:32,5.23,2024,07,21,11,24,32,
111,2024-07-21 11:24:33,5.23,2024,07,21,11,24,33,
111,2024-07-21 11:24:34,5.23,2024,07,21,11,24,34,
111,2024-07-21 11:24:35,5.23,2024,07,21,11,24,35,
111,2024-07-21 11:24:36,5.23,2024,07,21,11,24,36,
111,2024-07-21 11:24:37,5.23,2024,07,21,11,24,37,
111,2024-07-21 11:24:38,5.23,2024,07,21,11,24,38,
111,2024-07-21 11:24:39,5.23,2024,07,21,11,24,39,
111,2024-07-21 11:24:40,5.23,2024,07,21,11,24,40,
111,2024-07-21 11:24:41,5.23,2024,07,21,11,24,41,
111,2024-07-21 11:24:42,5.23,2024,07,21,11,24,42,
