Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time
111,2024-06-15 13:13:37,0.006,2024,06,15,13,13,37,0 days 02:18:19
111,2024-06-15 13:13:38,5.231999999999999,2024,06,15,13,13,38,
111,2024-06-15 13:13:39,5.234,2024,06,15,13,13,39,
111,2024-06-15 13:13:40,5.235,2024,06,15,13,13,40,
111,2024-06-15 13:13:41,5.235,2024,06,15,13,13,41,
111,2024-06-15 13:13:42,5.236,2024,06,15,13,13,42,
111,2024-06-15 13:13:43,5.236,2024,06,15,13,13,43,
111,2024-06-15 13:13:44,5.236,2024,06,15,13,13,44,
111,2024-06-15 13:13:45,5.236,2024,06,15,13,13,45,
111,2024-06-15 13:13:46,5.236,2024,06,15,13,13,46,
111,2024-06-15 13:13:47,5.236,2024,06,15,13,13,47,
111,2024-06-15 13:13:48,5.236,2024,06,15,13,13,48,
111,2024-06-15 13:13:49,5.236,2024,06,15,13,13,49,
111,2024-06-15 13:13:50,5.236,2024,06,15,13,13,50,
111,2024-06-15 13:13:51,5.237,2024,06,15,13,13,51,
111,2024-06-15 13:13:52,5.236,2024,06,15,13,13,52,
111,2024-06-15 13:13:53,5.236,2024,06,15,13,13,53,
111,2024-06-15 13:13:54,5.237,2024,06,15,13,13,54,
111,2024-06-15 13:13:55,5.236,2024,06,15,13,13,55,
111,2024-06-15 13:13:56,5.237,2024,06,15,13,13,56,
111,2024-06-15 13:13:57,5.236,2024,06,15,13,13,57,
111,2024-06-15 13:13:58,5.236,2024,06,15,13,13,58,
111,2024-06-15 13:13:59,5.236,2024,06,15,13,13,59,
111,2024-06-15 13:14:00,5.236,2024,06,15,13,14,0,
111,2024-06-15 13:14:01,5.236,2024,06,15,13,14,1,
111,2024-06-15 13:14:02,5.236,2024,06,15,13,14,2,
111,2024-06-15 13:14:03,5.237,2024,06,15,13,14,3,
111,2024-06-15 13:14:04,5.237,2024,06,15,13,14,4,
111,2024-06-15 13:14:05,5.237,2024,06,15,13,14,5,
111,2024-06-15 13:14:06,5.237,2024,06,15,13,14,6,
111,2024-06-15 13:14:07,5.237,2024,06,15,13,14,7,
111,2024-06-15 13:14:08,5.237,2024,06,15,13,14,8,
111,2024-06-15 13:14:09,5.236,2024,06,15,13,14,9,
111,2024-06-15 13:14:10,5.237,2024,06,15,13,14,10,
111,2024-06-15 13:14:11,5.237,2024,06,15,13,14,11,
111,2024-06-15 13:14:12,5.237,2024,06,15,13,14,12,
111,2024-06-15 13:14:13,5.236,2024,06,15,13,14,13,
111,2024-06-15 13:14:14,5.236,2024,06,15,13,14,14,
111,2024-06-15 13:14:15,5.237,2024,06,15,13,14,15,
111,2024-06-15 13:14:16,5.237,2024,06,15,13,14,16,
111,2024-06-15 13:14:17,5.237,2024,06,15,13,14,17,
111,2024-06-15 13:14:18,5.237,2024,06,15,13,14,18,
111,2024-06-15 13:14:19,5.236,2024,06,15,13,14,19,
111,2024-06-15 13:14:20,5.236,2024,06,15,13,14,20,
111,2024-06-15 13:14:21,5.236,2024,06,15,13,14,21,
111,2024-06-15 13:14:22,5.237,2024,06,15,13,14,22,
111,2024-06-15 13:14:23,5.237,2024,06,15,13,14,23,
111,2024-06-15 13:14:24,5.236,2024,06,15,13,14,24,
111,2024-06-15 13:14:25,5.236,2024,06,15,13,14,25,
111,2024-06-15 13:14:26,5.237,2024,06,15,13,14,26,
111,2024-06-15 13:14:27,5.237,2024,06,15,13,14,27,
111,2024-06-15 13:14:28,5.236,2024,06,15,13,14,28,
111,2024-06-15 13:14:29,5.236,2024,06,15,13,14,29,
111,2024-06-15 13:14:30,5.236,2024,06,15,13,14,30,
111,2024-06-15 13:14:31,5.236,2024,06,15,13,14,31,
111,2024-06-15 13:14:32,5.237,2024,06,15,13,14,32,
111,2024-06-15 13:14:33,5.236,2024,06,15,13,14,33,
111,2024-06-15 13:14:34,5.236,2024,06,15,13,14,34,
111,2024-06-15 13:14:35,5.236,2024,06,15,13,14,35,
111,2024-06-15 13:14:36,5.236,2024,06,15,13,14,36,
111,2024-06-15 13:14:37,5.236,2024,06,15,13,14,37,
111,2024-06-15 13:14:38,5.236,2024,06,15,13,14,38,
111,2024-06-15 13:14:39,5.236,2024,06,15,13,14,39,
111,2024-06-15 13:14:40,5.237,2024,06,15,13,14,40,
111,2024-06-15 13:14:41,5.236,2024,06,15,13,14,41,
111,2024-06-15 13:14:42,5.236,2024,06,15,13,14,42,
111,2024-06-15 13:14:43,5.236,2024,06,15,13,14,43,
111,2024-06-15 13:14:44,5.236,2024,06,15,13,14,44,
111,2024-06-15 13:14:45,5.237,2024,06,15,13,14,45,
111,2024-06-15 13:14:46,5.236,2024,06,15,13,14,46,
111,2024-06-15 13:14:47,5.237,2024,06,15,13,14,47,
111,2024-06-15 13:14:48,5.237,2024,06,15,13,14,48,
111,2024-06-15 13:14:49,5.236,2024,06,15,13,14,49,
111,2024-06-15 13:14:50,5.237,2024,06,15,13,14,50,
111,2024-06-15 13:14:51,5.236,2024,06,15,13,14,51,
111,2024-06-15 13:14:52,5.237,2024,06,15,13,14,52,
111,2024-06-15 13:14:53,5.236,2024,06,15,13,14,53,
111,2024-06-15 13:14:54,5.237,2024,06,15,13,14,54,
111,2024-06-15 13:14:55,5.237,2024,06,15,13,14,55,
111,2024-06-15 13:14:56,5.236,2024,06,15,13,14,56,
111,2024-06-15 13:14:57,5.236,2024,06,15,13,14,57,
111,2024-06-15 13:14:58,5.236,2024,06,15,13,14,58,
111,2024-06-15 13:14:59,5.236,2024,06,15,13,14,59,
111,2024-06-15 13:15:00,5.236,2024,06,15,13,15,0,
111,2024-06-15 13:15:01,5.236,2024,06,15,13,15,1,
111,2024-06-15 13:15:02,5.237,2024,06,15,13,15,2,
111,2024-06-15 13:15:03,5.236,2024,06,15,13,15,3,
111,2024-06-15 13:15:04,5.236,2024,06,15,13,15,4,
111,2024-06-15 13:15:05,5.236,2024,06,15,13,15,5,
111,2024-06-15 13:15:06,5.236,2024,06,15,13,15,6,
111,2024-06-15 13:15:07,5.236,2024,06,15,13,15,7,
111,2024-06-15 13:15:08,5.236,2024,06,15,13,15,8,
111,2024-06-15 13:15:09,5.236,2024,06,15,13,15,9,
111,2024-06-15 13:15:10,5.236,2024,06,15,13,15,10,
111,2024-06-15 13:15:11,5.236,2024,06,15,13,15,11,
111,2024-06-15 13:15:12,5.237,2024,06,15,13,15,12,
111,2024-06-15 13:15:13,5.236,2024,06,15,13,15,13,
111,2024-06-15 13:15:14,5.236,2024,06,15,13,15,14,
111,2024-06-15 13:15:15,5.236,2024,06,15,13,15,15,
111,2024-06-15 13:15:16,5.237,2024,06,15,13,15,16,
111,2024-06-15 13:15:17,5.236,2024,06,15,13,15,17,
111,2024-06-15 13:15:18,5.237,2024,06,15,13,15,18,
111,2024-06-15 13:15:19,5.237,2024,06,15,13,15,19,
111,2024-06-15 13:15:20,5.237,2024,06,15,13,15,20,
111,2024-06-15 13:15:21,5.236,2024,06,15,13,15,21,
111,2024-06-15 13:15:22,5.237,2024,06,15,13,15,22,
111,2024-06-15 13:15:23,5.237,2024,06,15,13,15,23,
111,2024-06-15 13:15:24,5.237,2024,06,15,13,15,24,
111,2024-06-15 13:15:25,5.236,2024,06,15,13,15,25,
111,2024-06-15 13:15:26,5.236,2024,06,15,13,15,26,
111,2024-06-15 13:15:27,5.237,2024,06,15,13,15,27,
111,2024-06-15 13:15:28,5.237,2024,06,15,13,15,28,
111,2024-06-15 13:15:29,5.236,2024,06,15,13,15,29,
111,2024-06-15 13:15:30,5.236,2024,06,15,13,15,30,
111,2024-06-15 13:15:31,5.236,2024,06,15,13,15,31,
111,2024-06-15 13:15:32,5.237,2024,06,15,13,15,32,
111,2024-06-15 13:15:33,5.237,2024,06,15,13,15,33,
111,2024-06-15 13:15:34,5.236,2024,06,15,13,15,34,
111,2024-06-15 13:15:35,5.236,2024,06,15,13,15,35,
111,2024-06-15 13:15:36,5.236,2024,06,15,13,15,36,
111,2024-06-15 13:15:37,5.237,2024,06,15,13,15,37,
111,2024-06-15 13:15:38,5.237,2024,06,15,13,15,38,
111,2024-06-15 13:15:39,5.237,2024,06,15,13,15,39,
111,2024-06-15 13:15:40,5.237,2024,06,15,13,15,40,
111,2024-06-15 13:15:41,5.236,2024,06,15,13,15,41,
111,2024-06-15 13:15:42,5.237,2024,06,15,13,15,42,
