Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time
111,2024-08-20 11:40:19,0.007,2024,08,20,11,40,19,0 days 02:10:38
111,2024-08-20 11:40:20,2.618,2024,08,20,11,40,20,
111,2024-08-20 11:40:21,2.619,2024,08,20,11,40,21,
111,2024-08-20 11:40:22,2.62,2024,08,20,11,40,22,
111,2024-08-20 11:40:23,2.62,2024,08,20,11,40,23,
111,2024-08-20 11:40:24,2.621,2024,08,20,11,40,24,
111,2024-08-20 11:40:25,2.621,2024,08,20,11,40,25,
111,2024-08-20 11:40:26,2.62,2024,08,20,11,40,26,
111,2024-08-20 11:40:27,2.621,2024,08,20,11,40,27,
111,2024-08-20 11:40:28,2.621,2024,08,20,11,40,28,
111,2024-08-20 11:40:29,2.621,2024,08,20,11,40,29,
111,2024-08-20 11:40:30,2.621,2024,08,20,11,40,30,
111,2024-08-20 11:40:31,2.621,2024,08,20,11,40,31,
111,2024-08-20 11:40:32,2.621,2024,08,20,11,40,32,
111,2024-08-20 11:40:33,2.621,2024,08,20,11,40,33,
111,2024-08-20 11:40:34,2.621,2024,08,20,11,40,34,
111,2024-08-20 11:40:35,2.621,2024,08,20,11,40,35,
111,2024-08-20 11:40:36,2.622,2024,08,20,11,40,36,
111,2024-08-20 11:40:37,2.622,2024,08,20,11,40,37,
111,2024-08-20 11:40:38,2.621,2024,08,20,11,40,38,
111,2024-08-20 11:40:39,2.621,2024,08,20,11,40,39,
111,2024-08-20 11:40:40,2.622,2024,08,20,11,40,40,
111,2024-08-20 11:40:41,2.62,2024,08,20,11,40,41,
111,2024-08-20 11:40:42,2.621,2024,08,20,11,40,42,
111,2024-08-20 11:40:43,2.621,2024,08,20,11,40,43,
111,2024-08-20 11:40:44,2.621,2024,08,20,11,40,44,
111,2024-08-20 11:40:45,2.622,2024,08,20,11,40,45,
111,2024-08-20 11:40:46,2.621,2024,08,20,11,40,46,
111,2024-08-20 11:40:47,2.622,2024,08,20,11,40,47,
111,2024-08-20 11:40:48,2.621,2024,08,20,11,40,48,
111,2024-08-20 11:40:49,2.621,2024,08,20,11,40,49,
111,2024-08-20 11:40:50,2.621,2024,08,20,11,40,50,
111,2024-08-20 11:40:51,2.621,2024,08,20,11,40,51,
111,2024-08-20 11:40:52,2.621,2024,08,20,11,40,52,
