Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time
111,2024-06-15 18:30:14,0.007,2024,06,15,18,30,14,0 days 02:18:45
111,2024-06-15 18:30:15,5.229,2024,06,15,18,30,15,
111,2024-06-15 18:30:16,5.231000000000001,2024,06,15,18,30,16,
111,2024-06-15 18:30:17,5.231000000000001,2024,06,15,18,30,17,
111,2024-06-15 18:30:18,5.231999999999999,2024,06,15,18,30,18,
111,2024-06-15 18:30:19,5.231000000000001,2024,06,15,18,30,19,
111,2024-06-15 18:30:20,5.231999999999999,2024,06,15,18,30,20,
111,2024-06-15 18:30:21,5.231999999999999,2024,06,15,18,30,21,
111,2024-06-15 18:30:22,5.231999999999999,2024,06,15,18,30,22,
111,2024-06-15 18:30:23,5.231999999999999,2024,06,15,18,30,23,
111,2024-06-15 18:30:24,5.231999999999999,2024,06,15,18,30,24,
111,2024-06-15 18:30:25,5.231999999999999,2024,06,15,18,30,25,
111,2024-06-15 18:30:26,5.231999999999999,2024,06,15,18,30,26,
111,2024-06-15 18:30:27,5.231999999999999,2024,06,15,18,30,27,
111,2024-06-15 18:30:28,5.231999999999999,2024,06,15,18,30,28,
111,2024-06-15 18:30:29,5.231999999999999,2024,06,15,18,30,29,
111,2024-06-15 18:30:30,5.231999999999999,2024,06,15,18,30,30,
111,2024-06-15 18:30:31,5.233,2024,06,15,18,30,31,
111,2024-06-15 18:30:32,5.231999999999999,2024,06,15,18,30,32,
111,2024-06-15 18:30:33,5.233,2024,06,15,18,30,33,
111,2024-06-15 18:30:34,5.233,2024,06,15,18,30,34,
111,2024-06-15 18:30:35,5.233,2024,06,15,18,30,35,
111,2024-06-15 18:30:36,5.231999999999999,2024,06,15,18,30,36,
111,2024-06-15 18:30:37,5.233,2024,06,15,18,30,37,
111,2024-06-15 18:30:38,5.233,2024,06,15,18,30,38,
111,2024-06-15 18:30:39,5.233,2024,06,15,18,30,39,
111,2024-06-15 18:30:40,5.233,2024,06,15,18,30,40,
111,2024-06-15 18:30:41,5.233,2024,06,15,18,30,41,
111,2024-06-15 18:30:42,5.231999999999999,2024,06,15,18,30,42,
111,2024-06-15 18:30:43,5.233,2024,06,15,18,30,43,
