Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time
111,2024-06-20 18:59:19,0.008,2024,06,20,18,59,19,0 days 01:32:50
111,2024-06-20 18:59:20,5.23,2024,06,20,18,59,20,
111,2024-06-20 18:59:21,5.231999999999999,2024,06,20,18,59,21,
111,2024-06-20 18:59:22,5.231999999999999,2024,06,20,18,59,22,
111,2024-06-20 18:59:23,5.233,2024,06,20,18,59,23,
111,2024-06-20 18:59:24,5.233,2024,06,20,18,59,24,
111,2024-06-20 18:59:25,5.233,2024,06,20,18,59,25,
111,2024-06-20 18:59:26,5.233,2024,06,20,18,59,26,
111,2024-06-20 18:59:27,5.233,2024,06,20,18,59,27,
111,2024-06-20 18:59:28,5.233,2024,06,20,18,59,28,
111,2024-06-20 18:59:29,5.234,2024,06,20,18,59,29,
111,2024-06-20 18:59:30,5.234,2024,06,20,18,59,30,
111,2024-06-20 18:59:31,5.233,2024,06,20,18,59,31,
111,2024-06-20 18:59:32,5.234,2024,06,20,18,59,32,
111,2024-06-20 18:59:33,5.234,2024,06,20,18,59,33,
111,2024-06-20 18:59:34,5.234,2024,06,20,18,59,34,
111,2024-06-20 18:59:35,5.234,2024,06,20,18,59,35,
111,2024-06-20 18:59:36,5.234,2024,06,20,18,59,36,
111,2024-06-20 18:59:37,5.234,2024,06,20,18,59,37,
111,2024-06-20 18:59:38,5.234,2024,06,20,18,59,38,
111,2024-06-20 18:59:39,5.234,2024,06,20,18,59,39,
111,2024-06-20 18:59:40,5.234,2024,06,20,18,59,40,
111,2024-06-20 18:59:41,5.234,2024,06,20,18,59,41,
111,2024-06-20 18:59:42,5.234,2024,06,20,18,59,42,
111,2024-06-20 18:59:43,5.234,2024,06,20,18,59,43,
111,2024-06-20 18:59:44,5.234,2024,06,20,18,59,44,
111,2024-06-20 18:59:45,5.234,2024,06,20,18,59,45,
111,2024-06-20 18:59:46,5.234,2024,06,20,18,59,46,
111,2024-06-20 18:59:47,5.234,2024,06,20,18,59,47,
111,2024-06-20 18:59:48,5.234,2024,06,20,18,59,48,
111,2024-06-20 18:59:49,5.234,2024,06,20,18,59,49,
111,2024-06-20 18:59:50,5.234,2024,06,20,18,59,50,
111,2024-06-20 18:59:51,5.234,2024,06,20,18,59,51,
111,2024-06-20 18:59:52,5.234,2024,06,20,18,59,52,
111,2024-06-20 18:59:53,5.234,2024,06,20,18,59,53,
111,2024-06-20 18:59:54,5.233,2024,06,20,18,59,54,
111,2024-06-20 18:59:55,5.234,2024,06,20,18,59,55,
111,2024-06-20 18:59:56,5.234,2024,06,20,18,59,56,
111,2024-06-20 18:59:57,5.234,2024,06,20,18,59,57,
111,2024-06-20 18:59:58,5.234,2024,06,20,18,59,58,
111,2024-06-20 18:59:59,5.234,2024,06,20,18,59,59,
111,2024-06-20 19:00:00,5.234,2024,06,20,19,00,0,
111,2024-06-20 19:00:01,5.234,2024,06,20,19,00,1,
111,2024-06-20 19:00:02,5.234,2024,06,20,19,00,2,
111,2024-06-20 19:00:03,5.234,2024,06,20,19,00,3,
111,2024-06-20 19:00:04,5.234,2024,06,20,19,00,4,
111,2024-06-20 19:00:05,5.234,2024,06,20,19,00,5,
111,2024-06-20 19:00:06,5.234,2024,06,20,19,00,6,
111,2024-06-20 19:00:07,5.234,2024,06,20,19,00,7,
111,2024-06-20 19:00:08,5.234,2024,06,20,19,00,8,
111,2024-06-20 19:00:09,5.234,2024,06,20,19,00,9,
111,2024-06-20 19:00:10,5.234,2024,06,20,19,00,10,
111,2024-06-20 19:00:11,5.234,2024,06,20,19,00,11,
111,2024-06-20 19:00:12,5.234,2024,06,20,19,00,12,
111,2024-06-20 19:00:13,5.234,2024,06,20,19,00,13,
111,2024-06-20 19:00:14,5.234,2024,06,20,19,00,14,
111,2024-06-20 19:00:15,5.234,2024,06,20,19,00,15,
111,2024-06-20 19:00:16,5.233,2024,06,20,19,00,16,
111,2024-06-20 19:00:17,5.234,2024,06,20,19,00,17,
111,2024-06-20 19:00:18,5.234,2024,06,20,19,00,18,
111,2024-06-20 19:00:19,5.235,2024,06,20,19,00,19,
111,2024-06-20 19:00:20,5.234,2024,06,20,19,00,20,
111,2024-06-20 19:00:21,5.234,2024,06,20,19,00,21,
111,2024-06-20 19:00:22,5.234,2024,06,20,19,00,22,
111,2024-06-20 19:00:23,5.234,2024,06,20,19,00,23,
111,2024-06-20 19:00:24,5.234,2024,06,20,19,00,24,
111,2024-06-20 19:00:25,5.234,2024,06,20,19,00,25,
