Channel_x,Timestamp,Voltage,Year_x,Month_x,Day_x,Hour_x,Minute_x,Second_x,Channel_y,Current,Year_y,Month_y,Day_y,Hour_y,Minute_y,Second_y,Total_time,Capacity,Power,TimeDelta
101,2024-06-14 19:08:15,4.193379,2024,6,14,19,8,15,111,0.001,2024,6,14,19,8,15,0 days 00:47:08,0.0,0.0041933790000000006,0.0
101,2024-06-14 19:08:16,4.12153,2024,6,14,19,8,16,111,5.208,2024,6,14,19,8,16,,1.4466666666666668,21.46492824,1.0
101,2024-06-14 19:08:17,4.118902,2024,6,14,19,8,17,111,5.208,2024,6,14,19,8,17,,2.8933333333333335,21.451241616,1.0
101,2024-06-14 19:08:18,4.116799,2024,6,14,19,8,18,111,5.208,2024,6,14,19,8,18,,4.34,21.440289192,1.0
101,2024-06-14 19:08:19,4.115034,2024,6,14,19,8,19,111,5.207,2024,6,14,19,8,19,,5.786388888888888,21.426982038,1.0
101,2024-06-14 19:08:20,4.113486,2024,6,14,19,8,20,111,5.2090000000000005,2024,6,14,19,8,20,,7.2333333333333325,21.427148574,1.0
101,2024-06-14 19:08:21,4.112132,2024,6,14,19,8,21,111,5.208,2024,6,14,19,8,21,,8.68,21.415983456,1.0
101,2024-06-14 19:08:22,4.110924,2024,6,14,19,8,22,111,5.208,2024,6,14,19,8,22,,10.126666666666665,21.409692192,1.0
101,2024-06-14 19:08:23,4.109825,2024,6,14,19,8,23,111,5.208,2024,6,14,19,8,23,,11.573333333333332,21.4039686,1.0
101,2024-06-14 19:08:24,4.10884,2024,6,14,19,8,24,111,5.208,2024,6,14,19,8,24,,13.019999999999998,21.39883872,1.0
101,2024-06-14 19:08:25,4.107933,2024,6,14,19,8,25,111,5.208,2024,6,14,19,8,25,,14.466666666666663,21.394115064,1.0
101,2024-06-14 19:08:26,4.107094,2024,6,14,19,8,26,111,5.208,2024,6,14,19,8,26,,15.91333333333333,21.389745552,1.0
101,2024-06-14 19:08:27,4.10632,2024,6,14,19,8,27,111,5.207,2024,6,14,19,8,27,,17.35972222222222,21.381608240000002,1.0
101,2024-06-14 19:08:28,4.105595,2024,6,14,19,8,28,111,5.208,2024,6,14,19,8,28,,18.806388888888886,21.38193876,1.0
