Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Elapsed
102,2025-04-27 15:21:19,25.5983,2025,04,27,15,21,19,0 days 00:00:18
102,2025-04-27 15:21:20,25.627,2025,04,27,15,21,20,
102,2025-04-27 15:21:21,25.6285,2025,04,27,15,21,21,
102,2025-04-27 15:21:22,25.6349,2025,04,27,15,21,22,
102,2025-04-27 15:21:23,25.6408,2025,04,27,15,21,23,
102,2025-04-27 15:21:24,25.6464,2025,04,27,15,21,24,
102,2025-04-27 15:21:25,25.6469,2025,04,27,15,21,25,
102,2025-04-27 15:21:26,25.6565,2025,04,27,15,21,26,
102,2025-04-27 15:21:27,25.6347,2025,04,27,15,21,27,
102,2025-04-27 15:21:28,25.6203,2025,04,27,15,21,28,
102,2025-04-27 15:21:29,25.5964,2025,04,27,15,21,29,
102,2025-04-27 15:21:30,25.5588,2025,04,27,15,21,30,
102,2025-04-27 15:21:31,25.5481,2025,04,27,15,21,31,
102,2025-04-27 15:21:32,25.524,2025,04,27,15,21,32,
102,2025-04-27 15:21:33,25.5232,2025,04,27,15,21,33,
102,2025-04-27 15:21:34,25.527,2025,04,27,15,21,34,
102,2025-04-27 15:21:35,25.5306,2025,04,27,15,21,35,
102,2025-04-27 15:21:36,25.5353,2025,04,27,15,21,36,
102,2025-04-27 15:21:37,25.5407,2025,04,27,15,21,37,
