Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Elapsed
102,2025-04-27 15:36:08,25.5599,2025,04,27,15,36,8,0 days 00:05:22
102,2025-04-27 15:36:09,25.5565,2025,04,27,15,36,9,
102,2025-04-27 15:36:10,25.57,2025,04,27,15,36,10,
102,2025-04-27 15:36:11,25.5568,2025,04,27,15,36,11,
102,2025-04-27 15:36:12,25.5666,2025,04,27,15,36,12,
102,2025-04-27 15:36:13,25.5699,2025,04,27,15,36,13,
102,2025-04-27 15:36:14,25.5689,2025,04,27,15,36,14,
102,2025-04-27 15:36:15,25.5628,2025,04,27,15,36,15,
102,2025-04-27 15:36:16,25.5589,2025,04,27,15,36,16,
102,2025-04-27 15:36:17,25.5702,2025,04,27,15,36,17,
102,2025-04-27 15:36:18,25.5617,2025,04,27,15,36,18,
102,2025-04-27 15:36:19,25.5815,2025,04,27,15,36,19,
102,2025-04-27 15:36:20,25.5633,2025,04,27,15,36,20,
102,2025-04-27 15:36:21,25.5773,2025,04,27,15,36,21,
102,2025-04-27 15:36:22,25.5781,2025,04,27,15,36,22,
102,2025-04-27 15:36:23,25.5691,2025,04,27,15,36,23,
102,2025-04-27 15:36:24,25.5722,2025,04,27,15,36,24,
102,2025-04-27 15:36:25,25.5732,2025,04,27,15,36,25,
102,2025-04-27 15:36:26,25.5758,2025,04,27,15,36,26,
102,2025-04-27 15:36:27,25.5784,2025,04,27,15,36,27,
102,2025-04-27 15:36:28,25.5749,2025,04,27,15,36,28,
102,2025-04-27 15:36:29,25.5818,2025,04,27,15,36,29,
102,2025-04-27 15:36:30,25.5697,2025,04,27,15,36,30,
102,2025-04-27 15:36:31,25.5634,2025,04,27,15,36,31,
102,2025-04-27 15:36:32,25.559,2025,04,27,15,36,32,
102,2025-04-27 15:36:33,25.5473,2025,04,27,15,36,33,
102,2025-04-27 15:36:34,25.5298,2025,04,27,15,36,34,
102,2025-04-27 15:36:35,25.5398,2025,04,27,15,36,35,
102,2025-04-27 15:36:36,25.5302,2025,04,27,15,36,36,
