Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Elapsed
102,2025-04-27 13:54:38,25.3741,2025,04,27,13,54,38,0 days 00:00:11
102,2025-04-27 13:54:39,25.3749,2025,04,27,13,54,39,
102,2025-04-27 13:54:40,25.3773,2025,04,27,13,54,40,
102,2025-04-27 13:54:41,25.3858,2025,04,27,13,54,41,
102,2025-04-27 13:54:42,25.3626,2025,04,27,13,54,42,
102,2025-04-27 13:54:43,25.3746,2025,04,27,13,54,43,
102,2025-04-27 13:54:44,25.3723,2025,04,27,13,54,44,
102,2025-04-27 13:54:45,25.3691,2025,04,27,13,54,45,
102,2025-04-27 13:54:46,25.3677,2025,04,27,13,54,46,
102,2025-04-27 13:54:47,25.3712,2025,04,27,13,54,47,
102,2025-04-27 13:54:48,25.3622,2025,04,27,13,54,48,
102,2025-04-27 13:54:49,25.3695,2025,04,27,13,54,49,
