Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Total_time
102,2024-08-21 12:46:27,24.8085,2024,08,21,12,46,27,0 days 04:38:20
102,2024-08-21 12:46:28,24.8196,2024,08,21,12,46,28,
102,2024-08-21 12:46:29,24.8256,2024,08,21,12,46,29,
102,2024-08-21 12:46:30,24.832,2024,08,21,12,46,30,
102,2024-08-21 12:46:31,24.8151,2024,08,21,12,46,31,
102,2024-08-21 12:46:32,24.8217,2024,08,21,12,46,32,
102,2024-08-21 12:46:33,24.8188,2024,08,21,12,46,33,
102,2024-08-21 12:46:34,24.828,2024,08,21,12,46,34,
102,2024-08-21 12:46:35,24.8261,2024,08,21,12,46,35,
102,2024-08-21 12:46:36,24.8272,2024,08,21,12,46,36,
102,2024-08-21 12:46:37,24.8264,2024,08,21,12,46,37,
102,2024-08-21 12:46:38,24.8235,2024,08,21,12,46,38,
102,2024-08-21 12:46:39,24.8172,2024,08,21,12,46,39,
102,2024-08-21 12:46:40,24.8203,2024,08,21,12,46,40,
102,2024-08-21 12:46:41,24.8257,2024,08,21,12,46,41,
102,2024-08-21 12:46:42,24.8269,2024,08,21,12,46,42,
102,2024-08-21 12:46:43,24.8316,2024,08,21,12,46,43,
102,2024-08-21 12:46:44,24.8246,2024,08,21,12,46,44,
102,2024-08-21 12:46:45,24.8316,2024,08,21,12,46,45,
102,2024-08-21 12:46:46,24.8224,2024,08,21,12,46,46,
102,2024-08-21 12:46:47,24.8266,2024,08,21,12,46,47,
102,2024-08-21 12:46:48,24.832,2024,08,21,12,46,48,
102,2024-08-21 12:46:49,24.8217,2024,08,21,12,46,49,
102,2024-08-21 12:46:50,24.8243,2024,08,21,12,46,50,
102,2024-08-21 12:46:51,24.8229,2024,08,21,12,46,51,
102,2024-08-21 12:46:52,24.8193,2024,08,21,12,46,52,
102,2024-08-21 12:46:53,24.8139,2024,08,21,12,46,53,
102,2024-08-21 12:46:54,24.8164,2024,08,21,12,46,54,
102,2024-08-21 12:46:55,24.8046,2024,08,21,12,46,55,
102,2024-08-21 12:46:56,24.8093,2024,08,21,12,46,56,
102,2024-08-21 12:46:57,24.8041,2024,08,21,12,46,57,
102,2024-08-21 12:46:58,24.7888,2024,08,21,12,46,58,
102,2024-08-21 12:46:59,24.7955,2024,08,21,12,46,59,
102,2024-08-21 12:47:00,24.7985,2024,08,21,12,47,0,
102,2024-08-21 12:47:01,24.7961,2024,08,21,12,47,1,
102,2024-08-21 12:47:02,24.7877,2024,08,21,12,47,2,
102,2024-08-21 12:47:03,24.7811,2024,08,21,12,47,3,
102,2024-08-21 12:47:04,24.7794,2024,08,21,12,47,4,
102,2024-08-21 12:47:05,24.7716,2024,08,21,12,47,5,
102,2024-08-21 12:47:06,24.7838,2024,08,21,12,47,6,
102,2024-08-21 12:47:07,24.7794,2024,08,21,12,47,7,
102,2024-08-21 12:47:08,24.7695,2024,08,21,12,47,8,
102,2024-08-21 12:47:09,24.7736,2024,08,21,12,47,9,
102,2024-08-21 12:47:10,24.7652,2024,08,21,12,47,10,
102,2024-08-21 12:47:11,24.7638,2024,08,21,12,47,11,
102,2024-08-21 12:47:12,24.7664,2024,08,21,12,47,12,
102,2024-08-21 12:47:13,24.7641,2024,08,21,12,47,13,
102,2024-08-21 12:47:14,24.7615,2024,08,21,12,47,14,
102,2024-08-21 12:47:15,24.7678,2024,08,21,12,47,15,
102,2024-08-21 12:47:16,24.765,2024,08,21,12,47,16,
102,2024-08-21 12:47:17,24.7646,2024,08,21,12,47,17,
102,2024-08-21 12:47:18,24.7689,2024,08,21,12,47,18,
102,2024-08-21 12:47:19,24.7804,2024,08,21,12,47,19,
102,2024-08-21 12:47:20,24.7863,2024,08,21,12,47,20,
102,2024-08-21 12:47:21,24.7823,2024,08,21,12,47,21,
102,2024-08-21 12:47:22,24.7858,2024,08,21,12,47,22,
102,2024-08-21 12:47:23,24.7865,2024,08,21,12,47,23,
102,2024-08-21 12:47:24,24.7889,2024,08,21,12,47,24,
102,2024-08-21 12:47:25,24.7929,2024,08,21,12,47,25,
102,2024-08-21 12:47:26,24.7978,2024,08,21,12,47,26,
102,2024-08-21 12:47:27,24.7923,2024,08,21,12,47,27,
102,2024-08-21 12:47:28,24.8039,2024,08,21,12,47,28,
102,2024-08-21 12:47:29,24.7975,2024,08,21,12,47,29,
102,2024-08-21 12:47:30,24.7972,2024,08,21,12,47,30,
102,2024-08-21 12:47:31,24.7912,2024,08,21,12,47,31,
102,2024-08-21 12:47:32,24.7883,2024,08,21,12,47,32,
102,2024-08-21 12:47:33,24.7901,2024,08,21,12,47,33,
102,2024-08-21 12:47:34,24.779,2024,08,21,12,47,34,
102,2024-08-21 12:47:35,24.7784,2024,08,21,12,47,35,
