Channel_x,Timestamp,Voltage,Year_x,Month_x,Day_x,Hour_x,Minute_x,Second_x,Total_time_x,Channel_y,Current,Year_y,Month_y,Day_y,Hour_y,Minute_y,Second_y,Total_time_y,Power,TimeDelta,Capacity,Resistance
101,2024-06-19 14:50:18,3.765272,2024,6,19,14,50,18,0 days 01:47:16,111,0.007,2024,6,19,14,50,18,0 days 01:47:16,0.026356904,0.0,0.0,537.896
101,2024-06-19 14:50:19,3.837971,2024,6,19,14,50,19,,111,5.231999999999999,2024,6,19,14,50,19,,20.080264271999997,1.0,1.4533333333333331,0.7335571483180429
101,2024-06-19 14:50:20,3.83991,2024,6,19,14,50,20,,111,5.233,2024,6,19,14,50,20,,20.09424903,1.0,2.9069444444444446,0.7337875023886873
101,2024-06-19 14:50:21,3.841423,2024,6,19,14,50,21,,111,5.234,2024,6,19,14,50,21,,20.106007981999998,1.0,4.360833333333333,0.7339363775315246
101,2024-06-19 14:50:22,3.842671,2024,6,19,14,50,22,,111,5.234,2024,6,19,14,50,22,,20.112540014,1.0,5.814722222222222,0.7341748184944593
101,2024-06-19 14:50:23,3.843723,2024,6,19,14,50,23,,111,5.235,2024,6,19,14,50,23,,20.121889905,1.0,7.268888888888888,0.7342355300859598
101,2024-06-19 14:50:24,3.844639,2024,6,19,14,50,24,,111,5.235,2024,6,19,14,50,24,,20.126685165,1.0,8.723055555555556,0.7344105062082139
101,2024-06-19 14:50:25,3.845446,2024,6,19,14,50,25,,111,5.235,2024,6,19,14,50,25,,20.130909810000002,1.0,10.177222222222222,0.7345646609360076
101,2024-06-19 14:50:26,3.846165,2024,6,19,14,50,26,,111,5.235,2024,6,19,14,50,26,,20.134673775000003,1.0,11.631388888888887,0.734702005730659
101,2024-06-19 14:50:27,3.846816,2024,6,19,14,50,27,,111,5.235,2024,6,19,14,50,27,,20.138081760000002,1.0,13.085555555555555,0.7348263610315185
101,2024-06-19 14:50:28,3.847407,2024,6,19,14,50,28,,111,5.235,2024,6,19,14,50,28,,20.141175645,1.0,14.53972222222222,0.7349392550143266
101,2024-06-19 14:50:29,3.847959,2024,6,19,14,50,29,,111,5.235,2024,6,19,14,50,29,,20.144065365,1.0,15.993888888888888,0.735044699140401
101,2024-06-19 14:50:30,3.848468,2024,6,19,14,50,30,,111,5.235,2024,6,19,14,50,30,,20.14672998,1.0,17.448055555555555,0.735141929321872
101,2024-06-19 14:50:31,3.848947,2024,6,19,14,50,31,,111,5.235,2024,6,19,14,50,31,,20.149237545000002,1.0,18.90222222222222,0.7352334288443171
101,2024-06-19 14:50:32,3.849395,2024,6,19,14,50,32,,111,5.235,2024,6,19,14,50,32,,20.151582825000002,1.0,20.35638888888889,0.7353190066857688
101,2024-06-19 14:50:33,3.849823,2024,6,19,14,50,33,,111,5.235,2024,6,19,14,50,33,,20.153823405,1.0,21.810555555555556,0.7354007640878701
101,2024-06-19 14:50:34,3.850235,2024,6,19,14,50,34,,111,5.235,2024,6,19,14,50,34,,20.155980225,1.0,23.264722222222222,0.7354794651384909
101,2024-06-19 14:50:35,3.850628,2024,6,19,14,50,35,,111,5.235,2024,6,19,14,50,35,,20.158037580000002,1.0,24.718888888888888,0.7355545367717287
101,2024-06-19 14:50:36,3.851006,2024,6,19,14,50,36,,111,5.235,2024,6,19,14,50,36,,20.16001641,1.0,26.173055555555553,0.7356267430754536
101,2024-06-19 14:50:37,3.851376,2024,6,19,14,50,37,,111,5.235,2024,6,19,14,50,37,,20.161953360000002,1.0,27.627222222222223,0.7356974212034384
101,2024-06-19 14:50:38,3.85173,2024,6,19,14,50,38,,111,5.235,2024,6,19,14,50,38,,20.16380655,1.0,29.08138888888889,0.7357650429799426
101,2024-06-19 14:50:39,3.852071,2024,6,19,14,50,39,,111,5.235,2024,6,19,14,50,39,,20.165591685000003,1.0,30.535555555555554,0.7358301814708691
101,2024-06-19 14:50:40,3.852418,2024,6,19,14,50,40,,111,5.235,2024,6,19,14,50,40,,20.167408230000003,1.0,31.98972222222222,0.7358964660936007
101,2024-06-19 14:50:41,3.852752,2024,6,19,14,50,41,,111,5.235,2024,6,19,14,50,41,,20.169156720000004,1.0,33.443888888888885,0.7359602674307545
