Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity
111,2024-06-19 11:11:12,0.002,2024,06,19,11,11,12,0 days 00:17:10,2.9755555555555553
111,2024-06-19 11:11:13,10.415000000000001,2024,06,19,11,11,13,,
111,2024-06-19 11:11:14,10.414,2024,06,19,11,11,14,,
111,2024-06-19 11:11:15,10.415000000000001,2024,06,19,11,11,15,,
111,2024-06-19 11:11:16,10.415000000000001,2024,06,19,11,11,16,,
111,2024-06-19 11:11:17,10.415000000000001,2024,06,19,11,11,17,,
111,2024-06-19 11:11:18,10.415000000000001,2024,06,19,11,11,18,,
111,2024-06-19 11:11:19,10.415000000000001,2024,06,19,11,11,19,,
111,2024-06-19 11:11:20,10.415000000000001,2024,06,19,11,11,20,,
111,2024-06-19 11:11:21,10.415000000000001,2024,06,19,11,11,21,,
111,2024-06-19 11:11:22,10.415000000000001,2024,06,19,11,11,22,,
111,2024-06-19 11:11:23,10.415000000000001,2024,06,19,11,11,23,,
111,2024-06-19 11:11:24,10.415000000000001,2024,06,19,11,11,24,,
111,2024-06-19 11:11:25,10.415000000000001,2024,06,19,11,11,25,,
111,2024-06-19 11:11:26,10.415000000000001,2024,06,19,11,11,26,,
111,2024-06-19 11:11:27,10.415000000000001,2024,06,19,11,11,27,,
111,2024-06-19 11:11:28,10.415000000000001,2024,06,19,11,11,28,,
111,2024-06-19 11:11:29,10.415000000000001,2024,06,19,11,11,29,,
111,2024-06-19 11:11:30,10.415000000000001,2024,06,19,11,11,30,,
111,2024-06-19 11:11:31,10.415000000000001,2024,06,19,11,11,31,,
111,2024-06-19 11:11:32,10.415000000000001,2024,06,19,11,11,32,,
111,2024-06-19 11:11:33,10.414,2024,06,19,11,11,33,,
111,2024-06-19 11:11:34,10.415000000000001,2024,06,19,11,11,34,,
111,2024-06-19 11:11:35,10.415000000000001,2024,06,19,11,11,35,,
111,2024-06-19 11:11:36,10.415000000000001,2024,06,19,11,11,36,,
111,2024-06-19 11:11:37,10.415000000000001,2024,06,19,11,11,37,,
111,2024-06-19 11:11:38,10.415000000000001,2024,06,19,11,11,38,,
111,2024-06-19 11:11:39,10.415000000000001,2024,06,19,11,11,39,,
111,2024-06-19 11:11:40,10.415000000000001,2024,06,19,11,11,40,,
111,2024-06-19 11:11:41,10.415000000000001,2024,06,19,11,11,41,,
111,2024-06-19 11:11:42,10.415000000000001,2024,06,19,11,11,42,,
111,2024-06-19 11:11:43,10.415000000000001,2024,06,19,11,11,43,,
111,2024-06-19 11:11:44,10.415000000000001,2024,06,19,11,11,44,,
111,2024-06-19 11:11:45,10.415000000000001,2024,06,19,11,11,45,,
111,2024-06-19 11:11:46,10.415000000000001,2024,06,19,11,11,46,,
111,2024-06-19 11:11:47,10.415000000000001,2024,06,19,11,11,47,,
111,2024-06-19 11:11:48,10.415000000000001,2024,06,19,11,11,48,,
111,2024-06-19 11:11:49,10.415000000000001,2024,06,19,11,11,49,,
111,2024-06-19 11:11:50,10.415000000000001,2024,06,19,11,11,50,,
111,2024-06-19 11:11:51,10.415000000000001,2024,06,19,11,11,51,,
111,2024-06-19 11:11:52,10.415000000000001,2024,06,19,11,11,52,,
111,2024-06-19 11:11:53,10.415000000000001,2024,06,19,11,11,53,,
111,2024-06-19 11:11:54,10.414,2024,06,19,11,11,54,,
111,2024-06-19 11:11:55,10.415000000000001,2024,06,19,11,11,55,,
111,2024-06-19 11:11:56,10.415000000000001,2024,06,19,11,11,56,,
111,2024-06-19 11:11:57,10.415000000000001,2024,06,19,11,11,57,,
111,2024-06-19 11:11:58,10.415000000000001,2024,06,19,11,11,58,,
111,2024-06-19 11:11:59,10.415000000000001,2024,06,19,11,11,59,,
111,2024-06-19 11:12:00,10.415000000000001,2024,06,19,11,12,0,,
111,2024-06-19 11:12:01,10.415000000000001,2024,06,19,11,12,1,,
111,2024-06-19 11:12:02,10.415000000000001,2024,06,19,11,12,2,,
111,2024-06-19 11:12:03,10.415000000000001,2024,06,19,11,12,3,,
111,2024-06-19 11:12:04,10.415000000000001,2024,06,19,11,12,4,,
111,2024-06-19 11:12:05,10.415000000000001,2024,06,19,11,12,5,,
111,2024-06-19 11:12:06,10.415000000000001,2024,06,19,11,12,6,,
111,2024-06-19 11:12:07,10.416,2024,06,19,11,12,7,,
111,2024-06-19 11:12:08,10.415000000000001,2024,06,19,11,12,8,,
111,2024-06-19 11:12:09,10.415000000000001,2024,06,19,11,12,9,,
111,2024-06-19 11:12:10,10.415000000000001,2024,06,19,11,12,10,,
111,2024-06-19 11:12:11,10.415000000000001,2024,06,19,11,12,11,,
111,2024-06-19 11:12:12,10.416,2024,06,19,11,12,12,,
111,2024-06-19 11:12:13,10.415000000000001,2024,06,19,11,12,13,,
111,2024-06-19 11:12:14,10.415000000000001,2024,06,19,11,12,14,,
111,2024-06-19 11:12:15,10.415000000000001,2024,06,19,11,12,15,,
111,2024-06-19 11:12:16,10.415000000000001,2024,06,19,11,12,16,,
111,2024-06-19 11:12:17,10.415000000000001,2024,06,19,11,12,17,,
111,2024-06-19 11:12:18,10.415000000000001,2024,06,19,11,12,18,,
111,2024-06-19 11:12:19,10.415000000000001,2024,06,19,11,12,19,,
111,2024-06-19 11:12:20,10.415000000000001,2024,06,19,11,12,20,,
111,2024-06-19 11:12:21,10.416,2024,06,19,11,12,21,,
111,2024-06-19 11:12:22,10.416,2024,06,19,11,12,22,,
111,2024-06-19 11:12:23,10.416,2024,06,19,11,12,23,,
111,2024-06-19 11:12:24,10.416,2024,06,19,11,12,24,,
111,2024-06-19 11:12:25,10.415000000000001,2024,06,19,11,12,25,,
111,2024-06-19 11:12:26,10.415000000000001,2024,06,19,11,12,26,,
111,2024-06-19 11:12:27,10.415000000000001,2024,06,19,11,12,27,,
111,2024-06-19 11:12:28,10.415000000000001,2024,06,19,11,12,28,,
111,2024-06-19 11:12:29,10.416,2024,06,19,11,12,29,,
111,2024-06-19 11:12:30,10.415000000000001,2024,06,19,11,12,30,,
111,2024-06-19 11:12:31,10.415000000000001,2024,06,19,11,12,31,,
111,2024-06-19 11:12:32,10.415000000000001,2024,06,19,11,12,32,,
111,2024-06-19 11:12:33,10.416,2024,06,19,11,12,33,,
111,2024-06-19 11:12:34,10.415000000000001,2024,06,19,11,12,34,,
111,2024-06-19 11:12:35,10.415000000000001,2024,06,19,11,12,35,,
111,2024-06-19 11:12:36,10.416,2024,06,19,11,12,36,,
111,2024-06-19 11:12:37,10.415000000000001,2024,06,19,11,12,37,,
111,2024-06-19 11:12:38,10.415000000000001,2024,06,19,11,12,38,,
111,2024-06-19 11:12:39,10.415000000000001,2024,06,19,11,12,39,,
111,2024-06-19 11:12:40,10.415000000000001,2024,06,19,11,12,40,,
111,2024-06-19 11:12:41,10.415000000000001,2024,06,19,11,12,41,,
111,2024-06-19 11:12:42,10.416,2024,06,19,11,12,42,,
111,2024-06-19 11:12:43,10.415000000000001,2024,06,19,11,12,43,,
111,2024-06-19 11:12:44,10.416,2024,06,19,11,12,44,,
111,2024-06-19 11:12:45,10.415000000000001,2024,06,19,11,12,45,,
111,2024-06-19 11:12:46,10.415000000000001,2024,06,19,11,12,46,,
111,2024-06-19 11:12:47,10.415000000000001,2024,06,19,11,12,47,,
111,2024-06-19 11:12:48,10.415000000000001,2024,06,19,11,12,48,,
111,2024-06-19 11:12:49,10.415000000000001,2024,06,19,11,12,49,,
111,2024-06-19 11:12:50,10.415000000000001,2024,06,19,11,12,50,,
111,2024-06-19 11:12:51,10.415000000000001,2024,06,19,11,12,51,,
111,2024-06-19 11:12:52,10.415000000000001,2024,06,19,11,12,52,,
111,2024-06-19 11:12:53,10.416,2024,06,19,11,12,53,,
111,2024-06-19 11:12:54,10.415000000000001,2024,06,19,11,12,54,,
111,2024-06-19 11:12:55,10.415000000000001,2024,06,19,11,12,55,,
111,2024-06-19 11:12:56,10.415000000000001,2024,06,19,11,12,56,,
111,2024-06-19 11:12:57,10.415000000000001,2024,06,19,11,12,57,,
111,2024-06-19 11:12:58,10.415000000000001,2024,06,19,11,12,58,,
111,2024-06-19 11:12:59,10.415000000000001,2024,06,19,11,12,59,,
111,2024-06-19 11:13:00,10.416,2024,06,19,11,13,0,,
111,2024-06-19 11:13:01,10.415000000000001,2024,06,19,11,13,1,,
111,2024-06-19 11:13:02,10.415000000000001,2024,06,19,11,13,2,,
111,2024-06-19 11:13:03,10.415000000000001,2024,06,19,11,13,3,,
111,2024-06-19 11:13:04,10.416,2024,06,19,11,13,4,,
111,2024-06-19 11:13:05,10.416,2024,06,19,11,13,5,,
111,2024-06-19 11:13:06,10.415000000000001,2024,06,19,11,13,6,,
111,2024-06-19 11:13:07,10.416,2024,06,19,11,13,7,,
111,2024-06-19 11:13:08,10.415000000000001,2024,06,19,11,13,8,,
111,2024-06-19 11:13:09,10.415000000000001,2024,06,19,11,13,9,,
111,2024-06-19 11:13:10,10.415000000000001,2024,06,19,11,13,10,,
111,2024-06-19 11:13:11,10.415000000000001,2024,06,19,11,13,11,,
111,2024-06-19 11:13:12,10.416,2024,06,19,11,13,12,,
111,2024-06-19 11:13:13,10.415000000000001,2024,06,19,11,13,13,,
111,2024-06-19 11:13:14,10.415000000000001,2024,06,19,11,13,14,,
111,2024-06-19 11:13:15,10.415000000000001,2024,06,19,11,13,15,,
111,2024-06-19 11:13:16,10.415000000000001,2024,06,19,11,13,16,,
111,2024-06-19 11:13:17,10.415000000000001,2024,06,19,11,13,17,,
111,2024-06-19 11:13:18,10.416,2024,06,19,11,13,18,,
111,2024-06-19 11:13:19,10.415000000000001,2024,06,19,11,13,19,,
111,2024-06-19 11:13:20,10.416,2024,06,19,11,13,20,,
111,2024-06-19 11:13:21,10.415000000000001,2024,06,19,11,13,21,,
111,2024-06-19 11:13:22,10.415000000000001,2024,06,19,11,13,22,,
111,2024-06-19 11:13:23,10.415000000000001,2024,06,19,11,13,23,,
111,2024-06-19 11:13:24,10.415000000000001,2024,06,19,11,13,24,,
111,2024-06-19 11:13:25,10.415000000000001,2024,06,19,11,13,25,,
111,2024-06-19 11:13:26,10.415000000000001,2024,06,19,11,13,26,,
111,2024-06-19 11:13:27,10.416,2024,06,19,11,13,27,,
111,2024-06-19 11:13:28,10.416,2024,06,19,11,13,28,,
111,2024-06-19 11:13:29,10.416,2024,06,19,11,13,29,,
111,2024-06-19 11:13:30,10.415000000000001,2024,06,19,11,13,30,,
111,2024-06-19 11:13:31,10.416,2024,06,19,11,13,31,,
111,2024-06-19 11:13:32,10.415000000000001,2024,06,19,11,13,32,,
111,2024-06-19 11:13:33,10.415000000000001,2024,06,19,11,13,33,,
111,2024-06-19 11:13:34,10.415000000000001,2024,06,19,11,13,34,,
111,2024-06-19 11:13:35,10.416,2024,06,19,11,13,35,,
111,2024-06-19 11:13:36,10.415000000000001,2024,06,19,11,13,36,,
111,2024-06-19 11:13:37,10.415000000000001,2024,06,19,11,13,37,,
111,2024-06-19 11:13:38,10.415000000000001,2024,06,19,11,13,38,,
111,2024-06-19 11:13:39,10.416,2024,06,19,11,13,39,,
111,2024-06-19 11:13:40,10.416,2024,06,19,11,13,40,,
111,2024-06-19 11:13:41,10.415000000000001,2024,06,19,11,13,41,,
111,2024-06-19 11:13:42,10.415000000000001,2024,06,19,11,13,42,,
111,2024-06-19 11:13:43,10.416,2024,06,19,11,13,43,,
111,2024-06-19 11:13:44,10.416,2024,06,19,11,13,44,,
111,2024-06-19 11:13:45,10.415000000000001,2024,06,19,11,13,45,,
111,2024-06-19 11:13:46,10.416,2024,06,19,11,13,46,,
111,2024-06-19 11:13:47,10.416,2024,06,19,11,13,47,,
111,2024-06-19 11:13:48,10.416,2024,06,19,11,13,48,,
111,2024-06-19 11:13:49,10.415000000000001,2024,06,19,11,13,49,,
111,2024-06-19 11:13:50,10.415000000000001,2024,06,19,11,13,50,,
111,2024-06-19 11:13:51,10.416,2024,06,19,11,13,51,,
111,2024-06-19 11:13:52,10.416,2024,06,19,11,13,52,,
111,2024-06-19 11:13:53,10.415000000000001,2024,06,19,11,13,53,,
111,2024-06-19 11:13:54,10.415000000000001,2024,06,19,11,13,54,,
111,2024-06-19 11:13:55,10.415000000000001,2024,06,19,11,13,55,,
111,2024-06-19 11:13:56,10.416,2024,06,19,11,13,56,,
111,2024-06-19 11:13:57,10.415000000000001,2024,06,19,11,13,57,,
111,2024-06-19 11:13:58,10.415000000000001,2024,06,19,11,13,58,,
111,2024-06-19 11:13:59,10.416,2024,06,19,11,13,59,,
111,2024-06-19 11:14:00,10.415000000000001,2024,06,19,11,14,0,,
111,2024-06-19 11:14:01,10.415000000000001,2024,06,19,11,14,1,,
111,2024-06-19 11:14:02,10.416,2024,06,19,11,14,2,,
111,2024-06-19 11:14:03,10.416,2024,06,19,11,14,3,,
111,2024-06-19 11:14:04,10.416,2024,06,19,11,14,4,,
111,2024-06-19 11:14:05,10.416,2024,06,19,11,14,5,,
111,2024-06-19 11:14:06,10.415000000000001,2024,06,19,11,14,6,,
111,2024-06-19 11:14:07,10.416,2024,06,19,11,14,7,,
111,2024-06-19 11:14:08,10.416,2024,06,19,11,14,8,,
111,2024-06-19 11:14:09,10.416,2024,06,19,11,14,9,,
111,2024-06-19 11:14:10,10.415000000000001,2024,06,19,11,14,10,,
111,2024-06-19 11:14:11,10.416,2024,06,19,11,14,11,,
111,2024-06-19 11:14:12,10.416,2024,06,19,11,14,12,,
111,2024-06-19 11:14:13,10.416,2024,06,19,11,14,13,,
111,2024-06-19 11:14:14,10.415000000000001,2024,06,19,11,14,14,,
111,2024-06-19 11:14:15,10.415000000000001,2024,06,19,11,14,15,,
111,2024-06-19 11:14:16,10.416,2024,06,19,11,14,16,,
111,2024-06-19 11:14:17,10.416,2024,06,19,11,14,17,,
111,2024-06-19 11:14:18,10.416,2024,06,19,11,14,18,,
111,2024-06-19 11:14:19,10.416,2024,06,19,11,14,19,,
111,2024-06-19 11:14:20,10.416,2024,06,19,11,14,20,,
111,2024-06-19 11:14:21,10.416,2024,06,19,11,14,21,,
111,2024-06-19 11:14:22,10.416,2024,06,19,11,14,22,,
111,2024-06-19 11:14:23,10.416,2024,06,19,11,14,23,,
111,2024-06-19 11:14:24,10.415000000000001,2024,06,19,11,14,24,,
111,2024-06-19 11:14:25,10.416,2024,06,19,11,14,25,,
111,2024-06-19 11:14:26,10.416,2024,06,19,11,14,26,,
