Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity
111,2024-07-20 17:14:28,0.002,2024,07,20,17,14,28,0 days 00:05:12,1.5773333333333333
111,2024-07-20 17:14:29,18.224,2024,07,20,17,14,29,,
111,2024-07-20 17:14:30,18.223,2024,07,20,17,14,30,,
111,2024-07-20 17:14:31,18.223,2024,07,20,17,14,31,,
111,2024-07-20 17:14:32,18.223,2024,07,20,17,14,32,,
111,2024-07-20 17:14:33,18.224,2024,07,20,17,14,33,,
111,2024-07-20 17:14:34,18.223,2024,07,20,17,14,34,,
111,2024-07-20 17:14:35,18.223,2024,07,20,17,14,35,,
111,2024-07-20 17:14:36,18.223,2024,07,20,17,14,36,,
111,2024-07-20 17:14:37,18.223,2024,07,20,17,14,37,,
111,2024-07-20 17:14:38,18.223,2024,07,20,17,14,38,,
111,2024-07-20 17:14:39,18.223,2024,07,20,17,14,39,,
111,2024-07-20 17:14:40,18.223,2024,07,20,17,14,40,,
111,2024-07-20 17:14:41,18.224,2024,07,20,17,14,41,,
111,2024-07-20 17:14:42,18.224,2024,07,20,17,14,42,,
111,2024-07-20 17:14:43,18.223,2024,07,20,17,14,43,,
111,2024-07-20 17:14:44,18.224,2024,07,20,17,14,44,,
111,2024-07-20 17:14:45,18.223,2024,07,20,17,14,45,,
111,2024-07-20 17:14:46,18.223,2024,07,20,17,14,46,,
111,2024-07-20 17:14:47,18.223,2024,07,20,17,14,47,,
111,2024-07-20 17:14:48,18.223,2024,07,20,17,14,48,,
111,2024-07-20 17:14:49,18.224,2024,07,20,17,14,49,,
111,2024-07-20 17:14:50,18.224,2024,07,20,17,14,50,,
111,2024-07-20 17:14:51,18.224,2024,07,20,17,14,51,,
111,2024-07-20 17:14:52,18.224,2024,07,20,17,14,52,,
111,2024-07-20 17:14:53,18.224,2024,07,20,17,14,53,,
111,2024-07-20 17:14:54,18.224,2024,07,20,17,14,54,,
111,2024-07-20 17:14:55,18.224,2024,07,20,17,14,55,,
111,2024-07-20 17:14:56,18.224,2024,07,20,17,14,56,,
111,2024-07-20 17:14:57,18.223,2024,07,20,17,14,57,,
111,2024-07-20 17:14:58,18.224,2024,07,20,17,14,58,,
111,2024-07-20 17:14:59,18.224,2024,07,20,17,14,59,,
111,2024-07-20 17:15:00,18.224,2024,07,20,17,15,0,,
111,2024-07-20 17:15:01,18.225,2024,07,20,17,15,1,,
111,2024-07-20 17:15:02,18.224,2024,07,20,17,15,2,,
111,2024-07-20 17:15:03,18.224,2024,07,20,17,15,3,,
111,2024-07-20 17:15:04,18.225,2024,07,20,17,15,4,,
111,2024-07-20 17:15:05,18.224,2024,07,20,17,15,5,,
111,2024-07-20 17:15:06,18.224,2024,07,20,17,15,6,,
111,2024-07-20 17:15:07,18.224,2024,07,20,17,15,7,,
111,2024-07-20 17:15:08,18.224,2024,07,20,17,15,8,,
111,2024-07-20 17:15:09,18.224,2024,07,20,17,15,9,,
111,2024-07-20 17:15:10,18.224,2024,07,20,17,15,10,,
111,2024-07-20 17:15:11,18.224,2024,07,20,17,15,11,,
111,2024-07-20 17:15:12,18.223,2024,07,20,17,15,12,,
111,2024-07-20 17:15:13,18.224,2024,07,20,17,15,13,,
111,2024-07-20 17:15:14,18.224,2024,07,20,17,15,14,,
111,2024-07-20 17:15:15,18.224,2024,07,20,17,15,15,,
111,2024-07-20 17:15:16,18.225,2024,07,20,17,15,16,,
111,2024-07-20 17:15:17,18.225,2024,07,20,17,15,17,,
111,2024-07-20 17:15:18,18.224,2024,07,20,17,15,18,,
111,2024-07-20 17:15:19,18.225,2024,07,20,17,15,19,,
111,2024-07-20 17:15:20,18.225,2024,07,20,17,15,20,,
111,2024-07-20 17:15:21,18.225,2024,07,20,17,15,21,,
111,2024-07-20 17:15:22,18.225,2024,07,20,17,15,22,,
111,2024-07-20 17:15:23,18.224,2024,07,20,17,15,23,,
111,2024-07-20 17:15:24,18.225,2024,07,20,17,15,24,,
111,2024-07-20 17:15:25,18.224,2024,07,20,17,15,25,,
111,2024-07-20 17:15:26,18.225,2024,07,20,17,15,26,,
111,2024-07-20 17:15:27,18.225,2024,07,20,17,15,27,,
111,2024-07-20 17:15:28,18.225,2024,07,20,17,15,28,,
111,2024-07-20 17:15:29,18.224,2024,07,20,17,15,29,,
111,2024-07-20 17:15:30,18.225,2024,07,20,17,15,30,,
111,2024-07-20 17:15:31,18.225,2024,07,20,17,15,31,,
111,2024-07-20 17:15:32,18.225,2024,07,20,17,15,32,,
111,2024-07-20 17:15:33,18.225,2024,07,20,17,15,33,,
111,2024-07-20 17:15:34,18.225,2024,07,20,17,15,34,,
111,2024-07-20 17:15:35,18.225,2024,07,20,17,15,35,,
111,2024-07-20 17:15:36,18.225,2024,07,20,17,15,36,,
111,2024-07-20 17:15:37,18.225,2024,07,20,17,15,37,,
111,2024-07-20 17:15:38,18.225,2024,07,20,17,15,38,,
111,2024-07-20 17:15:39,18.225,2024,07,20,17,15,39,,
111,2024-07-20 17:15:40,18.225,2024,07,20,17,15,40,,
111,2024-07-20 17:15:41,18.225,2024,07,20,17,15,41,,
111,2024-07-20 17:15:42,18.226,2024,07,20,17,15,42,,
111,2024-07-20 17:15:43,18.225,2024,07,20,17,15,43,,
111,2024-07-20 17:15:44,18.225,2024,07,20,17,15,44,,
111,2024-07-20 17:15:45,18.226,2024,07,20,17,15,45,,
111,2024-07-20 17:15:46,18.226,2024,07,20,17,15,46,,
111,2024-07-20 17:15:47,18.225,2024,07,20,17,15,47,,
111,2024-07-20 17:15:48,18.225,2024,07,20,17,15,48,,
111,2024-07-20 17:15:49,18.226,2024,07,20,17,15,49,,
111,2024-07-20 17:15:50,18.226,2024,07,20,17,15,50,,
111,2024-07-20 17:15:51,18.226,2024,07,20,17,15,51,,
111,2024-07-20 17:15:52,18.225,2024,07,20,17,15,52,,
111,2024-07-20 17:15:53,18.226,2024,07,20,17,15,53,,
