Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity
111,2024-08-20 13:57:52,0.002,2024,08,20,13,57,52,0 days 00:47:15,4.095
111,2024-08-20 13:57:53,5.209,2024,08,20,13,57,53,,
111,2024-08-20 13:57:54,5.209,2024,08,20,13,57,54,,
111,2024-08-20 13:57:55,5.208,2024,08,20,13,57,55,,
111,2024-08-20 13:57:56,5.209,2024,08,20,13,57,56,,
111,2024-08-20 13:57:57,5.208,2024,08,20,13,57,57,,
111,2024-08-20 13:57:58,5.209,2024,08,20,13,57,58,,
111,2024-08-20 13:57:59,5.208,2024,08,20,13,57,59,,
111,2024-08-20 13:58:00,5.208,2024,08,20,13,58,0,,
111,2024-08-20 13:58:01,5.208,2024,08,20,13,58,1,,
111,2024-08-20 13:58:02,5.208,2024,08,20,13,58,2,,
111,2024-08-20 13:58:03,5.208,2024,08,20,13,58,3,,
111,2024-08-20 13:58:04,5.208,2024,08,20,13,58,4,,
111,2024-08-20 13:58:05,5.208,2024,08,20,13,58,5,,
111,2024-08-20 13:58:06,5.208,2024,08,20,13,58,6,,
111,2024-08-20 13:58:07,5.208,2024,08,20,13,58,7,,
111,2024-08-20 13:58:08,5.208,2024,08,20,13,58,8,,
111,2024-08-20 13:58:09,5.208,2024,08,20,13,58,9,,
111,2024-08-20 13:58:10,5.208,2024,08,20,13,58,10,,
111,2024-08-20 13:58:11,5.208,2024,08,20,13,58,11,,
111,2024-08-20 13:58:12,5.208,2024,08,20,13,58,12,,
111,2024-08-20 13:58:13,5.208,2024,08,20,13,58,13,,
111,2024-08-20 13:58:14,5.208,2024,08,20,13,58,14,,
111,2024-08-20 13:58:15,5.208,2024,08,20,13,58,15,,
111,2024-08-20 13:58:16,5.208,2024,08,20,13,58,16,,
111,2024-08-20 13:58:17,5.208,2024,08,20,13,58,17,,
111,2024-08-20 13:58:18,5.208,2024,08,20,13,58,18,,
111,2024-08-20 13:58:19,5.208,2024,08,20,13,58,19,,
111,2024-08-20 13:58:20,5.208,2024,08,20,13,58,20,,
111,2024-08-20 13:58:21,5.208,2024,08,20,13,58,21,,
111,2024-08-20 13:58:22,5.208,2024,08,20,13,58,22,,
111,2024-08-20 13:58:23,5.208,2024,08,20,13,58,23,,
111,2024-08-20 13:58:24,5.208,2024,08,20,13,58,24,,
111,2024-08-20 13:58:25,5.208,2024,08,20,13,58,25,,
111,2024-08-20 13:58:26,5.208,2024,08,20,13,58,26,,
111,2024-08-20 13:58:27,5.208,2024,08,20,13,58,27,,
111,2024-08-20 13:58:28,5.209,2024,08,20,13,58,28,,
111,2024-08-20 13:58:29,5.208,2024,08,20,13,58,29,,
111,2024-08-20 13:58:30,5.208,2024,08,20,13,58,30,,
111,2024-08-20 13:58:31,5.208,2024,08,20,13,58,31,,
111,2024-08-20 13:58:32,5.208,2024,08,20,13,58,32,,
111,2024-08-20 13:58:33,5.208,2024,08,20,13,58,33,,
111,2024-08-20 13:58:34,5.209,2024,08,20,13,58,34,,
111,2024-08-20 13:58:35,5.208,2024,08,20,13,58,35,,
111,2024-08-20 13:58:36,5.208,2024,08,20,13,58,36,,
111,2024-08-20 13:58:37,5.209,2024,08,20,13,58,37,,
111,2024-08-20 13:58:38,5.207,2024,08,20,13,58,38,,
111,2024-08-20 13:58:39,5.208,2024,08,20,13,58,39,,
111,2024-08-20 13:58:40,5.208,2024,08,20,13,58,40,,
111,2024-08-20 13:58:41,5.207,2024,08,20,13,58,41,,
111,2024-08-20 13:58:42,5.208,2024,08,20,13,58,42,,
111,2024-08-20 13:58:43,5.208,2024,08,20,13,58,43,,
111,2024-08-20 13:58:44,5.208,2024,08,20,13,58,44,,
111,2024-08-20 13:58:45,5.208,2024,08,20,13,58,45,,
111,2024-08-20 13:58:46,5.208,2024,08,20,13,58,46,,
111,2024-08-20 13:58:47,5.208,2024,08,20,13,58,47,,
111,2024-08-20 13:58:48,5.208,2024,08,20,13,58,48,,
111,2024-08-20 13:58:49,5.208,2024,08,20,13,58,49,,
111,2024-08-20 13:58:50,5.208,2024,08,20,13,58,50,,
111,2024-08-20 13:58:51,5.208,2024,08,20,13,58,51,,
111,2024-08-20 13:58:52,5.208,2024,08,20,13,58,52,,
111,2024-08-20 13:58:53,5.208,2024,08,20,13,58,53,,
111,2024-08-20 13:58:54,5.208,2024,08,20,13,58,54,,
111,2024-08-20 13:58:55,5.208,2024,08,20,13,58,55,,
111,2024-08-20 13:58:56,5.208,2024,08,20,13,58,56,,
111,2024-08-20 13:58:57,5.208,2024,08,20,13,58,57,,
111,2024-08-20 13:58:58,5.208,2024,08,20,13,58,58,,
111,2024-08-20 13:58:59,5.209,2024,08,20,13,58,59,,
111,2024-08-20 13:59:00,5.207,2024,08,20,13,59,0,,
111,2024-08-20 13:59:01,5.209,2024,08,20,13,59,1,,
111,2024-08-20 13:59:02,5.208,2024,08,20,13,59,2,,
111,2024-08-20 13:59:03,5.208,2024,08,20,13,59,3,,
111,2024-08-20 13:59:04,5.208,2024,08,20,13,59,4,,
111,2024-08-20 13:59:05,5.208,2024,08,20,13,59,5,,
111,2024-08-20 13:59:06,5.207,2024,08,20,13,59,6,,
111,2024-08-20 13:59:07,5.208,2024,08,20,13,59,7,,
111,2024-08-20 13:59:08,5.208,2024,08,20,13,59,8,,
111,2024-08-20 13:59:09,5.208,2024,08,20,13,59,9,,
111,2024-08-20 13:59:10,5.208,2024,08,20,13,59,10,,
111,2024-08-20 13:59:11,5.208,2024,08,20,13,59,11,,
111,2024-08-20 13:59:12,5.208,2024,08,20,13,59,12,,
111,2024-08-20 13:59:13,5.209,2024,08,20,13,59,13,,
111,2024-08-20 13:59:14,5.208,2024,08,20,13,59,14,,
111,2024-08-20 13:59:15,5.208,2024,08,20,13,59,15,,
111,2024-08-20 13:59:16,5.208,2024,08,20,13,59,16,,
111,2024-08-20 13:59:17,5.208,2024,08,20,13,59,17,,
111,2024-08-20 13:59:18,5.208,2024,08,20,13,59,18,,
111,2024-08-20 13:59:19,5.208,2024,08,20,13,59,19,,
111,2024-08-20 13:59:20,5.208,2024,08,20,13,59,20,,
111,2024-08-20 13:59:21,5.208,2024,08,20,13,59,21,,
111,2024-08-20 13:59:22,5.208,2024,08,20,13,59,22,,
111,2024-08-20 13:59:23,5.208,2024,08,20,13,59,23,,
111,2024-08-20 13:59:24,5.208,2024,08,20,13,59,24,,
111,2024-08-20 13:59:25,5.208,2024,08,20,13,59,25,,
111,2024-08-20 13:59:26,5.208,2024,08,20,13,59,26,,
111,2024-08-20 13:59:27,5.208,2024,08,20,13,59,27,,
111,2024-08-20 13:59:28,5.208,2024,08,20,13,59,28,,
111,2024-08-20 13:59:29,5.208,2024,08,20,13,59,29,,
111,2024-08-20 13:59:30,5.208,2024,08,20,13,59,30,,
111,2024-08-20 13:59:31,5.208,2024,08,20,13,59,31,,
111,2024-08-20 13:59:32,5.208,2024,08,20,13,59,32,,
111,2024-08-20 13:59:33,5.208,2024,08,20,13,59,33,,
111,2024-08-20 13:59:34,5.208,2024,08,20,13,59,34,,
111,2024-08-20 13:59:35,5.208,2024,08,20,13,59,35,,
111,2024-08-20 13:59:36,5.208,2024,08,20,13,59,36,,
111,2024-08-20 13:59:37,5.208,2024,08,20,13,59,37,,
111,2024-08-20 13:59:38,5.208,2024,08,20,13,59,38,,
111,2024-08-20 13:59:39,5.208,2024,08,20,13,59,39,,
111,2024-08-20 13:59:40,5.208,2024,08,20,13,59,40,,
111,2024-08-20 13:59:41,5.209,2024,08,20,13,59,41,,
111,2024-08-20 13:59:42,5.208,2024,08,20,13,59,42,,
111,2024-08-20 13:59:43,5.208,2024,08,20,13,59,43,,
111,2024-08-20 13:59:44,5.208,2024,08,20,13,59,44,,
111,2024-08-20 13:59:45,5.208,2024,08,20,13,59,45,,
111,2024-08-20 13:59:46,5.208,2024,08,20,13,59,46,,
111,2024-08-20 13:59:47,5.208,2024,08,20,13,59,47,,
111,2024-08-20 13:59:48,5.208,2024,08,20,13,59,48,,
111,2024-08-20 13:59:49,5.207,2024,08,20,13,59,49,,
111,2024-08-20 13:59:50,5.208,2024,08,20,13,59,50,,
111,2024-08-20 13:59:51,5.208,2024,08,20,13,59,51,,
111,2024-08-20 13:59:52,5.208,2024,08,20,13,59,52,,
111,2024-08-20 13:59:53,5.208,2024,08,20,13,59,53,,
111,2024-08-20 13:59:54,5.207,2024,08,20,13,59,54,,
111,2024-08-20 13:59:55,5.209,2024,08,20,13,59,55,,
111,2024-08-20 13:59:56,5.207,2024,08,20,13,59,56,,
111,2024-08-20 13:59:57,5.208,2024,08,20,13,59,57,,
111,2024-08-20 13:59:58,5.208,2024,08,20,13,59,58,,
111,2024-08-20 13:59:59,5.208,2024,08,20,13,59,59,,
