Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity
111,2024-06-20 09:33:58,0.002,2024,06,20,09,33,58,0 days 00:07:34,1.9673333333333334
111,2024-06-20 09:33:59,15.624,2024,06,20,09,33,59,,
111,2024-06-20 09:34:00,15.623,2024,06,20,09,34,0,,
111,2024-06-20 09:34:01,15.623,2024,06,20,09,34,1,,
111,2024-06-20 09:34:02,15.624,2024,06,20,09,34,2,,
111,2024-06-20 09:34:03,15.624,2024,06,20,09,34,3,,
111,2024-06-20 09:34:04,15.624,2024,06,20,09,34,4,,
111,2024-06-20 09:34:05,15.624,2024,06,20,09,34,5,,
111,2024-06-20 09:34:06,15.623,2024,06,20,09,34,6,,
111,2024-06-20 09:34:07,15.624,2024,06,20,09,34,7,,
111,2024-06-20 09:34:08,15.623,2024,06,20,09,34,8,,
111,2024-06-20 09:34:09,15.624,2024,06,20,09,34,9,,
111,2024-06-20 09:34:10,15.623,2024,06,20,09,34,10,,
111,2024-06-20 09:34:11,15.623,2024,06,20,09,34,11,,
111,2024-06-20 09:34:12,15.624,2024,06,20,09,34,12,,
111,2024-06-20 09:34:13,15.624,2024,06,20,09,34,13,,
111,2024-06-20 09:34:14,15.623,2024,06,20,09,34,14,,
111,2024-06-20 09:34:15,15.623,2024,06,20,09,34,15,,
111,2024-06-20 09:34:16,15.624,2024,06,20,09,34,16,,
111,2024-06-20 09:34:17,15.623,2024,06,20,09,34,17,,
111,2024-06-20 09:34:18,15.624,2024,06,20,09,34,18,,
111,2024-06-20 09:34:19,15.623,2024,06,20,09,34,19,,
111,2024-06-20 09:34:20,15.623,2024,06,20,09,34,20,,
111,2024-06-20 09:34:21,15.624,2024,06,20,09,34,21,,
111,2024-06-20 09:34:22,15.624,2024,06,20,09,34,22,,
111,2024-06-20 09:34:23,15.624,2024,06,20,09,34,23,,
111,2024-06-20 09:34:24,15.624,2024,06,20,09,34,24,,
111,2024-06-20 09:34:25,15.624,2024,06,20,09,34,25,,
111,2024-06-20 09:34:26,15.624,2024,06,20,09,34,26,,
111,2024-06-20 09:34:27,15.624,2024,06,20,09,34,27,,
111,2024-06-20 09:34:28,15.624,2024,06,20,09,34,28,,
111,2024-06-20 09:34:29,15.624,2024,06,20,09,34,29,,
111,2024-06-20 09:34:30,15.624,2024,06,20,09,34,30,,
111,2024-06-20 09:34:31,15.623,2024,06,20,09,34,31,,
111,2024-06-20 09:34:32,15.623,2024,06,20,09,34,32,,
111,2024-06-20 09:34:33,15.623,2024,06,20,09,34,33,,
111,2024-06-20 09:34:34,15.624,2024,06,20,09,34,34,,
111,2024-06-20 09:34:35,15.624,2024,06,20,09,34,35,,
111,2024-06-20 09:34:36,15.624,2024,06,20,09,34,36,,
111,2024-06-20 09:34:37,15.624,2024,06,20,09,34,37,,
111,2024-06-20 09:34:38,15.624,2024,06,20,09,34,38,,
111,2024-06-20 09:34:39,15.623,2024,06,20,09,34,39,,
111,2024-06-20 09:34:40,15.624,2024,06,20,09,34,40,,
111,2024-06-20 09:34:41,15.624,2024,06,20,09,34,41,,
111,2024-06-20 09:34:42,15.624,2024,06,20,09,34,42,,
111,2024-06-20 09:34:43,15.624,2024,06,20,09,34,43,,
111,2024-06-20 09:34:44,15.623,2024,06,20,09,34,44,,
111,2024-06-20 09:34:45,15.624,2024,06,20,09,34,45,,
111,2024-06-20 09:34:46,15.624,2024,06,20,09,34,46,,
111,2024-06-20 09:34:47,15.624,2024,06,20,09,34,47,,
111,2024-06-20 09:34:48,15.624,2024,06,20,09,34,48,,
111,2024-06-20 09:34:49,15.624,2024,06,20,09,34,49,,
111,2024-06-20 09:34:50,15.624,2024,06,20,09,34,50,,
111,2024-06-20 09:34:51,15.624,2024,06,20,09,34,51,,
111,2024-06-20 09:34:52,15.624,2024,06,20,09,34,52,,
111,2024-06-20 09:34:53,15.623,2024,06,20,09,34,53,,
111,2024-06-20 09:34:54,15.625,2024,06,20,09,34,54,,
111,2024-06-20 09:34:55,15.624,2024,06,20,09,34,55,,
111,2024-06-20 09:34:56,15.624,2024,06,20,09,34,56,,
111,2024-06-20 09:34:57,15.624,2024,06,20,09,34,57,,
