Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-20 09:48:04,0.007,2024,6,20,9,48,4,0 days 01:32:53,0.0,0.0
111,2024-06-20 09:48:05,5.233,2024,6,20,9,48,5,,1.0,0.001454
111,2024-06-20 09:48:06,5.235,2024,6,20,9,48,6,,1.0,0.002908
111,2024-06-20 09:48:07,5.236,2024,6,20,9,48,7,,1.0,0.004362
111,2024-06-20 09:48:08,5.236,2024,6,20,9,48,8,,1.0,0.005817
111,2024-06-20 09:48:09,5.236,2024,6,20,9,48,9,,1.0,0.007271
111,2024-06-20 09:48:10,5.237,2024,6,20,9,48,10,,1.0,0.008726
111,2024-06-20 09:48:11,5.237,2024,6,20,9,48,11,,1.0,0.010181
111,2024-06-20 09:48:12,5.237,2024,6,20,9,48,12,,1.0,0.011635
111,2024-06-20 09:48:13,5.237,2024,6,20,9,48,13,,1.0,0.01309
111,2024-06-20 09:48:14,5.236,2024,6,20,9,48,14,,1.0,0.014544
111,2024-06-20 09:48:15,5.237,2024,6,20,9,48,15,,1.0,0.015999
111,2024-06-20 09:48:16,5.237,2024,6,20,9,48,16,,1.0,0.017454
111,2024-06-20 09:48:17,5.237,2024,6,20,9,48,17,,1.0,0.018909
111,2024-06-20 09:48:18,5.237,2024,6,20,9,48,18,,1.0,0.020363
111,2024-06-20 09:48:19,5.237,2024,6,20,9,48,19,,1.0,0.021818
111,2024-06-20 09:48:20,5.237,2024,6,20,9,48,20,,1.0,0.023273
111,2024-06-20 09:48:21,5.237,2024,6,20,9,48,21,,1.0,0.024727
111,2024-06-20 09:48:22,5.237,2024,6,20,9,48,22,,1.0,0.026182
111,2024-06-20 09:48:23,5.237,2024,6,20,9,48,23,,1.0,0.027637
111,2024-06-20 09:48:24,5.237,2024,6,20,9,48,24,,1.0,0.029092
111,2024-06-20 09:48:25,5.236,2024,6,20,9,48,25,,1.0,0.030546
111,2024-06-20 09:48:26,5.237,2024,6,20,9,48,26,,1.0,0.032001
111,2024-06-20 09:48:27,5.237,2024,6,20,9,48,27,,1.0,0.033456
111,2024-06-20 09:48:28,5.237,2024,6,20,9,48,28,,1.0,0.03491
111,2024-06-20 09:48:29,5.237,2024,6,20,9,48,29,,1.0,0.036365
111,2024-06-20 09:48:30,5.237,2024,6,20,9,48,30,,1.0,0.03782
111,2024-06-20 09:48:31,5.237,2024,6,20,9,48,31,,1.0,0.039274
111,2024-06-20 09:48:32,5.237,2024,6,20,9,48,32,,1.0,0.040729
111,2024-06-20 09:48:33,5.237,2024,6,20,9,48,33,,1.0,0.042184
111,2024-06-20 09:48:34,5.237,2024,6,20,9,48,34,,1.0,0.043639
111,2024-06-20 09:48:35,5.237,2024,6,20,9,48,35,,1.0,0.045093
111,2024-06-20 09:48:36,5.237,2024,6,20,9,48,36,,1.0,0.046548
111,2024-06-20 09:48:37,5.237,2024,6,20,9,48,37,,1.0,0.048003
111,2024-06-20 09:48:38,5.236,2024,6,20,9,48,38,,1.0,0.049457
111,2024-06-20 09:48:39,5.237,2024,6,20,9,48,39,,1.0,0.050912
111,2024-06-20 09:48:40,5.237,2024,6,20,9,48,40,,1.0,0.052367
111,2024-06-20 09:48:41,5.237,2024,6,20,9,48,41,,1.0,0.053821
111,2024-06-20 09:48:42,5.237,2024,6,20,9,48,42,,1.0,0.055276
111,2024-06-20 09:48:43,5.237,2024,6,20,9,48,43,,1.0,0.056731
111,2024-06-20 09:48:44,5.236,2024,6,20,9,48,44,,1.0,0.058185
111,2024-06-20 09:48:45,5.236,2024,6,20,9,48,45,,1.0,0.05964
111,2024-06-20 09:48:46,5.237,2024,6,20,9,48,46,,1.0,0.061094
111,2024-06-20 09:48:47,5.237,2024,6,20,9,48,47,,1.0,0.062549
111,2024-06-20 09:48:48,5.237,2024,6,20,9,48,48,,1.0,0.064004
111,2024-06-20 09:48:49,5.237,2024,6,20,9,48,49,,1.0,0.065459
111,2024-06-20 09:48:50,5.237,2024,6,20,9,48,50,,1.0,0.066913
111,2024-06-20 09:48:51,5.236,2024,6,20,9,48,51,,1.0,0.068368
111,2024-06-20 09:48:52,5.236,2024,6,20,9,48,52,,1.0,0.069822
111,2024-06-20 09:48:53,5.237,2024,6,20,9,48,53,,1.0,0.071277
111,2024-06-20 09:48:54,5.237,2024,6,20,9,48,54,,1.0,0.072732
111,2024-06-20 09:48:55,5.237,2024,6,20,9,48,55,,1.0,0.074186
111,2024-06-20 09:48:56,5.237,2024,6,20,9,48,56,,1.0,0.075641
111,2024-06-20 09:48:57,5.236,2024,6,20,9,48,57,,1.0,0.077096
111,2024-06-20 09:48:58,5.237,2024,6,20,9,48,58,,1.0,0.07855
111,2024-06-20 09:48:59,5.236,2024,6,20,9,48,59,,1.0,0.080005
111,2024-06-20 09:49:00,5.237,2024,6,20,9,49,0,,1.0,0.081459
111,2024-06-20 09:49:01,5.236,2024,6,20,9,49,1,,1.0,0.082914
111,2024-06-20 09:49:02,5.236,2024,6,20,9,49,2,,1.0,0.084368
111,2024-06-20 09:49:03,5.236,2024,6,20,9,49,3,,1.0,0.085823
111,2024-06-20 09:49:04,5.237,2024,6,20,9,49,4,,1.0,0.087277
111,2024-06-20 09:49:05,5.237,2024,6,20,9,49,5,,1.0,0.088732
111,2024-06-20 09:49:06,5.237,2024,6,20,9,49,6,,1.0,0.090187
111,2024-06-20 09:49:07,5.236,2024,6,20,9,49,7,,1.0,0.091641
111,2024-06-20 09:49:08,5.237,2024,6,20,9,49,8,,1.0,0.093096
111,2024-06-20 09:49:09,5.237,2024,6,20,9,49,9,,1.0,0.094551
111,2024-06-20 09:49:10,5.236,2024,6,20,9,49,10,,1.0,0.096005
111,2024-06-20 09:49:11,5.237,2024,6,20,9,49,11,,1.0,0.09746
111,2024-06-20 09:49:12,5.236,2024,6,20,9,49,12,,1.0,0.098914
111,2024-06-20 09:49:13,5.237,2024,6,20,9,49,13,,1.0,0.100369
111,2024-06-20 09:49:14,5.236,2024,6,20,9,49,14,,1.0,0.101824
111,2024-06-20 09:49:15,5.237,2024,6,20,9,49,15,,1.0,0.103278
111,2024-06-20 09:49:16,5.237,2024,6,20,9,49,16,,1.0,0.104733
111,2024-06-20 09:49:17,5.237,2024,6,20,9,49,17,,1.0,0.106188
111,2024-06-20 09:49:18,5.236,2024,6,20,9,49,18,,1.0,0.107642
111,2024-06-20 09:49:19,5.236,2024,6,20,9,49,19,,1.0,0.109097
111,2024-06-20 09:49:20,5.236,2024,6,20,9,49,20,,1.0,0.110551
111,2024-06-20 09:49:21,5.237,2024,6,20,9,49,21,,1.0,0.112006
111,2024-06-20 09:49:22,5.237,2024,6,20,9,49,22,,1.0,0.113461
