Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-15 13:13:37,0.006,2024,6,15,13,13,37,0 days 02:18:19,0.0,0.0
111,2024-06-15 13:13:38,5.231999999999999,2024,6,15,13,13,38,,1.0,0.001453
111,2024-06-15 13:13:39,5.234,2024,6,15,13,13,39,,1.0,0.002907
111,2024-06-15 13:13:40,5.235,2024,6,15,13,13,40,,1.0,0.004361
111,2024-06-15 13:13:41,5.235,2024,6,15,13,13,41,,1.0,0.005816
111,2024-06-15 13:13:42,5.236,2024,6,15,13,13,42,,1.0,0.00727
111,2024-06-15 13:13:43,5.236,2024,6,15,13,13,43,,1.0,0.008724
111,2024-06-15 13:13:44,5.236,2024,6,15,13,13,44,,1.0,0.010179
111,2024-06-15 13:13:45,5.236,2024,6,15,13,13,45,,1.0,0.011633
111,2024-06-15 13:13:46,5.236,2024,6,15,13,13,46,,1.0,0.013088
111,2024-06-15 13:13:47,5.236,2024,6,15,13,13,47,,1.0,0.014542
111,2024-06-15 13:13:48,5.236,2024,6,15,13,13,48,,1.0,0.015997
111,2024-06-15 13:13:49,5.236,2024,6,15,13,13,49,,1.0,0.017451
111,2024-06-15 13:13:50,5.236,2024,6,15,13,13,50,,1.0,0.018906
111,2024-06-15 13:13:51,5.237,2024,6,15,13,13,51,,1.0,0.02036
111,2024-06-15 13:13:52,5.236,2024,6,15,13,13,52,,1.0,0.021815
111,2024-06-15 13:13:53,5.236,2024,6,15,13,13,53,,1.0,0.023269
111,2024-06-15 13:13:54,5.237,2024,6,15,13,13,54,,1.0,0.024724
111,2024-06-15 13:13:55,5.236,2024,6,15,13,13,55,,1.0,0.026178
111,2024-06-15 13:13:56,5.237,2024,6,15,13,13,56,,1.0,0.027633
111,2024-06-15 13:13:57,5.236,2024,6,15,13,13,57,,1.0,0.029087
111,2024-06-15 13:13:58,5.236,2024,6,15,13,13,58,,1.0,0.030542
