Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-07-20 15:43:27,0.007,2024,7,20,15,43,27,0 days 01:23:50,0.0,0.0
111,2024-07-20 15:43:28,5.235,2024,7,20,15,43,28,,1.0,0.001454
111,2024-07-20 15:43:29,5.237,2024,7,20,15,43,29,,1.0,0.002909
111,2024-07-20 15:43:30,5.238,2024,7,20,15,43,30,,1.0,0.004364
111,2024-07-20 15:43:31,5.237,2024,7,20,15,43,31,,1.0,0.005819
111,2024-07-20 15:43:32,5.238,2024,7,20,15,43,32,,1.0,0.007274
111,2024-07-20 15:43:33,5.238,2024,7,20,15,43,33,,1.0,0.008729
111,2024-07-20 15:43:34,5.238,2024,7,20,15,43,34,,1.0,0.010184
111,2024-07-20 15:43:35,5.238,2024,7,20,15,43,35,,1.0,0.011639
111,2024-07-20 15:43:36,5.238,2024,7,20,15,43,36,,1.0,0.013094
111,2024-07-20 15:43:37,5.238,2024,7,20,15,43,37,,1.0,0.014549
111,2024-07-20 15:43:38,5.238,2024,7,20,15,43,38,,1.0,0.016004
111,2024-07-20 15:43:39,5.239,2024,7,20,15,43,39,,1.0,0.017459
111,2024-07-20 15:43:40,5.238,2024,7,20,15,43,40,,1.0,0.018914
111,2024-07-20 15:43:41,5.239,2024,7,20,15,43,41,,1.0,0.020369
111,2024-07-20 15:43:42,5.239,2024,7,20,15,43,42,,1.0,0.021824
111,2024-07-20 15:43:43,5.238,2024,7,20,15,43,43,,1.0,0.023279
111,2024-07-20 15:43:44,5.238,2024,7,20,15,43,44,,1.0,0.024734
111,2024-07-20 15:43:45,5.239,2024,7,20,15,43,45,,1.0,0.02619
111,2024-07-20 15:43:46,5.238,2024,7,20,15,43,46,,1.0,0.027645
111,2024-07-20 15:43:47,5.238,2024,7,20,15,43,47,,1.0,0.0291
111,2024-07-20 15:43:48,5.239,2024,7,20,15,43,48,,1.0,0.030555
111,2024-07-20 15:43:49,5.239,2024,7,20,15,43,49,,1.0,0.03201
111,2024-07-20 15:43:50,5.239,2024,7,20,15,43,50,,1.0,0.033466
111,2024-07-20 15:43:51,5.238,2024,7,20,15,43,51,,1.0,0.034921
111,2024-07-20 15:43:52,5.239,2024,7,20,15,43,52,,1.0,0.036376
111,2024-07-20 15:43:53,5.239,2024,7,20,15,43,53,,1.0,0.037831
111,2024-07-20 15:43:54,5.235,2024,7,20,15,43,54,,1.0,0.039285
111,2024-07-20 15:43:55,5.227,2024,7,20,15,43,55,,1.0,0.040737
111,2024-07-20 15:43:56,5.218,2024,7,20,15,43,56,,1.0,0.042187
111,2024-07-20 15:43:57,5.208,2024,7,20,15,43,57,,1.0,0.043633
111,2024-07-20 15:43:58,5.199,2024,7,20,15,43,58,,1.0,0.045078
111,2024-07-20 15:43:59,5.191,2024,7,20,15,43,59,,1.0,0.046519
111,2024-07-20 15:44:00,5.182,2024,7,20,15,44,0,,1.0,0.047959
111,2024-07-20 15:44:01,5.172,2024,7,20,15,44,1,,1.0,0.049396
111,2024-07-20 15:44:02,5.164,2024,7,20,15,44,2,,1.0,0.05083
111,2024-07-20 15:44:03,5.156,2024,7,20,15,44,3,,1.0,0.052262
111,2024-07-20 15:44:04,5.147,2024,7,20,15,44,4,,1.0,0.053692
111,2024-07-20 15:44:05,5.139,2024,7,20,15,44,5,,1.0,0.055119
111,2024-07-20 15:44:06,5.13,2024,7,20,15,44,6,,1.0,0.056544
111,2024-07-20 15:44:07,5.12,2024,7,20,15,44,7,,1.0,0.057967
111,2024-07-20 15:44:08,5.114,2024,7,20,15,44,8,,1.0,0.059387
111,2024-07-20 15:44:09,5.105,2024,7,20,15,44,9,,1.0,0.060805
111,2024-07-20 15:44:10,5.097,2024,7,20,15,44,10,,1.0,0.062221
111,2024-07-20 15:44:11,5.087,2024,7,20,15,44,11,,1.0,0.063634
111,2024-07-20 15:44:12,5.081,2024,7,20,15,44,12,,1.0,0.065046
111,2024-07-20 15:44:13,5.072,2024,7,20,15,44,13,,1.0,0.066454
111,2024-07-20 15:44:14,5.063,2024,7,20,15,44,14,,1.0,0.067861
111,2024-07-20 15:44:15,5.056,2024,7,20,15,44,15,,1.0,0.069265
111,2024-07-20 15:44:16,5.048,2024,7,20,15,44,16,,1.0,0.070668
111,2024-07-20 15:44:17,5.04,2024,7,20,15,44,17,,1.0,0.072068
111,2024-07-20 15:44:18,5.032,2024,7,20,15,44,18,,1.0,0.073465
111,2024-07-20 15:44:19,5.024,2024,7,20,15,44,19,,1.0,0.074861
111,2024-07-20 15:44:20,5.017,2024,7,20,15,44,20,,1.0,0.076254
