Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-24 16:33:18,0.007,2024,6,24,16,33,18,0 days 01:47:13,0.0,0.0
111,2024-06-24 16:33:19,5.231,2024,6,24,16,33,19,,1.0,0.001453
111,2024-06-24 16:33:20,5.233,2024,6,24,16,33,20,,1.0,0.002907
111,2024-06-24 16:33:21,5.234,2024,6,24,16,33,21,,1.0,0.004361
111,2024-06-24 16:33:22,5.233,2024,6,24,16,33,22,,1.0,0.005814
111,2024-06-24 16:33:23,5.234,2024,6,24,16,33,23,,1.0,0.007268
111,2024-06-24 16:33:24,5.234,2024,6,24,16,33,24,,1.0,0.008722
111,2024-06-24 16:33:25,5.235,2024,6,24,16,33,25,,1.0,0.010176
111,2024-06-24 16:33:26,5.234,2024,6,24,16,33,26,,1.0,0.01163
111,2024-06-24 16:33:27,5.234,2024,6,24,16,33,27,,1.0,0.013084
111,2024-06-24 16:33:28,5.234,2024,6,24,16,33,28,,1.0,0.014538
111,2024-06-24 16:33:29,5.234,2024,6,24,16,33,29,,1.0,0.015992
111,2024-06-24 16:33:30,5.234,2024,6,24,16,33,30,,1.0,0.017446
111,2024-06-24 16:33:31,5.235,2024,6,24,16,33,31,,1.0,0.0189
111,2024-06-24 16:33:32,5.235,2024,6,24,16,33,32,,1.0,0.020354
111,2024-06-24 16:33:33,5.235,2024,6,24,16,33,33,,1.0,0.021808
111,2024-06-24 16:33:34,5.235,2024,6,24,16,33,34,,1.0,0.023262
111,2024-06-24 16:33:35,5.235,2024,6,24,16,33,35,,1.0,0.024716
111,2024-06-24 16:33:36,5.235,2024,6,24,16,33,36,,1.0,0.026171
111,2024-06-24 16:33:37,5.234,2024,6,24,16,33,37,,1.0,0.027624
111,2024-06-24 16:33:38,5.235,2024,6,24,16,33,38,,1.0,0.029079
111,2024-06-24 16:33:39,5.235,2024,6,24,16,33,39,,1.0,0.030533
