Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-21 09:59:31,0.007,2024,6,21,9,59,31,0 days 01:34:14,0.0,0.0
111,2024-06-21 09:59:32,5.236,2024,6,21,9,59,32,,1.0,0.001454
111,2024-06-21 09:59:33,5.238,2024,6,21,9,59,33,,1.0,0.002909
111,2024-06-21 09:59:34,5.239,2024,6,21,9,59,34,,1.0,0.004365
111,2024-06-21 09:59:35,5.239,2024,6,21,9,59,35,,1.0,0.00582
111,2024-06-21 09:59:36,5.239,2024,6,21,9,59,36,,1.0,0.007275
111,2024-06-21 09:59:37,5.239,2024,6,21,9,59,37,,1.0,0.008731
111,2024-06-21 09:59:38,5.24,2024,6,21,9,59,38,,1.0,0.010186
111,2024-06-21 09:59:39,5.24,2024,6,21,9,59,39,,1.0,0.011642
111,2024-06-21 09:59:40,5.24,2024,6,21,9,59,40,,1.0,0.013097
111,2024-06-21 09:59:41,5.24,2024,6,21,9,59,41,,1.0,0.014553
111,2024-06-21 09:59:42,5.24,2024,6,21,9,59,42,,1.0,0.016008
111,2024-06-21 09:59:43,5.24,2024,6,21,9,59,43,,1.0,0.017464
111,2024-06-21 09:59:44,5.24,2024,6,21,9,59,44,,1.0,0.018919
111,2024-06-21 09:59:45,5.241,2024,6,21,9,59,45,,1.0,0.020375
111,2024-06-21 09:59:46,5.24,2024,6,21,9,59,46,,1.0,0.021831
111,2024-06-21 09:59:47,5.24,2024,6,21,9,59,47,,1.0,0.023286
111,2024-06-21 09:59:48,5.24,2024,6,21,9,59,48,,1.0,0.024742
111,2024-06-21 09:59:49,5.24,2024,6,21,9,59,49,,1.0,0.026198
111,2024-06-21 09:59:50,5.24,2024,6,21,9,59,50,,1.0,0.027653
111,2024-06-21 09:59:51,5.24,2024,6,21,9,59,51,,1.0,0.029109
111,2024-06-21 09:59:52,5.24,2024,6,21,9,59,52,,1.0,0.030564
111,2024-06-21 09:59:53,5.24,2024,6,21,9,59,53,,1.0,0.03202
111,2024-06-21 09:59:54,5.24,2024,6,21,9,59,54,,1.0,0.033475
111,2024-06-21 09:59:55,5.24,2024,6,21,9,59,55,,1.0,0.034931
111,2024-06-21 09:59:56,5.24,2024,6,21,9,59,56,,1.0,0.036386
111,2024-06-21 09:59:57,5.24,2024,6,21,9,59,57,,1.0,0.037842
111,2024-06-21 09:59:58,5.24,2024,6,21,9,59,58,,1.0,0.039297
111,2024-06-21 09:59:59,5.24,2024,6,21,9,59,59,,1.0,0.040753
111,2024-06-21 10:00:00,5.24,2024,6,21,10,0,0,,1.0,0.042209
111,2024-06-21 10:00:01,5.24,2024,6,21,10,0,1,,1.0,0.043664
111,2024-06-21 10:00:02,5.24,2024,6,21,10,0,2,,1.0,0.04512
111,2024-06-21 10:00:03,5.24,2024,6,21,10,0,3,,1.0,0.046575
111,2024-06-21 10:00:04,5.24,2024,6,21,10,0,4,,1.0,0.048031
111,2024-06-21 10:00:05,5.24,2024,6,21,10,0,5,,1.0,0.049486
111,2024-06-21 10:00:06,5.24,2024,6,21,10,0,6,,1.0,0.050942
111,2024-06-21 10:00:07,5.24,2024,6,21,10,0,7,,1.0,0.052398
111,2024-06-21 10:00:08,5.24,2024,6,21,10,0,8,,1.0,0.053853
111,2024-06-21 10:00:09,5.24,2024,6,21,10,0,9,,1.0,0.055309
111,2024-06-21 10:00:10,5.24,2024,6,21,10,0,10,,1.0,0.056764
111,2024-06-21 10:00:11,5.24,2024,6,21,10,0,11,,1.0,0.05822
111,2024-06-21 10:00:12,5.24,2024,6,21,10,0,12,,1.0,0.059675
111,2024-06-21 10:00:13,5.24,2024,6,21,10,0,13,,1.0,0.061131
111,2024-06-21 10:00:14,5.24,2024,6,21,10,0,14,,1.0,0.062586
111,2024-06-21 10:00:15,5.24,2024,6,21,10,0,15,,1.0,0.064042
111,2024-06-21 10:00:16,5.24,2024,6,21,10,0,16,,1.0,0.065498
111,2024-06-21 10:00:17,5.24,2024,6,21,10,0,17,,1.0,0.066953
111,2024-06-21 10:00:18,5.24,2024,6,21,10,0,18,,1.0,0.068409
111,2024-06-21 10:00:19,5.24,2024,6,21,10,0,19,,1.0,0.069864
111,2024-06-21 10:00:20,5.241,2024,6,21,10,0,20,,1.0,0.07132
111,2024-06-21 10:00:21,5.24,2024,6,21,10,0,21,,1.0,0.072776
111,2024-06-21 10:00:22,5.24,2024,6,21,10,0,22,,1.0,0.074231
111,2024-06-21 10:00:23,5.24,2024,6,21,10,0,23,,1.0,0.075687
111,2024-06-21 10:00:24,5.24,2024,6,21,10,0,24,,1.0,0.077142
111,2024-06-21 10:00:25,5.24,2024,6,21,10,0,25,,1.0,0.078598
111,2024-06-21 10:00:26,5.24,2024,6,21,10,0,26,,1.0,0.080053
111,2024-06-21 10:00:27,5.24,2024,6,21,10,0,27,,1.0,0.081509
111,2024-06-21 10:00:28,5.24,2024,6,21,10,0,28,,1.0,0.082964
111,2024-06-21 10:00:29,5.24,2024,6,21,10,0,29,,1.0,0.08442
111,2024-06-21 10:00:30,5.24,2024,6,21,10,0,30,,1.0,0.085876
111,2024-06-21 10:00:31,5.24,2024,6,21,10,0,31,,1.0,0.087331
111,2024-06-21 10:00:32,5.24,2024,6,21,10,0,32,,1.0,0.088787
111,2024-06-21 10:00:33,5.24,2024,6,21,10,0,33,,1.0,0.090242
111,2024-06-21 10:00:34,5.24,2024,6,21,10,0,34,,1.0,0.091698
111,2024-06-21 10:00:35,5.24,2024,6,21,10,0,35,,1.0,0.093153
111,2024-06-21 10:00:36,5.24,2024,6,21,10,0,36,,1.0,0.094609
111,2024-06-21 10:00:37,5.24,2024,6,21,10,0,37,,1.0,0.096064
111,2024-06-21 10:00:38,5.241,2024,6,21,10,0,38,,1.0,0.09752
111,2024-06-21 10:00:39,5.24,2024,6,21,10,0,39,,1.0,0.098976
111,2024-06-21 10:00:40,5.24,2024,6,21,10,0,40,,1.0,0.100431
111,2024-06-21 10:00:41,5.239,2024,6,21,10,0,41,,1.0,0.101887
111,2024-06-21 10:00:42,5.24,2024,6,21,10,0,42,,1.0,0.103342
111,2024-06-21 10:00:43,5.24,2024,6,21,10,0,43,,1.0,0.104798
111,2024-06-21 10:00:44,5.24,2024,6,21,10,0,44,,1.0,0.106253
111,2024-06-21 10:00:45,5.24,2024,6,21,10,0,45,,1.0,0.107709
111,2024-06-21 10:00:46,5.24,2024,6,21,10,0,46,,1.0,0.109164
111,2024-06-21 10:00:47,5.239,2024,6,21,10,0,47,,1.0,0.11062
111,2024-06-21 10:00:48,5.24,2024,6,21,10,0,48,,1.0,0.112075
111,2024-06-21 10:00:49,5.24,2024,6,21,10,0,49,,1.0,0.113531
111,2024-06-21 10:00:50,5.24,2024,6,21,10,0,50,,1.0,0.114986
111,2024-06-21 10:00:51,5.24,2024,6,21,10,0,51,,1.0,0.116442
111,2024-06-21 10:00:52,5.24,2024,6,21,10,0,52,,1.0,0.117898
111,2024-06-21 10:00:53,5.24,2024,6,21,10,0,53,,1.0,0.119353
111,2024-06-21 10:00:54,5.24,2024,6,21,10,0,54,,1.0,0.120809
111,2024-06-21 10:00:55,5.24,2024,6,21,10,0,55,,1.0,0.122264
111,2024-06-21 10:00:56,5.24,2024,6,21,10,0,56,,1.0,0.12372
111,2024-06-21 10:00:57,5.24,2024,6,21,10,0,57,,1.0,0.125175
111,2024-06-21 10:00:58,5.24,2024,6,21,10,0,58,,1.0,0.126631
111,2024-06-21 10:00:59,5.24,2024,6,21,10,0,59,,1.0,0.128086
111,2024-06-21 10:01:00,5.24,2024,6,21,10,1,0,,1.0,0.129542
111,2024-06-21 10:01:01,5.24,2024,6,21,10,1,1,,1.0,0.130998
111,2024-06-21 10:01:02,5.24,2024,6,21,10,1,2,,1.0,0.132453
111,2024-06-21 10:01:03,5.24,2024,6,21,10,1,3,,1.0,0.133909
111,2024-06-21 10:01:04,5.24,2024,6,21,10,1,4,,1.0,0.135364
111,2024-06-21 10:01:05,5.24,2024,6,21,10,1,5,,1.0,0.13682
111,2024-06-21 10:01:06,5.24,2024,6,21,10,1,6,,1.0,0.138275
111,2024-06-21 10:01:07,5.24,2024,6,21,10,1,7,,1.0,0.139731
111,2024-06-21 10:01:08,5.24,2024,6,21,10,1,8,,1.0,0.141186
111,2024-06-21 10:01:09,5.24,2024,6,21,10,1,9,,1.0,0.142642
111,2024-06-21 10:01:10,5.24,2024,6,21,10,1,10,,1.0,0.144098
111,2024-06-21 10:01:11,5.24,2024,6,21,10,1,11,,1.0,0.145553
111,2024-06-21 10:01:12,5.24,2024,6,21,10,1,12,,1.0,0.147009
111,2024-06-21 10:01:13,5.24,2024,6,21,10,1,13,,1.0,0.148464
111,2024-06-21 10:01:14,5.24,2024,6,21,10,1,14,,1.0,0.14992
111,2024-06-21 10:01:15,5.24,2024,6,21,10,1,15,,1.0,0.151375
111,2024-06-21 10:01:16,5.24,2024,6,21,10,1,16,,1.0,0.152831
111,2024-06-21 10:01:17,5.24,2024,6,21,10,1,17,,1.0,0.154286
111,2024-06-21 10:01:18,5.24,2024,6,21,10,1,18,,1.0,0.155742
111,2024-06-21 10:01:19,5.24,2024,6,21,10,1,19,,1.0,0.157198
111,2024-06-21 10:01:20,5.239,2024,6,21,10,1,20,,1.0,0.158653
111,2024-06-21 10:01:21,5.24,2024,6,21,10,1,21,,1.0,0.160108
111,2024-06-21 10:01:22,5.24,2024,6,21,10,1,22,,1.0,0.161564
111,2024-06-21 10:01:23,5.24,2024,6,21,10,1,23,,1.0,0.163019
111,2024-06-21 10:01:24,5.24,2024,6,21,10,1,24,,1.0,0.164475
111,2024-06-21 10:01:25,5.24,2024,6,21,10,1,25,,1.0,0.165931
111,2024-06-21 10:01:26,5.24,2024,6,21,10,1,26,,1.0,0.167386
111,2024-06-21 10:01:27,5.239,2024,6,21,10,1,27,,1.0,0.168841
111,2024-06-21 10:01:28,5.24,2024,6,21,10,1,28,,1.0,0.170297
111,2024-06-21 10:01:29,5.24,2024,6,21,10,1,29,,1.0,0.171753
111,2024-06-21 10:01:30,5.24,2024,6,21,10,1,30,,1.0,0.173208
111,2024-06-21 10:01:31,5.24,2024,6,21,10,1,31,,1.0,0.174664
111,2024-06-21 10:01:32,5.24,2024,6,21,10,1,32,,1.0,0.176119
111,2024-06-21 10:01:33,5.241,2024,6,21,10,1,33,,1.0,0.177575
111,2024-06-21 10:01:34,5.24,2024,6,21,10,1,34,,1.0,0.179031
111,2024-06-21 10:01:35,5.24,2024,6,21,10,1,35,,1.0,0.180486
111,2024-06-21 10:01:36,5.24,2024,6,21,10,1,36,,1.0,0.181942
111,2024-06-21 10:01:37,5.24,2024,6,21,10,1,37,,1.0,0.183397
111,2024-06-21 10:01:38,5.24,2024,6,21,10,1,38,,1.0,0.184853
111,2024-06-21 10:01:39,5.24,2024,6,21,10,1,39,,1.0,0.186308
