Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-19 14:50:18,0.007,2024,6,19,14,50,18,0 days 01:47:16,0.0,0.0
111,2024-06-19 14:50:19,5.231999999999999,2024,6,19,14,50,19,,1.0,0.001453
111,2024-06-19 14:50:20,5.233,2024,6,19,14,50,20,,1.0,0.002907
111,2024-06-19 14:50:21,5.234,2024,6,19,14,50,21,,1.0,0.004361
111,2024-06-19 14:50:22,5.234,2024,6,19,14,50,22,,1.0,0.005815
111,2024-06-19 14:50:23,5.235,2024,6,19,14,50,23,,1.0,0.007269
111,2024-06-19 14:50:24,5.235,2024,6,19,14,50,24,,1.0,0.008723
111,2024-06-19 14:50:25,5.235,2024,6,19,14,50,25,,1.0,0.010177
111,2024-06-19 14:50:26,5.235,2024,6,19,14,50,26,,1.0,0.011631
111,2024-06-19 14:50:27,5.235,2024,6,19,14,50,27,,1.0,0.013086
111,2024-06-19 14:50:28,5.235,2024,6,19,14,50,28,,1.0,0.01454
111,2024-06-19 14:50:29,5.235,2024,6,19,14,50,29,,1.0,0.015994
111,2024-06-19 14:50:30,5.235,2024,6,19,14,50,30,,1.0,0.017448
111,2024-06-19 14:50:31,5.235,2024,6,19,14,50,31,,1.0,0.018902
111,2024-06-19 14:50:32,5.235,2024,6,19,14,50,32,,1.0,0.020356
111,2024-06-19 14:50:33,5.235,2024,6,19,14,50,33,,1.0,0.021811
111,2024-06-19 14:50:34,5.235,2024,6,19,14,50,34,,1.0,0.023265
111,2024-06-19 14:50:35,5.235,2024,6,19,14,50,35,,1.0,0.024719
111,2024-06-19 14:50:36,5.235,2024,6,19,14,50,36,,1.0,0.026173
111,2024-06-19 14:50:37,5.235,2024,6,19,14,50,37,,1.0,0.027627
111,2024-06-19 14:50:38,5.235,2024,6,19,14,50,38,,1.0,0.029081
111,2024-06-19 14:50:39,5.235,2024,6,19,14,50,39,,1.0,0.030536
111,2024-06-19 14:50:40,5.235,2024,6,19,14,50,40,,1.0,0.03199
111,2024-06-19 14:50:41,5.235,2024,6,19,14,50,41,,1.0,0.033444
111,2024-06-19 14:50:42,5.235,2024,6,19,14,50,42,,1.0,0.034898
111,2024-06-19 14:50:43,5.235,2024,6,19,14,50,43,,1.0,0.036352
111,2024-06-19 14:50:44,5.235,2024,6,19,14,50,44,,1.0,0.037806
111,2024-06-19 14:50:45,5.235,2024,6,19,14,50,45,,1.0,0.039261
111,2024-06-19 14:50:46,5.235,2024,6,19,14,50,46,,1.0,0.040715
111,2024-06-19 14:50:47,5.235,2024,6,19,14,50,47,,1.0,0.042169
