Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-20 15:32:39,0.008,2024,6,20,15,32,39,0 days 01:33:09,0.0,0.0
111,2024-06-20 15:32:40,5.23,2024,6,20,15,32,40,,1.0,0.001453
111,2024-06-20 15:32:41,5.231000000000001,2024,6,20,15,32,41,,1.0,0.002906
111,2024-06-20 15:32:42,5.231999999999999,2024,6,20,15,32,42,,1.0,0.004359
111,2024-06-20 15:32:43,5.231999999999999,2024,6,20,15,32,43,,1.0,0.005812
111,2024-06-20 15:32:44,5.231999999999999,2024,6,20,15,32,44,,1.0,0.007266
111,2024-06-20 15:32:45,5.231999999999999,2024,6,20,15,32,45,,1.0,0.008719
111,2024-06-20 15:32:46,5.231999999999999,2024,6,20,15,32,46,,1.0,0.010172
111,2024-06-20 15:32:47,5.231999999999999,2024,6,20,15,32,47,,1.0,0.011626
111,2024-06-20 15:32:48,5.233,2024,6,20,15,32,48,,1.0,0.013079
111,2024-06-20 15:32:49,5.231999999999999,2024,6,20,15,32,49,,1.0,0.014533
111,2024-06-20 15:32:50,5.233,2024,6,20,15,32,50,,1.0,0.015986
111,2024-06-20 15:32:51,5.233,2024,6,20,15,32,51,,1.0,0.01744
111,2024-06-20 15:32:52,5.233,2024,6,20,15,32,52,,1.0,0.018894
111,2024-06-20 15:32:53,5.233,2024,6,20,15,32,53,,1.0,0.020347
111,2024-06-20 15:32:54,5.233,2024,6,20,15,32,54,,1.0,0.021801
111,2024-06-20 15:32:55,5.233,2024,6,20,15,32,55,,1.0,0.023254
111,2024-06-20 15:32:56,5.231999999999999,2024,6,20,15,32,56,,1.0,0.024708
111,2024-06-20 15:32:57,5.233,2024,6,20,15,32,57,,1.0,0.026161
111,2024-06-20 15:32:58,5.233,2024,6,20,15,32,58,,1.0,0.027615
111,2024-06-20 15:32:59,5.233,2024,6,20,15,32,59,,1.0,0.029069
111,2024-06-20 15:33:00,5.233,2024,6,20,15,33,0,,1.0,0.030522
111,2024-06-20 15:33:01,5.233,2024,6,20,15,33,1,,1.0,0.031976
111,2024-06-20 15:33:02,5.233,2024,6,20,15,33,2,,1.0,0.033429
111,2024-06-20 15:33:03,5.231999999999999,2024,6,20,15,33,3,,1.0,0.034883
111,2024-06-20 15:33:04,5.233,2024,6,20,15,33,4,,1.0,0.036336
111,2024-06-20 15:33:05,5.231999999999999,2024,6,20,15,33,5,,1.0,0.03779
111,2024-06-20 15:33:06,5.231999999999999,2024,6,20,15,33,6,,1.0,0.039243
111,2024-06-20 15:33:07,5.233,2024,6,20,15,33,7,,1.0,0.040697
111,2024-06-20 15:33:08,5.233,2024,6,20,15,33,8,,1.0,0.04215
111,2024-06-20 15:33:09,5.233,2024,6,20,15,33,9,,1.0,0.043604
111,2024-06-20 15:33:10,5.233,2024,6,20,15,33,10,,1.0,0.045058
111,2024-06-20 15:33:11,5.233,2024,6,20,15,33,11,,1.0,0.046511
111,2024-06-20 15:33:12,5.233,2024,6,20,15,33,12,,1.0,0.047965
111,2024-06-20 15:33:13,5.233,2024,6,20,15,33,13,,1.0,0.049418
111,2024-06-20 15:33:14,5.231999999999999,2024,6,20,15,33,14,,1.0,0.050872
111,2024-06-20 15:33:15,5.233,2024,6,20,15,33,15,,1.0,0.052325
111,2024-06-20 15:33:16,5.233,2024,6,20,15,33,16,,1.0,0.053779
111,2024-06-20 15:33:17,5.231999999999999,2024,6,20,15,33,17,,1.0,0.055232
111,2024-06-20 15:33:18,5.233,2024,6,20,15,33,18,,1.0,0.056686
111,2024-06-20 15:33:19,5.233,2024,6,20,15,33,19,,1.0,0.058139
111,2024-06-20 15:33:20,5.231999999999999,2024,6,20,15,33,20,,1.0,0.059593
111,2024-06-20 15:33:21,5.233,2024,6,20,15,33,21,,1.0,0.061046
111,2024-06-20 15:33:22,5.231999999999999,2024,6,20,15,33,22,,1.0,0.0625
111,2024-06-20 15:33:23,5.231999999999999,2024,6,20,15,33,23,,1.0,0.063953
111,2024-06-20 15:33:24,5.231999999999999,2024,6,20,15,33,24,,1.0,0.065406
111,2024-06-20 15:33:25,5.233,2024,6,20,15,33,25,,1.0,0.06686
111,2024-06-20 15:33:26,5.231999999999999,2024,6,20,15,33,26,,1.0,0.068313
111,2024-06-20 15:33:27,5.231999999999999,2024,6,20,15,33,27,,1.0,0.069767
111,2024-06-20 15:33:28,5.231999999999999,2024,6,20,15,33,28,,1.0,0.07122
111,2024-06-20 15:33:29,5.233,2024,6,20,15,33,29,,1.0,0.072674
111,2024-06-20 15:33:30,5.233,2024,6,20,15,33,30,,1.0,0.074127
111,2024-06-20 15:33:31,5.233,2024,6,20,15,33,31,,1.0,0.075581
111,2024-06-20 15:33:32,5.233,2024,6,20,15,33,32,,1.0,0.077034
111,2024-06-20 15:33:33,5.233,2024,6,20,15,33,33,,1.0,0.078488
111,2024-06-20 15:33:34,5.233,2024,6,20,15,33,34,,1.0,0.079942
111,2024-06-20 15:33:35,5.231999999999999,2024,6,20,15,33,35,,1.0,0.081395
111,2024-06-20 15:33:36,5.233,2024,6,20,15,33,36,,1.0,0.082849
111,2024-06-20 15:33:37,5.231999999999999,2024,6,20,15,33,37,,1.0,0.084302
111,2024-06-20 15:33:38,5.233,2024,6,20,15,33,38,,1.0,0.085756
111,2024-06-20 15:33:39,5.231999999999999,2024,6,20,15,33,39,,1.0,0.087209
111,2024-06-20 15:33:40,5.233,2024,6,20,15,33,40,,1.0,0.088663
111,2024-06-20 15:33:41,5.233,2024,6,20,15,33,41,,1.0,0.090116
111,2024-06-20 15:33:42,5.233,2024,6,20,15,33,42,,1.0,0.09157
111,2024-06-20 15:33:43,5.233,2024,6,20,15,33,43,,1.0,0.093023
111,2024-06-20 15:33:44,5.231999999999999,2024,6,20,15,33,44,,1.0,0.094477
111,2024-06-20 15:33:45,5.233,2024,6,20,15,33,45,,1.0,0.09593
111,2024-06-20 15:33:46,5.233,2024,6,20,15,33,46,,1.0,0.097384
111,2024-06-20 15:33:47,5.231999999999999,2024,6,20,15,33,47,,1.0,0.098837
111,2024-06-20 15:33:48,5.231999999999999,2024,6,20,15,33,48,,1.0,0.100291
111,2024-06-20 15:33:49,5.231999999999999,2024,6,20,15,33,49,,1.0,0.101744
111,2024-06-20 15:33:50,5.231999999999999,2024,6,20,15,33,50,,1.0,0.103197
111,2024-06-20 15:33:51,5.233,2024,6,20,15,33,51,,1.0,0.104651
111,2024-06-20 15:33:52,5.231999999999999,2024,6,20,15,33,52,,1.0,0.106104
111,2024-06-20 15:33:53,5.231999999999999,2024,6,20,15,33,53,,1.0,0.107558
111,2024-06-20 15:33:54,5.231999999999999,2024,6,20,15,33,54,,1.0,0.109011
111,2024-06-20 15:33:55,5.231999999999999,2024,6,20,15,33,55,,1.0,0.110464
111,2024-06-20 15:33:56,5.233,2024,6,20,15,33,56,,1.0,0.111918
111,2024-06-20 15:33:57,5.231999999999999,2024,6,20,15,33,57,,1.0,0.113371
111,2024-06-20 15:33:58,5.233,2024,6,20,15,33,58,,1.0,0.114825
111,2024-06-20 15:33:59,5.233,2024,6,20,15,33,59,,1.0,0.116278
111,2024-06-20 15:34:00,5.231999999999999,2024,6,20,15,34,0,,1.0,0.117732
111,2024-06-20 15:34:01,5.231999999999999,2024,6,20,15,34,1,,1.0,0.119185
111,2024-06-20 15:34:02,5.233,2024,6,20,15,34,2,,1.0,0.120639
111,2024-06-20 15:34:03,5.233,2024,6,20,15,34,3,,1.0,0.122092
111,2024-06-20 15:34:04,5.233,2024,6,20,15,34,4,,1.0,0.123546
111,2024-06-20 15:34:05,5.233,2024,6,20,15,34,5,,1.0,0.124999
111,2024-06-20 15:34:06,5.231999999999999,2024,6,20,15,34,6,,1.0,0.126453
111,2024-06-20 15:34:07,5.233,2024,6,20,15,34,7,,1.0,0.127906
111,2024-06-20 15:34:08,5.233,2024,6,20,15,34,8,,1.0,0.12936
111,2024-06-20 15:34:09,5.231999999999999,2024,6,20,15,34,9,,1.0,0.130813
111,2024-06-20 15:34:10,5.233,2024,6,20,15,34,10,,1.0,0.132267
111,2024-06-20 15:34:11,5.233,2024,6,20,15,34,11,,1.0,0.133721
111,2024-06-20 15:34:12,5.231999999999999,2024,6,20,15,34,12,,1.0,0.135174
111,2024-06-20 15:34:13,5.231999999999999,2024,6,20,15,34,13,,1.0,0.136627
111,2024-06-20 15:34:14,5.233,2024,6,20,15,34,14,,1.0,0.138081
111,2024-06-20 15:34:15,5.233,2024,6,20,15,34,15,,1.0,0.139534
111,2024-06-20 15:34:16,5.231999999999999,2024,6,20,15,34,16,,1.0,0.140988
111,2024-06-20 15:34:17,5.231999999999999,2024,6,20,15,34,17,,1.0,0.142441
111,2024-06-20 15:34:18,5.233,2024,6,20,15,34,18,,1.0,0.143895
111,2024-06-20 15:34:19,5.233,2024,6,20,15,34,19,,1.0,0.145348
111,2024-06-20 15:34:20,5.233,2024,6,20,15,34,20,,1.0,0.146802
111,2024-06-20 15:34:21,5.233,2024,6,20,15,34,21,,1.0,0.148256
111,2024-06-20 15:34:22,5.231999999999999,2024,6,20,15,34,22,,1.0,0.149709
111,2024-06-20 15:34:23,5.231999999999999,2024,6,20,15,34,23,,1.0,0.151162
111,2024-06-20 15:34:24,5.231999999999999,2024,6,20,15,34,24,,1.0,0.152616
111,2024-06-20 15:34:25,5.233,2024,6,20,15,34,25,,1.0,0.154069
111,2024-06-20 15:34:26,5.231999999999999,2024,6,20,15,34,26,,1.0,0.155522
111,2024-06-20 15:34:27,5.231999999999999,2024,6,20,15,34,27,,1.0,0.156976
111,2024-06-20 15:34:28,5.233,2024,6,20,15,34,28,,1.0,0.158429
111,2024-06-20 15:34:29,5.231999999999999,2024,6,20,15,34,29,,1.0,0.159883
111,2024-06-20 15:34:30,5.233,2024,6,20,15,34,30,,1.0,0.161336
111,2024-06-20 15:34:31,5.233,2024,6,20,15,34,31,,1.0,0.16279
111,2024-06-20 15:34:32,5.233,2024,6,20,15,34,32,,1.0,0.164244
111,2024-06-20 15:34:33,5.231999999999999,2024,6,20,15,34,33,,1.0,0.165697
111,2024-06-20 15:34:34,5.233,2024,6,20,15,34,34,,1.0,0.167151
111,2024-06-20 15:34:35,5.233,2024,6,20,15,34,35,,1.0,0.168604
111,2024-06-20 15:34:36,5.231999999999999,2024,6,20,15,34,36,,1.0,0.170057
111,2024-06-20 15:34:37,5.233,2024,6,20,15,34,37,,1.0,0.171511
