Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-20 18:59:19,0.008,2024,6,20,18,59,19,0 days 01:32:50,0.0,0.0
111,2024-06-20 18:59:20,5.23,2024,6,20,18,59,20,,1.0,0.001453
111,2024-06-20 18:59:21,5.231999999999999,2024,6,20,18,59,21,,1.0,0.002906
111,2024-06-20 18:59:22,5.231999999999999,2024,6,20,18,59,22,,1.0,0.004359
111,2024-06-20 18:59:23,5.233,2024,6,20,18,59,23,,1.0,0.005813
111,2024-06-20 18:59:24,5.233,2024,6,20,18,59,24,,1.0,0.007267
111,2024-06-20 18:59:25,5.233,2024,6,20,18,59,25,,1.0,0.00872
111,2024-06-20 18:59:26,5.233,2024,6,20,18,59,26,,1.0,0.010174
111,2024-06-20 18:59:27,5.233,2024,6,20,18,59,27,,1.0,0.011627
111,2024-06-20 18:59:28,5.233,2024,6,20,18,59,28,,1.0,0.013081
111,2024-06-20 18:59:29,5.234,2024,6,20,18,59,29,,1.0,0.014535
111,2024-06-20 18:59:30,5.234,2024,6,20,18,59,30,,1.0,0.015989
111,2024-06-20 18:59:31,5.233,2024,6,20,18,59,31,,1.0,0.017442
111,2024-06-20 18:59:32,5.234,2024,6,20,18,59,32,,1.0,0.018896
111,2024-06-20 18:59:33,5.234,2024,6,20,18,59,33,,1.0,0.02035
111,2024-06-20 18:59:34,5.234,2024,6,20,18,59,34,,1.0,0.021804
111,2024-06-20 18:59:35,5.234,2024,6,20,18,59,35,,1.0,0.023258
111,2024-06-20 18:59:36,5.234,2024,6,20,18,59,36,,1.0,0.024712
111,2024-06-20 18:59:37,5.234,2024,6,20,18,59,37,,1.0,0.026166
111,2024-06-20 18:59:38,5.234,2024,6,20,18,59,38,,1.0,0.02762
111,2024-06-20 18:59:39,5.234,2024,6,20,18,59,39,,1.0,0.029074
111,2024-06-20 18:59:40,5.234,2024,6,20,18,59,40,,1.0,0.030527
111,2024-06-20 18:59:41,5.234,2024,6,20,18,59,41,,1.0,0.031981
111,2024-06-20 18:59:42,5.234,2024,6,20,18,59,42,,1.0,0.033435
111,2024-06-20 18:59:43,5.234,2024,6,20,18,59,43,,1.0,0.034889
111,2024-06-20 18:59:44,5.234,2024,6,20,18,59,44,,1.0,0.036343
111,2024-06-20 18:59:45,5.234,2024,6,20,18,59,45,,1.0,0.037797
111,2024-06-20 18:59:46,5.234,2024,6,20,18,59,46,,1.0,0.039251
111,2024-06-20 18:59:47,5.234,2024,6,20,18,59,47,,1.0,0.040705
111,2024-06-20 18:59:48,5.234,2024,6,20,18,59,48,,1.0,0.042159
111,2024-06-20 18:59:49,5.234,2024,6,20,18,59,49,,1.0,0.043612
111,2024-06-20 18:59:50,5.234,2024,6,20,18,59,50,,1.0,0.045066
111,2024-06-20 18:59:51,5.234,2024,6,20,18,59,51,,1.0,0.04652
111,2024-06-20 18:59:52,5.234,2024,6,20,18,59,52,,1.0,0.047974
111,2024-06-20 18:59:53,5.234,2024,6,20,18,59,53,,1.0,0.049428
111,2024-06-20 18:59:54,5.233,2024,6,20,18,59,54,,1.0,0.050882
