Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-19 09:06:40,0.007,2024,6,19,9,6,40,0 days 01:45:23,0.0,0.0
111,2024-06-19 09:06:41,5.225,2024,6,19,9,6,41,,1.0,0.001451
111,2024-06-19 09:06:42,5.226,2024,6,19,9,6,42,,1.0,0.002903
111,2024-06-19 09:06:43,5.227,2024,6,19,9,6,43,,1.0,0.004355
111,2024-06-19 09:06:44,5.228,2024,6,19,9,6,44,,1.0,0.005807
111,2024-06-19 09:06:45,5.228,2024,6,19,9,6,45,,1.0,0.007259
111,2024-06-19 09:06:46,5.228,2024,6,19,9,6,46,,1.0,0.008712
111,2024-06-19 09:06:47,5.228,2024,6,19,9,6,47,,1.0,0.010164
111,2024-06-19 09:06:48,5.228,2024,6,19,9,6,48,,1.0,0.011616
111,2024-06-19 09:06:49,5.228,2024,6,19,9,6,49,,1.0,0.013068
111,2024-06-19 09:06:50,5.228,2024,6,19,9,6,50,,1.0,0.014521
111,2024-06-19 09:06:51,5.228,2024,6,19,9,6,51,,1.0,0.015973
111,2024-06-19 09:06:52,5.229,2024,6,19,9,6,52,,1.0,0.017425
111,2024-06-19 09:06:53,5.228,2024,6,19,9,6,53,,1.0,0.018878
111,2024-06-19 09:06:54,5.229,2024,6,19,9,6,54,,1.0,0.02033
111,2024-06-19 09:06:55,5.228,2024,6,19,9,6,55,,1.0,0.021782
111,2024-06-19 09:06:56,5.229,2024,6,19,9,6,56,,1.0,0.023235
111,2024-06-19 09:06:57,5.228,2024,6,19,9,6,57,,1.0,0.024687
111,2024-06-19 09:06:58,5.228,2024,6,19,9,6,58,,1.0,0.026139
111,2024-06-19 09:06:59,5.228,2024,6,19,9,6,59,,1.0,0.027591
111,2024-06-19 09:07:00,5.228,2024,6,19,9,7,0,,1.0,0.029044
111,2024-06-19 09:07:01,5.228,2024,6,19,9,7,1,,1.0,0.030496
111,2024-06-19 09:07:02,5.229,2024,6,19,9,7,2,,1.0,0.031948
111,2024-06-19 09:07:03,5.228,2024,6,19,9,7,3,,1.0,0.033401
111,2024-06-19 09:07:04,5.228,2024,6,19,9,7,4,,1.0,0.034853
111,2024-06-19 09:07:05,5.228,2024,6,19,9,7,5,,1.0,0.036305
111,2024-06-19 09:07:06,5.229,2024,6,19,9,7,6,,1.0,0.037757
111,2024-06-19 09:07:07,5.228,2024,6,19,9,7,7,,1.0,0.03921
111,2024-06-19 09:07:08,5.228,2024,6,19,9,7,8,,1.0,0.040662
111,2024-06-19 09:07:09,5.228,2024,6,19,9,7,9,,1.0,0.042114
111,2024-06-19 09:07:10,5.229,2024,6,19,9,7,10,,1.0,0.043567
111,2024-06-19 09:07:11,5.228,2024,6,19,9,7,11,,1.0,0.045019
111,2024-06-19 09:07:12,5.229,2024,6,19,9,7,12,,1.0,0.046471
111,2024-06-19 09:07:13,5.229,2024,6,19,9,7,13,,1.0,0.047924
111,2024-06-19 09:07:14,5.229,2024,6,19,9,7,14,,1.0,0.049376
111,2024-06-19 09:07:15,5.228,2024,6,19,9,7,15,,1.0,0.050829
