Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-06-19 18:02:02,0.007,2024,6,19,18,2,2,0 days 01:33:15,0.0,0.0
111,2024-06-19 18:02:03,5.231999999999999,2024,6,19,18,2,3,,1.0,0.001453
111,2024-06-19 18:02:04,5.234,2024,6,19,18,2,4,,1.0,0.002907
111,2024-06-19 18:02:05,5.234,2024,6,19,18,2,5,,1.0,0.004361
111,2024-06-19 18:02:06,5.234,2024,6,19,18,2,6,,1.0,0.005815
111,2024-06-19 18:02:07,5.235,2024,6,19,18,2,7,,1.0,0.007269
111,2024-06-19 18:02:08,5.234,2024,6,19,18,2,8,,1.0,0.008723
111,2024-06-19 18:02:09,5.235,2024,6,19,18,2,9,,1.0,0.010177
111,2024-06-19 18:02:10,5.235,2024,6,19,18,2,10,,1.0,0.011631
111,2024-06-19 18:02:11,5.235,2024,6,19,18,2,11,,1.0,0.013086
111,2024-06-19 18:02:12,5.235,2024,6,19,18,2,12,,1.0,0.01454
111,2024-06-19 18:02:13,5.235,2024,6,19,18,2,13,,1.0,0.015994
111,2024-06-19 18:02:14,5.235,2024,6,19,18,2,14,,1.0,0.017448
111,2024-06-19 18:02:15,5.235,2024,6,19,18,2,15,,1.0,0.018902
111,2024-06-19 18:02:16,5.235,2024,6,19,18,2,16,,1.0,0.020356
111,2024-06-19 18:02:17,5.235,2024,6,19,18,2,17,,1.0,0.021811
111,2024-06-19 18:02:18,5.235,2024,6,19,18,2,18,,1.0,0.023265
111,2024-06-19 18:02:19,5.235,2024,6,19,18,2,19,,1.0,0.024719
111,2024-06-19 18:02:20,5.235,2024,6,19,18,2,20,,1.0,0.026173
111,2024-06-19 18:02:21,5.235,2024,6,19,18,2,21,,1.0,0.027627
111,2024-06-19 18:02:22,5.235,2024,6,19,18,2,22,,1.0,0.029081
111,2024-06-19 18:02:23,5.235,2024,6,19,18,2,23,,1.0,0.030536
111,2024-06-19 18:02:24,5.235,2024,6,19,18,2,24,,1.0,0.03199
111,2024-06-19 18:02:25,5.235,2024,6,19,18,2,25,,1.0,0.033444
111,2024-06-19 18:02:26,5.235,2024,6,19,18,2,26,,1.0,0.034898
111,2024-06-19 18:02:27,5.235,2024,6,19,18,2,27,,1.0,0.036352
111,2024-06-19 18:02:28,5.235,2024,6,19,18,2,28,,1.0,0.037806
111,2024-06-19 18:02:29,5.235,2024,6,19,18,2,29,,1.0,0.039261
111,2024-06-19 18:02:30,5.235,2024,6,19,18,2,30,,1.0,0.040715
111,2024-06-19 18:02:31,5.235,2024,6,19,18,2,31,,1.0,0.042169
111,2024-06-19 18:02:32,5.235,2024,6,19,18,2,32,,1.0,0.043623
111,2024-06-19 18:02:33,5.235,2024,6,19,18,2,33,,1.0,0.045077
111,2024-06-19 18:02:34,5.235,2024,6,19,18,2,34,,1.0,0.046531
111,2024-06-19 18:02:35,5.235,2024,6,19,18,2,35,,1.0,0.047986
111,2024-06-19 18:02:36,5.235,2024,6,19,18,2,36,,1.0,0.04944
111,2024-06-19 18:02:37,5.235,2024,6,19,18,2,37,,1.0,0.050894
111,2024-06-19 18:02:38,5.235,2024,6,19,18,2,38,,1.0,0.052348
111,2024-06-19 18:02:39,5.235,2024,6,19,18,2,39,,1.0,0.053802
111,2024-06-19 18:02:40,5.235,2024,6,19,18,2,40,,1.0,0.055256
111,2024-06-19 18:02:41,5.235,2024,6,19,18,2,41,,1.0,0.056711
111,2024-06-19 18:02:42,5.235,2024,6,19,18,2,42,,1.0,0.058165
111,2024-06-19 18:02:43,5.235,2024,6,19,18,2,43,,1.0,0.059619
111,2024-06-19 18:02:44,5.235,2024,6,19,18,2,44,,1.0,0.061073
111,2024-06-19 18:02:45,5.235,2024,6,19,18,2,45,,1.0,0.062527
111,2024-06-19 18:02:46,5.235,2024,6,19,18,2,46,,1.0,0.063981
111,2024-06-19 18:02:47,5.235,2024,6,19,18,2,47,,1.0,0.065436
111,2024-06-19 18:02:48,5.235,2024,6,19,18,2,48,,1.0,0.06689
111,2024-06-19 18:02:49,5.235,2024,6,19,18,2,49,,1.0,0.068344
111,2024-06-19 18:02:50,5.235,2024,6,19,18,2,50,,1.0,0.069798
111,2024-06-19 18:02:51,5.235,2024,6,19,18,2,51,,1.0,0.071252
111,2024-06-19 18:02:52,5.235,2024,6,19,18,2,52,,1.0,0.072706
111,2024-06-19 18:02:53,5.235,2024,6,19,18,2,53,,1.0,0.074161
111,2024-06-19 18:02:54,5.235,2024,6,19,18,2,54,,1.0,0.075615
111,2024-06-19 18:02:55,5.234,2024,6,19,18,2,55,,1.0,0.077069
111,2024-06-19 18:02:56,5.235,2024,6,19,18,2,56,,1.0,0.078523
111,2024-06-19 18:02:57,5.235,2024,6,19,18,2,57,,1.0,0.079977
111,2024-06-19 18:02:58,5.235,2024,6,19,18,2,58,,1.0,0.081431
111,2024-06-19 18:02:59,5.235,2024,6,19,18,2,59,,1.0,0.082885
111,2024-06-19 18:03:00,5.235,2024,6,19,18,3,0,,1.0,0.084339
111,2024-06-19 18:03:01,5.235,2024,6,19,18,3,1,,1.0,0.085794
111,2024-06-19 18:03:02,5.235,2024,6,19,18,3,2,,1.0,0.087248
111,2024-06-19 18:03:03,5.235,2024,6,19,18,3,3,,1.0,0.088702
111,2024-06-19 18:03:04,5.235,2024,6,19,18,3,4,,1.0,0.090156
111,2024-06-19 18:03:05,5.235,2024,6,19,18,3,5,,1.0,0.09161
111,2024-06-19 18:03:06,5.235,2024,6,19,18,3,6,,1.0,0.093064
111,2024-06-19 18:03:07,5.236,2024,6,19,18,3,7,,1.0,0.094519
111,2024-06-19 18:03:08,5.235,2024,6,19,18,3,8,,1.0,0.095973
111,2024-06-19 18:03:09,5.235,2024,6,19,18,3,9,,1.0,0.097427
