Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,TimeDelta,Capacity
111,2024-07-23 10:00:41,0.007,2024,7,23,10,0,41,0 days 01:29:50,0.0,0.0
111,2024-07-23 10:00:42,5.23,2024,7,23,10,0,42,,1.0,0.001453
111,2024-07-23 10:00:43,5.232,2024,7,23,10,0,43,,1.0,0.002906
111,2024-07-23 10:00:44,5.232,2024,7,23,10,0,44,,1.0,0.004359
111,2024-07-23 10:00:45,5.233,2024,7,23,10,0,45,,1.0,0.005813
111,2024-07-23 10:00:46,5.233,2024,7,23,10,0,46,,1.0,0.007267
111,2024-07-23 10:00:47,5.233,2024,7,23,10,0,47,,1.0,0.00872
111,2024-07-23 10:00:48,5.233,2024,7,23,10,0,48,,1.0,0.010174
111,2024-07-23 10:00:49,5.233,2024,7,23,10,0,49,,1.0,0.011627
111,2024-07-23 10:00:50,5.233,2024,7,23,10,0,50,,1.0,0.013081
111,2024-07-23 10:00:51,5.233,2024,7,23,10,0,51,,1.0,0.014535
111,2024-07-23 10:00:52,5.233,2024,7,23,10,0,52,,1.0,0.015988
111,2024-07-23 10:00:53,5.233,2024,7,23,10,0,53,,1.0,0.017442
111,2024-07-23 10:00:54,5.233,2024,7,23,10,0,54,,1.0,0.018896
111,2024-07-23 10:00:55,5.233,2024,7,23,10,0,55,,1.0,0.020349
111,2024-07-23 10:00:56,5.233,2024,7,23,10,0,56,,1.0,0.021803
111,2024-07-23 10:00:57,5.233,2024,7,23,10,0,57,,1.0,0.023256
111,2024-07-23 10:00:58,5.233,2024,7,23,10,0,58,,1.0,0.02471
111,2024-07-23 10:00:59,5.233,2024,7,23,10,0,59,,1.0,0.026164
111,2024-07-23 10:01:00,5.233,2024,7,23,10,1,0,,1.0,0.027617
111,2024-07-23 10:01:01,5.233,2024,7,23,10,1,1,,1.0,0.029071
111,2024-07-23 10:01:02,5.233,2024,7,23,10,1,2,,1.0,0.030524
111,2024-07-23 10:01:03,5.233,2024,7,23,10,1,3,,1.0,0.031978
111,2024-07-23 10:01:04,5.233,2024,7,23,10,1,4,,1.0,0.033432
111,2024-07-23 10:01:05,5.233,2024,7,23,10,1,5,,1.0,0.034885
111,2024-07-23 10:01:06,5.234,2024,7,23,10,1,6,,1.0,0.036339
111,2024-07-23 10:01:07,5.233,2024,7,23,10,1,7,,1.0,0.037793
111,2024-07-23 10:01:08,5.233,2024,7,23,10,1,8,,1.0,0.039246
111,2024-07-23 10:01:09,5.233,2024,7,23,10,1,9,,1.0,0.0407
111,2024-07-23 10:01:10,5.234,2024,7,23,10,1,10,,1.0,0.042154
111,2024-07-23 10:01:11,5.233,2024,7,23,10,1,11,,1.0,0.043608
111,2024-07-23 10:01:12,5.233,2024,7,23,10,1,12,,1.0,0.045061
111,2024-07-23 10:01:13,5.234,2024,7,23,10,1,13,,1.0,0.046515
111,2024-07-23 10:01:14,5.233,2024,7,23,10,1,14,,1.0,0.047969
111,2024-07-23 10:01:15,5.223,2024,7,23,10,1,15,,1.0,0.049419
111,2024-07-23 10:01:16,5.216,2024,7,23,10,1,16,,1.0,0.050868
111,2024-07-23 10:01:17,5.206,2024,7,23,10,1,17,,1.0,0.052314
111,2024-07-23 10:01:18,5.198,2024,7,23,10,1,18,,1.0,0.053758
111,2024-07-23 10:01:19,5.188,2024,7,23,10,1,19,,1.0,0.055199
111,2024-07-23 10:01:20,5.181,2024,7,23,10,1,20,,1.0,0.056639
111,2024-07-23 10:01:21,5.173,2024,7,23,10,1,21,,1.0,0.058076
111,2024-07-23 10:01:22,5.164,2024,7,23,10,1,22,,1.0,0.05951
111,2024-07-23 10:01:23,5.157,2024,7,23,10,1,23,,1.0,0.060943
111,2024-07-23 10:01:24,5.148,2024,7,23,10,1,24,,1.0,0.062373
111,2024-07-23 10:01:25,5.14,2024,7,23,10,1,25,,1.0,0.0638
111,2024-07-23 10:01:26,5.132,2024,7,23,10,1,26,,1.0,0.065226
111,2024-07-23 10:01:27,5.124,2024,7,23,10,1,27,,1.0,0.066649
111,2024-07-23 10:01:28,5.116,2024,7,23,10,1,28,,1.0,0.06807
111,2024-07-23 10:01:29,5.108,2024,7,23,10,1,29,,1.0,0.069489
111,2024-07-23 10:01:30,5.1,2024,7,23,10,1,30,,1.0,0.070906
111,2024-07-23 10:01:31,5.092,2024,7,23,10,1,31,,1.0,0.07232
111,2024-07-23 10:01:32,5.084,2024,7,23,10,1,32,,1.0,0.073733
111,2024-07-23 10:01:33,5.076,2024,7,23,10,1,33,,1.0,0.075143
111,2024-07-23 10:01:34,5.069,2024,7,23,10,1,34,,1.0,0.076551
111,2024-07-23 10:01:35,5.058,2024,7,23,10,1,35,,1.0,0.077956
111,2024-07-23 10:01:36,5.053,2024,7,23,10,1,36,,1.0,0.079359
111,2024-07-23 10:01:37,5.044,2024,7,23,10,1,37,,1.0,0.08076
111,2024-07-23 10:01:38,5.037,2024,7,23,10,1,38,,1.0,0.082159
111,2024-07-23 10:01:39,5.03,2024,7,23,10,1,39,,1.0,0.083557
111,2024-07-23 10:01:40,5.022,2024,7,23,10,1,40,,1.0,0.084952
111,2024-07-23 10:01:41,5.016,2024,7,23,10,1,41,,1.0,0.086345
111,2024-07-23 10:01:42,5.009,2024,7,23,10,1,42,,1.0,0.087736
111,2024-07-23 10:01:43,5.001,2024,7,23,10,1,43,,1.0,0.089126
111,2024-07-23 10:01:44,4.993,2024,7,23,10,1,44,,1.0,0.090513
111,2024-07-23 10:01:45,4.987,2024,7,23,10,1,45,,1.0,0.091898
111,2024-07-23 10:01:46,4.979,2024,7,23,10,1,46,,1.0,0.093281
111,2024-07-23 10:01:47,4.972,2024,7,23,10,1,47,,1.0,0.094662
111,2024-07-23 10:01:48,4.966,2024,7,23,10,1,48,,1.0,0.096041
111,2024-07-23 10:01:49,4.958,2024,7,23,10,1,49,,1.0,0.097419
111,2024-07-23 10:01:50,4.95,2024,7,23,10,1,50,,1.0,0.098794
111,2024-07-23 10:01:51,4.943,2024,7,23,10,1,51,,1.0,0.100167
111,2024-07-23 10:01:52,4.937,2024,7,23,10,1,52,,1.0,0.101538
111,2024-07-23 10:01:53,4.929,2024,7,23,10,1,53,,1.0,0.102907
111,2024-07-23 10:01:54,4.922,2024,7,23,10,1,54,,1.0,0.104274
