Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Total_time
102,2024-07-21 15:06:42,26.4445,2024,07,21,15,06,42,0 days 00:05:22
102,2024-07-21 15:06:43,26.4607,2024,07,21,15,06,43,
102,2024-07-21 15:06:44,26.4423,2024,07,21,15,06,44,
102,2024-07-21 15:06:45,26.4592,2024,07,21,15,06,45,
102,2024-07-21 15:06:46,26.4667,2024,07,21,15,06,46,
102,2024-07-21 15:06:47,26.4799,2024,07,21,15,06,47,
102,2024-07-21 15:06:48,26.4747,2024,07,21,15,06,48,
102,2024-07-21 15:06:49,26.4749,2024,07,21,15,06,49,
102,2024-07-21 15:06:50,26.4829,2024,07,21,15,06,50,
102,2024-07-21 15:06:51,26.4968,2024,07,21,15,06,51,
102,2024-07-21 15:06:52,26.4914,2024,07,21,15,06,52,
102,2024-07-21 15:06:53,26.5017,2024,07,21,15,06,53,
102,2024-07-21 15:06:54,26.4987,2024,07,21,15,06,54,
102,2024-07-21 15:06:55,26.5125,2024,07,21,15,06,55,
102,2024-07-21 15:06:56,26.5229,2024,07,21,15,06,56,
102,2024-07-21 15:06:57,26.5201,2024,07,21,15,06,57,
102,2024-07-21 15:06:58,26.5358,2024,07,21,15,06,58,
102,2024-07-21 15:06:59,26.5532,2024,07,21,15,06,59,
102,2024-07-21 15:07:00,26.577,2024,07,21,15,07,0,
102,2024-07-21 15:07:01,26.5801,2024,07,21,15,07,1,
102,2024-07-21 15:07:02,26.6041,2024,07,21,15,07,2,
102,2024-07-21 15:07:03,26.6109,2024,07,21,15,07,3,
102,2024-07-21 15:07:04,26.6257,2024,07,21,15,07,4,
102,2024-07-21 15:07:05,26.6455,2024,07,21,15,07,5,
102,2024-07-21 15:07:06,26.6631,2024,07,21,15,07,6,
102,2024-07-21 15:07:07,26.6711,2024,07,21,15,07,7,
102,2024-07-21 15:07:08,26.6917,2024,07,21,15,07,8,
102,2024-07-21 15:07:09,26.7008,2024,07,21,15,07,9,
102,2024-07-21 15:07:10,26.7138,2024,07,21,15,07,10,
102,2024-07-21 15:07:11,26.7223,2024,07,21,15,07,11,
102,2024-07-21 15:07:12,26.7312,2024,07,21,15,07,12,
102,2024-07-21 15:07:13,26.7577,2024,07,21,15,07,13,
102,2024-07-21 15:07:14,26.7618,2024,07,21,15,07,14,
102,2024-07-21 15:07:15,26.781,2024,07,21,15,07,15,
102,2024-07-21 15:07:16,26.7917,2024,07,21,15,07,16,
102,2024-07-21 15:07:17,26.7981,2024,07,21,15,07,17,
