Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Total_time
102,2024-07-20 15:26:40,25.9503,2024,07,20,15,26,40,0 days 00:05:05
102,2024-07-20 15:26:41,25.9459,2024,07,20,15,26,41,
102,2024-07-20 15:26:42,25.9485,2024,07,20,15,26,42,
102,2024-07-20 15:26:43,25.9361,2024,07,20,15,26,43,
102,2024-07-20 15:26:44,25.9443,2024,07,20,15,26,44,
102,2024-07-20 15:26:45,25.9426,2024,07,20,15,26,45,
102,2024-07-20 15:26:46,25.9442,2024,07,20,15,26,46,
102,2024-07-20 15:26:47,25.9481,2024,07,20,15,26,47,
102,2024-07-20 15:26:48,25.9527,2024,07,20,15,26,48,
102,2024-07-20 15:26:49,25.9574,2024,07,20,15,26,49,
102,2024-07-20 15:26:50,25.9626,2024,07,20,15,26,50,
102,2024-07-20 15:26:51,25.9683,2024,07,20,15,26,51,
102,2024-07-20 15:26:52,25.9937,2024,07,20,15,26,52,
102,2024-07-20 15:26:53,25.9996,2024,07,20,15,26,53,
102,2024-07-20 15:26:54,26.0073,2024,07,20,15,26,54,
102,2024-07-20 15:26:55,26.023,2024,07,20,15,26,55,
102,2024-07-20 15:26:56,26.0382,2024,07,20,15,26,56,
102,2024-07-20 15:26:57,26.0499,2024,07,20,15,26,57,
102,2024-07-20 15:26:58,26.0649,2024,07,20,15,26,58,
102,2024-07-20 15:26:59,26.0818,2024,07,20,15,26,59,
102,2024-07-20 15:27:00,26.0937,2024,07,20,15,27,0,
102,2024-07-20 15:27:01,26.1151,2024,07,20,15,27,1,
102,2024-07-20 15:27:02,26.1339,2024,07,20,15,27,2,
102,2024-07-20 15:27:03,26.1446,2024,07,20,15,27,3,
102,2024-07-20 15:27:04,26.1689,2024,07,20,15,27,4,
102,2024-07-20 15:27:05,26.1781,2024,07,20,15,27,5,
102,2024-07-20 15:27:06,26.1959,2024,07,20,15,27,6,
102,2024-07-20 15:27:07,26.212,2024,07,20,15,27,7,
102,2024-07-20 15:27:08,26.2264,2024,07,20,15,27,8,
102,2024-07-20 15:27:09,26.2502,2024,07,20,15,27,9,
102,2024-07-20 15:27:10,26.2673,2024,07,20,15,27,10,
102,2024-07-20 15:27:11,26.277,2024,07,20,15,27,11,
102,2024-07-20 15:27:12,26.289,2024,07,20,15,27,12,
102,2024-07-20 15:27:13,26.3135,2024,07,20,15,27,13,
102,2024-07-20 15:27:14,26.3332,2024,07,20,15,27,14,
102,2024-07-20 15:27:15,26.3533,2024,07,20,15,27,15,
102,2024-07-20 15:27:16,26.3661,2024,07,20,15,27,16,
102,2024-07-20 15:27:17,26.3804,2024,07,20,15,27,17,
102,2024-07-20 15:27:18,26.3941,2024,07,20,15,27,18,
102,2024-07-20 15:27:19,26.4134,2024,07,20,15,27,19,
102,2024-07-20 15:27:20,26.4243,2024,07,20,15,27,20,
102,2024-07-20 15:27:21,26.437,2024,07,20,15,27,21,
102,2024-07-20 15:27:22,26.446,2024,07,20,15,27,22,
102,2024-07-20 15:27:23,26.4605,2024,07,20,15,27,23,
102,2024-07-20 15:27:24,26.4869,2024,07,20,15,27,24,
102,2024-07-20 15:27:25,26.5086,2024,07,20,15,27,25,
102,2024-07-20 15:27:26,26.5182,2024,07,20,15,27,26,
102,2024-07-20 15:27:27,26.5319,2024,07,20,15,27,27,
102,2024-07-20 15:27:28,26.5591,2024,07,20,15,27,28,
102,2024-07-20 15:27:29,26.5659,2024,07,20,15,27,29,
102,2024-07-20 15:27:30,26.5939,2024,07,20,15,27,30,
102,2024-07-20 15:27:31,26.6154,2024,07,20,15,27,31,
102,2024-07-20 15:27:32,26.6245,2024,07,20,15,27,32,
102,2024-07-20 15:27:33,26.6452,2024,07,20,15,27,33,
102,2024-07-20 15:27:34,26.6621,2024,07,20,15,27,34,
102,2024-07-20 15:27:35,26.6748,2024,07,20,15,27,35,
102,2024-07-20 15:27:36,26.6865,2024,07,20,15,27,36,
102,2024-07-20 15:27:37,26.7023,2024,07,20,15,27,37,
102,2024-07-20 15:27:38,26.7292,2024,07,20,15,27,38,
102,2024-07-20 15:27:39,26.7499,2024,07,20,15,27,39,
102,2024-07-20 15:27:40,26.766,2024,07,20,15,27,40,
102,2024-07-20 15:27:41,26.776,2024,07,20,15,27,41,
102,2024-07-20 15:27:42,26.7961,2024,07,20,15,27,42,
102,2024-07-20 15:27:43,26.8075,2024,07,20,15,27,43,
102,2024-07-20 15:27:44,26.8381,2024,07,20,15,27,44,
102,2024-07-20 15:27:45,26.8382,2024,07,20,15,27,45,
102,2024-07-20 15:27:46,26.8496,2024,07,20,15,27,46,
102,2024-07-20 15:27:47,26.8788,2024,07,20,15,27,47,
102,2024-07-20 15:27:48,26.9018,2024,07,20,15,27,48,
102,2024-07-20 15:27:49,26.9146,2024,07,20,15,27,49,
102,2024-07-20 15:27:50,26.9412,2024,07,20,15,27,50,
102,2024-07-20 15:27:51,26.9509,2024,07,20,15,27,51,
102,2024-07-20 15:27:52,26.9609,2024,07,20,15,27,52,
102,2024-07-20 15:27:53,26.9799,2024,07,20,15,27,53,
102,2024-07-20 15:27:54,26.9917,2024,07,20,15,27,54,
102,2024-07-20 15:27:55,27.0184,2024,07,20,15,27,55,
102,2024-07-20 15:27:56,27.0335,2024,07,20,15,27,56,
102,2024-07-20 15:27:57,27.0565,2024,07,20,15,27,57,
102,2024-07-20 15:27:58,27.0797,2024,07,20,15,27,58,
102,2024-07-20 15:27:59,27.0985,2024,07,20,15,27,59,
102,2024-07-20 15:28:00,27.1101,2024,07,20,15,28,0,
102,2024-07-20 15:28:01,27.1293,2024,07,20,15,28,1,
102,2024-07-20 15:28:02,27.1283,2024,07,20,15,28,2,
102,2024-07-20 15:28:03,27.1373,2024,07,20,15,28,3,
102,2024-07-20 15:28:04,27.1335,2024,07,20,15,28,4,
102,2024-07-20 15:28:05,27.143,2024,07,20,15,28,5,
102,2024-07-20 15:28:06,27.1599,2024,07,20,15,28,6,
102,2024-07-20 15:28:07,27.1725,2024,07,20,15,28,7,
102,2024-07-20 15:28:08,27.181,2024,07,20,15,28,8,
102,2024-07-20 15:28:09,27.201,2024,07,20,15,28,9,
102,2024-07-20 15:28:10,27.2084,2024,07,20,15,28,10,
102,2024-07-20 15:28:11,27.2294,2024,07,20,15,28,11,
102,2024-07-20 15:28:12,27.2427,2024,07,20,15,28,12,
102,2024-07-20 15:28:13,27.2635,2024,07,20,15,28,13,
102,2024-07-20 15:28:14,27.279,2024,07,20,15,28,14,
102,2024-07-20 15:28:15,27.2876,2024,07,20,15,28,15,
102,2024-07-20 15:28:16,27.2977,2024,07,20,15,28,16,
102,2024-07-20 15:28:17,27.322,2024,07,20,15,28,17,
102,2024-07-20 15:28:18,27.3476,2024,07,20,15,28,18,
102,2024-07-20 15:28:19,27.3696,2024,07,20,15,28,19,
102,2024-07-20 15:28:20,27.3774,2024,07,20,15,28,20,
102,2024-07-20 15:28:21,27.385,2024,07,20,15,28,21,
102,2024-07-20 15:28:22,27.4045,2024,07,20,15,28,22,
102,2024-07-20 15:28:23,27.423,2024,07,20,15,28,23,
102,2024-07-20 15:28:24,27.4435,2024,07,20,15,28,24,
102,2024-07-20 15:28:25,27.4748,2024,07,20,15,28,25,
102,2024-07-20 15:28:26,27.4862,2024,07,20,15,28,26,
102,2024-07-20 15:28:27,27.5103,2024,07,20,15,28,27,
102,2024-07-20 15:28:28,27.53,2024,07,20,15,28,28,
102,2024-07-20 15:28:29,27.5367,2024,07,20,15,28,29,
102,2024-07-20 15:28:30,27.5412,2024,07,20,15,28,30,
102,2024-07-20 15:28:31,27.5492,2024,07,20,15,28,31,
102,2024-07-20 15:28:32,27.5735,2024,07,20,15,28,32,
102,2024-07-20 15:28:33,27.598,2024,07,20,15,28,33,
102,2024-07-20 15:28:34,27.6074,2024,07,20,15,28,34,
