Channel,Timestamp,Temperature,Year,Month,Day,Hour,Minute,Second,Total_time
102,2024-08-20 13:57:52,25.0296,2024,08,20,13,57,52,0 days 00:47:15
102,2024-08-20 13:57:53,25.0365,2024,08,20,13,57,53,
102,2024-08-20 13:57:54,25.0408,2024,08,20,13,57,54,
102,2024-08-20 13:57:55,25.0299,2024,08,20,13,57,55,
102,2024-08-20 13:57:56,25.0376,2024,08,20,13,57,56,
102,2024-08-20 13:57:57,25.0375,2024,08,20,13,57,57,
102,2024-08-20 13:57:58,25.0498,2024,08,20,13,57,58,
102,2024-08-20 13:57:59,25.0559,2024,08,20,13,57,59,
102,2024-08-20 13:58:00,25.0617,2024,08,20,13,58,0,
102,2024-08-20 13:58:01,25.0737,2024,08,20,13,58,1,
102,2024-08-20 13:58:02,25.0668,2024,08,20,13,58,2,
102,2024-08-20 13:58:03,25.0787,2024,08,20,13,58,3,
102,2024-08-20 13:58:04,25.075,2024,08,20,13,58,4,
102,2024-08-20 13:58:05,25.0734,2024,08,20,13,58,5,
102,2024-08-20 13:58:06,25.0719,2024,08,20,13,58,6,
102,2024-08-20 13:58:07,25.075,2024,08,20,13,58,7,
102,2024-08-20 13:58:08,25.0897,2024,08,20,13,58,8,
102,2024-08-20 13:58:09,25.0824,2024,08,20,13,58,9,
102,2024-08-20 13:58:10,25.0756,2024,08,20,13,58,10,
102,2024-08-20 13:58:11,25.0704,2024,08,20,13,58,11,
102,2024-08-20 13:58:12,25.0748,2024,08,20,13,58,12,
102,2024-08-20 13:58:13,25.0604,2024,08,20,13,58,13,
102,2024-08-20 13:58:14,25.0547,2024,08,20,13,58,14,
102,2024-08-20 13:58:15,25.0471,2024,08,20,13,58,15,
102,2024-08-20 13:58:16,25.064,2024,08,20,13,58,16,
102,2024-08-20 13:58:17,25.0613,2024,08,20,13,58,17,
102,2024-08-20 13:58:18,25.0699,2024,08,20,13,58,18,
102,2024-08-20 13:58:19,25.064,2024,08,20,13,58,19,
102,2024-08-20 13:58:20,25.0593,2024,08,20,13,58,20,
102,2024-08-20 13:58:21,25.0607,2024,08,20,13,58,21,
102,2024-08-20 13:58:22,25.043,2024,08,20,13,58,22,
102,2024-08-20 13:58:23,25.0505,2024,08,20,13,58,23,
102,2024-08-20 13:58:24,25.0594,2024,08,20,13,58,24,
102,2024-08-20 13:58:25,25.0615,2024,08,20,13,58,25,
102,2024-08-20 13:58:26,25.0668,2024,08,20,13,58,26,
102,2024-08-20 13:58:27,25.0625,2024,08,20,13,58,27,
102,2024-08-20 13:58:28,25.0609,2024,08,20,13,58,28,
102,2024-08-20 13:58:29,25.0616,2024,08,20,13,58,29,
102,2024-08-20 13:58:30,25.0653,2024,08,20,13,58,30,
102,2024-08-20 13:58:31,25.0606,2024,08,20,13,58,31,
102,2024-08-20 13:58:32,25.0618,2024,08,20,13,58,32,
102,2024-08-20 13:58:33,25.0687,2024,08,20,13,58,33,
102,2024-08-20 13:58:34,25.0807,2024,08,20,13,58,34,
102,2024-08-20 13:58:35,25.081,2024,08,20,13,58,35,
102,2024-08-20 13:58:36,25.0835,2024,08,20,13,58,36,
102,2024-08-20 13:58:37,25.1017,2024,08,20,13,58,37,
102,2024-08-20 13:58:38,25.1105,2024,08,20,13,58,38,
102,2024-08-20 13:58:39,25.1066,2024,08,20,13,58,39,
102,2024-08-20 13:58:40,25.1203,2024,08,20,13,58,40,
102,2024-08-20 13:58:41,25.1169,2024,08,20,13,58,41,
102,2024-08-20 13:58:42,25.1221,2024,08,20,13,58,42,
102,2024-08-20 13:58:43,25.1186,2024,08,20,13,58,43,
